class_idx,selection_count
0,1624
1,2048
2,1172
3,109
4,922
5,2032
6,2047
7,1875
8,2044
9,2047
10,2043
11,2048
12,2048
13,1967
14,2048
15,2048
16,2045
17,2047
18,2048
19,2029
20,1452
21,2046
22,2048
23,2048
24,2048
25,2048
26,2048
27,2048
28,1974
29,1899
30,1992
31,2048
32,2048
33,635
34,482
35,1996
36,1992
37,2047
38,1986
39,1987
40,1926
41,2048
42,2047
43,1732
44,2030
45,2048
46,2048
47,2048
48,1858
49,2048
50,2048
51,1861
52,2048
53,2048
54,2047
55,2048
56,1394
57,2048
58,2048
59,2048
60,1814
61,2023
62,2002
63,1792
64,2048
65,1791
66,828
67,2044
68,1804
69,2048
70,2048
71,2048
72,1949
73,2048
74,2048
75,2044
76,2048
77,2048
78,2048
79,2048
80,2039
81,2048
82,2048
83,2011
84,2048
85,2047
86,2042
87,30
88,2039
89,2048
90,2048
91,2048
92,2048
93,2047
94,2048
95,2020
96,2046
97,424
98,0
99,1858
100,2048
101,2048
102,2048
103,2010
104,2047
105,2048
106,962
107,2048
108,2048
109,2048
110,2048
111,1864
112,2048
113,2048
114,2048
115,2047
116,2048
117,2033
118,2029
119,2048
120,2048
121,2029
122,39
123,2048
124,2048
125,2048
126,2048
127,2044
128,1892
129,2048
130,2048
131,2044
132,2048
133,2048
134,2014
135,2048
136,2048
137,1413
138,2048
139,1717
140,980
141,1311
142,1380
143,1717
144,1853
145,676
146,1680
147,381
148,14
149,472
150,249
151,4
152,3
153,1267
154,1
155,69
156,11
157,0
158,33
159,270
160,5
161,33
162,186
163,6
164,114
165,0
166,155
167,8
168,226
169,3
170,33
171,709
172,224
173,115
174,40
175,0
176,64
177,6
178,560
179,599
180,20
181,559
182,1853
183,1994
184,629
185,153
186,660
187,232
188,108
189,1370
190,0
191,1959
192,511
193,5
194,24
195,118
196,215
197,999
198,28
199,298
200,0
201,273
202,1633
203,674
204,0
205,320
206,1871
207,0
208,271
209,734
210,534
211,2002
212,435
213,475
214,529
215,49
216,66
217,333
218,323
219,54
220,71
221,2041
222,235
223,1632
224,245
225,577
226,80
227,270
228,1520
229,6
230,74
231,0
232,51
233,778
234,135
235,62
236,135
237,78
238,73
239,310
240,709
241,42
242,118
243,0
244,0
245,89
246,0
247,0
248,23
249,111
250,163
251,1208
252,2
253,8
254,875
255,146
256,691
257,135
258,153
259,85
260,0
261,18
262,743
263,518
264,190
265,160
266,221
267,873
268,78
269,409
270,214
271,296
272,2035
273,1991
274,1237
275,1951
276,1933
277,1482
278,892
279,944
280,2007
281,4
282,184
283,40
284,129
285,0
286,935
287,926
288,1241
289,1771
290,217
291,1195
292,587
293,2035
294,1417
295,2048
296,176
297,2013
298,2046
299,1483
300,2047
301,2048
302,2042
303,2048
304,2048
305,2048
306,2030
307,1941
308,2048
309,2048
310,2048
311,2038
312,2041
313,2048
314,2044
315,2048
316,2048
317,2048
318,2048
319,2048
320,2048
321,2048
322,2048
323,2048
324,2048
325,2048
326,2048
327,2048
328,2048
329,2048
330,2045
331,1939
332,2000
333,619
334,2048
335,2048
336,2048
337,1347
338,10
339,389
340,2036
341,366
342,1966
343,2047
344,698
345,952
346,2046
347,2037
348,1615
349,1985
350,1684
351,1929
352,2032
353,852
354,205
355,72
356,1895
357,1077
358,699
359,0
360,1902
361,2026
362,1356
363,2048
364,2048
365,2048
366,1913
367,314
368,210
369,1945
370,254
371,95
372,2034
373,1610
374,2047
375,2039
376,2048
377,1945
378,2048
379,2048
380,842
381,2048
382,1839
383,1017
384,2048
385,271
386,1830
387,2048
388,2045
389,1924
390,2042
391,2022
392,802
393,1347
394,195
395,1672
396,2033
397,2048
398,2042
399,1848
400,1584
401,17
402,1
403,2
404,3
405,242
406,10
407,0
408,0
409,1706
410,2048
411,46
412,2044
413,1910
414,764
415,1103
416,0
417,2041
418,144
419,2048
420,8
421,298
422,0
423,29
424,2
425,2047
426,819
427,862
428,2048
429,1997
430,622
431,0
432,35
433,15
434,1847
435,2
436,2019
437,1939
438,4
439,2
440,79
441,14
442,1434
443,48
444,1502
445,1010
446,713
447,1144
448,2048
449,2023
450,34
451,152
452,2042
453,25
454,124
455,2039
456,2048
457,427
458,2027
459,1987
460,287
461,1
462,1994
463,1817
464,0
465,78
466,0
467,1995
468,579
469,583
470,1264
471,416
472,1186
473,3
474,1474
475,1960
476,2
477,0
478,67
479,953
480,3
481,396
482,0
483,1057
484,2
485,0
486,0
487,496
488,2048
489,2048
490,1963
491,2048
492,0
493,0
494,1856
495,0
496,523
497,1002
498,60
499,739
500,2048
501,1699
502,1451
503,109
504,77
505,17
506,2048
507,0
508,73
509,1734
510,0
511,3
512,397
513,0
514,14
515,991
516,0
517,248
518,18
519,245
520,0
521,12
522,2048
523,136
524,8
525,2044
526,0
527,0
528,0
529,1884
530,1
531,0
532,0
533,2043
534,376
535,1
536,320
537,1993
538,601
539,2037
540,361
541,25
542,1500
543,0
544,226
545,2
546,7
547,0
548,0
549,2047
550,0
551,172
552,1333
553,0
554,164
555,37
556,1731
557,2045
558,2039
559,497
560,215
561,126
562,2026
563,100
564,2
565,299
566,0
567,65
568,1069
569,271
570,364
571,756
572,186
573,2
574,2048
575,1599
576,64
577,38
578,105
579,0
580,2048
581,103
582,781
583,1648
584,2048
585,5
586,54
587,64
588,698
589,103
590,0
591,2019
592,0
593,85
594,456
595,1983
596,1991
597,252
598,0
599,2048
600,1976
601,205
602,230
603,776
604,279
605,3
606,1
607,2033
608,256
609,1414
610,64
611,1995
612,847
613,0
614,849
615,612
616,2048
617,0
618,321
619,136
620,0
621,2029
622,52
623,640
624,226
625,0
626,738
627,1235
628,0
629,36
630,556
631,1992
632,68
633,1770
634,2026
635,466
636,61
637,2037
638,179
639,131
640,1454
641,167
642,475
643,2000
644,2046
645,2048
646,2048
647,0
648,0
649,2048
650,139
651,0
652,2001
653,2033
654,1
655,11
656,1353
657,0
658,2048
659,429
660,2047
661,4
662,2
663,1928
664,29
665,716
666,2045
667,1976
668,108
669,1146
670,297
671,2047
672,2034
673,0
674,1614
675,218
676,613
677,2048
678,215
679,2048
680,1
681,0
682,2048
683,857
684,1358
685,37
686,0
687,0
688,0
689,158
690,2025
691,2
692,2047
693,1199
694,293
695,1965
696,1766
697,37
698,388
699,9
700,2048
701,2048
702,22
703,2048
704,215
705,0
706,1911
707,26
708,526
709,81
710,2004
711,499
712,1995
713,0
714,2043
715,87
716,2048
717,9
718,167
719,581
720,1932
721,1595
722,2004
723,2048
724,189
725,58
726,166
727,2036
728,2048
729,9
730,2048
731,33
732,0
733,2048
734,0
735,2048
736,2
737,24
738,2048
739,0
740,9
741,1726
742,0
743,565
744,21
745,0
746,37
747,283
748,130
749,2048
750,100
751,5
752,553
753,1574
754,0
755,880
756,2018
757,1505
758,2047
759,0
760,8
761,8
762,0
763,205
764,1739
765,9
766,1896
767,2048
768,1147
769,2048
770,2011
771,402
772,2047
773,6
774,1996
775,1064
776,0
777,1960
778,16
779,91
780,37
781,148
782,3
783,2038
784,617
785,3
786,0
787,345
788,1863
789,20
790,24
791,590
792,2047
793,2039
794,725
795,884
796,1991
797,902
798,1889
799,4
800,0
801,1686
802,2034
803,953
804,0
805,2047
806,1970
807,2006
808,51
809,294
810,0
811,0
812,2
813,22
814,82
815,2048
816,1607
817,0
818,189
819,0
820,625
821,2040
822,1
823,11
824,2038
825,2048
826,304
827,36
828,253
829,703
830,587
831,0
832,417
833,2
834,553
835,1942
836,32
837,0
838,463
839,2033
840,1986
841,300
842,34
843,2048
844,56
845,2048
846,0
847,443
848,0
849,13
850,671
851,34
852,2048
853,2047
854,0
855,2038
856,1272
857,0
858,2038
859,0
860,0
861,0
862,625
863,2028
864,9
865,0
866,1634
867,1931
868,2011
869,52
870,1964
871,14
872,308
873,1121
874,85
875,1690
876,682
877,40
878,0
879,2048
880,1608
881,0
882,0
883,2048
884,1143
885,2048
886,1
887,1804
888,2048
889,5
890,108
891,923
892,1939
893,869
894,103
895,2
896,7
897,46
898,234
899,884
900,2041
901,0
902,922
903,26
904,2036
905,953
906,611
907,190
908,2
909,2
910,2009
911,2048
912,2048
913,1993
914,12
915,2022
916,60
917,341
918,116
919,2046
920,850
921,1680
922,871
923,1998
924,1312
925,90
926,0
927,1708
928,2015
929,2039
930,243
931,1868
932,2046
933,0
934,834
935,38
936,2048
937,2048
938,2048
939,2048
940,2048
941,2048
942,2048
943,2048
944,2048
945,2048
946,2048
947,2048
948,2048
949,2048
950,2048
951,2048
952,2048
953,2048
954,2048
955,2048
956,2048
957,2048
958,2048
959,747
960,2011
961,423
962,626
963,981
964,77
965,430
966,8
967,360
968,137
969,658
970,2047
971,2044
972,2048
973,2048
974,1803
975,2048
976,2048
977,2037
978,2048
979,2048
980,2048
981,3
982,2030
983,462
984,2048
985,2048
986,2048
987,2048
988,2048
989,2048
990,2048
991,2048
992,2048
993,2048
994,2048
995,2048
996,2048
997,2048
998,2048
999,1973
