class_idx,selection_count
0,2048
1,2048
2,2001
3,1701
4,2028
5,2048
6,2048
7,2048
8,2048
9,2048
10,2048
11,2048
12,2048
13,2048
14,2048
15,2048
16,2048
17,2048
18,2048
19,2048
20,2048
21,2048
22,2048
23,2048
24,2048
25,2048
26,2048
27,2048
28,2048
29,2048
30,2048
31,2048
32,2048
33,2027
34,2019
35,2048
36,2048
37,2048
38,2048
39,2048
40,2048
41,2048
42,2048
43,2048
44,2048
45,2048
46,2048
47,2048
48,2048
49,2048
50,2048
51,2047
52,2048
53,2048
54,2048
55,2048
56,2048
57,2048
58,2048
59,2048
60,2048
61,2048
62,2048
63,2045
64,2048
65,2048
66,2008
67,2048
68,2045
69,2048
70,2048
71,2048
72,2048
73,2048
74,2048
75,2048
76,2048
77,2048
78,2048
79,2048
80,2048
81,2048
82,2048
83,2048
84,2048
85,2048
86,2048
87,1647
88,2048
89,2048
90,2048
91,2048
92,2048
93,2048
94,2048
95,2048
96,2048
97,1896
98,512
99,2046
100,2048
101,2048
102,2048
103,2047
104,2048
105,2048
106,2036
107,2048
108,2048
109,2048
110,2048
111,2048
112,2048
113,2048
114,2048
115,2048
116,2048
117,2048
118,2048
119,2048
120,2048
121,2048
122,2031
123,2048
124,2048
125,2048
126,2048
127,2048
128,2048
129,2048
130,2048
131,2048
132,2048
133,2048
134,2048
135,2048
136,2048
137,2039
138,2048
139,2043
140,2039
141,2040
142,2045
143,2045
144,2048
145,2047
146,2047
147,1951
148,436
149,2013
150,1719
151,534
152,387
153,1894
154,124
155,1338
156,720
157,142
158,427
159,1542
160,297
161,526
162,1137
163,783
164,1384
165,168
166,1603
167,532
168,1447
169,196
170,756
171,1808
172,1409
173,1193
174,698
175,852
176,954
177,517
178,1886
179,1739
180,514
181,1585
182,2043
183,2048
184,2027
185,1735
186,1972
187,1682
188,1571
189,2047
190,49
191,2048
192,1574
193,938
194,724
195,1362
196,1461
197,2023
198,682
199,1664
200,353
201,1875
202,1986
203,1950
204,273
205,1693
206,2047
207,191
208,1536
209,1972
210,1792
211,2048
212,1827
213,1626
214,1903
215,973
216,1338
217,1643
218,1626
219,1527
220,784
221,2048
222,1228
223,1988
224,1596
225,1982
226,819
227,1144
228,2013
229,261
230,525
231,76
232,569
233,2006
234,1187
235,1850
236,950
237,1117
238,818
239,1667
240,1738
241,1080
242,1355
243,11
244,13
245,1070
246,209
247,190
248,721
249,1170
250,1118
251,1971
252,186
253,337
254,1956
255,1310
256,1709
257,1191
258,1323
259,1328
260,111
261,496
262,1989
263,1602
264,1045
265,1648
266,1367
267,2035
268,1197
269,1807
270,1509
271,1756
272,2048
273,2043
274,2023
275,2046
276,2048
277,2039
278,1964
279,2035
280,2046
281,647
282,1156
283,1175
284,1225
285,57
286,2003
287,1967
288,2037
289,2043
290,1482
291,2026
292,1849
293,2048
294,2044
295,2048
296,1565
297,2048
298,2048
299,2048
300,2048
301,2048
302,2048
303,2048
304,2048
305,2048
306,2048
307,2048
308,2048
309,2048
310,2048
311,2048
312,2048
313,2048
314,2048
315,2048
316,2048
317,2048
318,2048
319,2048
320,2048
321,2048
322,2048
323,2048
324,2048
325,2048
326,2048
327,2048
328,2048
329,2048
330,2048
331,2048
332,2041
333,1760
334,2048
335,2048
336,2048
337,2042
338,788
339,1674
340,2048
341,1889
342,2045
343,2048
344,2042
345,1909
346,2048
347,2048
348,2036
349,2047
350,2047
351,2047
352,2048
353,1995
354,1924
355,1707
356,2046
357,2035
358,1959
359,32
360,2031
361,2048
362,2047
363,2048
364,2048
365,2048
366,2041
367,1770
368,1810
369,2048
370,1925
371,1564
372,2048
373,2048
374,2048
375,2048
376,2048
377,2047
378,2048
379,2048
380,2032
381,2048
382,2048
383,2027
384,2048
385,1738
386,2043
387,2048
388,2048
389,2048
390,2048
391,2048
392,2048
393,2048
394,1958
395,2048
396,2048
397,2048
398,2048
399,2033
400,2030
401,945
402,271
403,599
404,160
405,1815
406,833
407,147
408,88
409,1999
410,2048
411,1087
412,2048
413,2041
414,1870
415,2039
416,703
417,2048
418,1672
419,2048
420,866
421,1976
422,10
423,607
424,281
425,2048
426,2022
427,2046
428,2048
429,2048
430,2023
431,57
432,1179
433,1215
434,2048
435,1896
436,2047
437,2048
438,450
439,453
440,1476
441,538
442,2041
443,1854
444,2043
445,1940
446,1987
447,2009
448,2048
449,2048
450,934
451,1825
452,2048
453,337
454,686
455,2048
456,2048
457,1687
458,2048
459,2048
460,2034
461,844
462,2048
463,2048
464,295
465,1555
466,40
467,2048
468,1789
469,2037
470,2048
471,1908
472,2045
473,625
474,2048
475,2045
476,431
477,223
478,1089
479,1826
480,555
481,1861
482,0
483,2040
484,198
485,0
486,158
487,1755
488,2048
489,2048
490,2048
491,2048
492,176
493,411
494,2048
495,3
496,1917
497,1999
498,1155
499,1898
500,2048
501,2048
502,2047
503,1489
504,1550
505,1088
506,2048
507,72
508,1289
509,2024
510,68
511,467
512,1833
513,43
514,912
515,2003
516,120
517,1831
518,897
519,1885
520,6
521,671
522,2048
523,1844
524,934
525,2048
526,0
527,0
528,24
529,2048
530,179
531,13
532,179
533,2048
534,1468
535,343
536,1460
537,2047
538,1961
539,2048
540,1615
541,852
542,2030
543,711
544,1920
545,1001
546,767
547,20
548,1
549,2048
550,0
551,1570
552,2037
553,13
554,1096
555,973
556,2037
557,2048
558,2048
559,1986
560,1356
561,1016
562,2048
563,799
564,384
565,1997
566,27
567,1388
568,1991
569,2018
570,1855
571,1888
572,1851
573,176
574,2048
575,2043
576,445
577,1388
578,1694
579,0
580,2048
581,1190
582,2036
583,2031
584,2048
585,490
586,1726
587,1455
588,1999
589,940
590,157
591,2048
592,38
593,1556
594,1765
595,2048
596,2048
597,1906
598,0
599,2048
600,2048
601,1654
602,1723
603,1977
604,1690
605,841
606,926
607,2048
608,1869
609,2041
610,1680
611,2048
612,1992
613,15
614,1952
615,1980
616,2048
617,214
618,1900
619,1659
620,319
621,2048
622,920
623,2023
624,1205
625,212
626,2012
627,1961
628,51
629,1035
630,1839
631,2046
632,994
633,2037
634,2048
635,2013
636,1397
637,2048
638,1362
639,1132
640,2035
641,1924
642,1466
643,2048
644,2048
645,2048
646,2048
647,75
648,27
649,2048
650,1302
651,1
652,2047
653,2048
654,616
655,478
656,2022
657,64
658,2048
659,1810
660,2048
661,490
662,523
663,2030
664,487
665,1787
666,2048
667,2046
668,1780
669,2043
670,1740
671,2048
672,2048
673,12
674,2042
675,1799
676,1671
677,2048
678,1114
679,2048
680,731
681,67
682,2048
683,1940
684,2008
685,898
686,75
687,517
688,61
689,1669
690,2048
691,434
692,2048
693,2048
694,1963
695,2046
696,2048
697,776
698,1776
699,936
700,2048
701,2048
702,1092
703,2048
704,1855
705,594
706,2048
707,1165
708,1899
709,1189
710,2048
711,1937
712,2048
713,20
714,2048
715,1077
716,2048
717,1057
718,1466
719,1973
720,2047
721,2048
722,2048
723,2048
724,1829
725,1771
726,1549
727,2048
728,2048
729,1327
730,2048
731,1611
732,32
733,2048
734,28
735,2048
736,1197
737,1147
738,2048
739,185
740,989
741,1998
742,43
743,1959
744,687
745,0
746,870
747,1630
748,1777
749,2048
750,1307
751,368
752,2035
753,2042
754,34
755,2046
756,2048
757,2043
758,2048
759,118
760,393
761,637
762,336
763,1341
764,2046
765,793
766,2047
767,2048
768,2042
769,2048
770,2048
771,1573
772,2048
773,1042
774,2048
775,2042
776,108
777,2031
778,1264
779,1673
780,1059
781,1884
782,235
783,2048
784,2019
785,905
786,77
787,1928
788,2037
789,681
790,1109
791,2009
792,2048
793,2048
794,2036
795,2012
796,2048
797,2044
798,2047
799,88
800,0
801,1982
802,2048
803,1977
804,312
805,2048
806,2048
807,2048
808,1396
809,1961
810,3
811,18
812,555
813,1654
814,1069
815,2048
816,2048
817,20
818,1500
819,13
820,1989
821,2048
822,1336
823,1437
824,2048
825,2048
826,1836
827,1152
828,1972
829,1871
830,1901
831,20
832,1984
833,350
834,1555
835,2048
836,1049
837,259
838,1918
839,2048
840,2048
841,1824
842,894
843,2048
844,804
845,2048
846,33
847,1909
848,0
849,1447
850,2012
851,456
852,2048
853,2048
854,36
855,2048
856,2040
857,4
858,2048
859,40
860,0
861,1404
862,1966
863,2048
864,1051
865,115
866,2047
867,2047
868,2048
869,939
870,2036
871,1227
872,1944
873,2037
874,978
875,1925
876,2024
877,1358
878,10
879,2048
880,2048
881,24
882,1
883,2048
884,2032
885,2048
886,69
887,2015
888,2048
889,581
890,1564
891,1811
892,2047
893,1899
894,795
895,135
896,1016
897,1033
898,1818
899,1869
900,2048
901,142
902,2007
903,890
904,2048
905,1996
906,1486
907,1869
908,110
909,356
910,2048
911,2048
912,2048
913,2048
914,386
915,2048
916,895
917,1857
918,1709
919,2048
920,2016
921,2038
922,2041
923,2048
924,2048
925,1614
926,80
927,2048
928,2048
929,2048
930,1996
931,2047
932,2048
933,986
934,2021
935,1048
936,2048
937,2048
938,2048
939,2048
940,2048
941,2048
942,2048
943,2048
944,2048
945,2048
946,2048
947,2048
948,2048
949,2048
950,2048
951,2048
952,2048
953,2048
954,2048
955,2048
956,2048
957,2048
958,2048
959,2006
960,2048
961,1986
962,2024
963,2028
964,1580
965,2016
966,1059
967,1935
968,1884
969,1960
970,2048
971,2048
972,2048
973,2048
974,2048
975,2048
976,2048
977,2048
978,2048
979,2048
980,2048
981,203
982,2048
983,1987
984,2048
985,2048
986,2048
987,2048
988,2048
989,2048
990,2048
991,2048
992,2048
993,2048
994,2048
995,2048
996,2048
997,2048
998,2048
999,2048
