feature_idx,selection_count
0,51
1,42
2,17
3,23
4,17
5,28
6,77
7,33
8,107
9,33
10,39
11,39
12,35
13,37
14,13
15,33
16,15
17,70
18,99
19,48
20,111
21,60
22,42
23,83
24,56
25,31
26,58
27,22
28,77
29,35
30,83
31,43
32,33
33,97
34,46
35,69
36,14
37,62
38,9
39,44
40,11
41,144
42,155
43,69
44,55
45,39
46,46
47,84
48,67
49,41
50,47
51,28
52,18
53,10
54,34
55,20
56,54
57,17
58,42
59,111
60,120
61,46
62,32
63,11
64,98
65,84
66,67
67,62
68,50
69,37
70,44
71,31
72,37
73,41
74,33
75,69
76,142
77,12
78,42
79,63
80,43
81,38
82,66
83,37
84,25
85,26
86,33
87,149
88,49
89,15
90,43
91,30
92,44
93,43
94,28
95,70
96,40
97,21
98,16
99,63
100,17
101,31
102,120
103,90
104,62
105,18
106,32
107,27
108,74
109,102
110,27
111,25
112,21
113,69
114,44
115,110
116,57
117,53
118,66
119,28
120,59
121,43
122,111
123,73
124,26
125,15
126,21
127,77
128,17
129,10
130,29
131,39
132,51
133,12
134,20
135,61
136,54
137,60
138,102
139,60
140,40
141,85
142,21
143,11
144,36
145,56
146,34
147,132
148,34
149,98
150,46
151,98
152,69
153,9
154,200
155,11
156,64
157,50
158,74
159,56
160,53
161,14
162,50
163,57
164,112
165,28
166,27
167,20
168,65
169,77
170,20
171,54
172,66
173,30
174,27
175,61
176,80
177,41
178,37
179,29
180,104
181,116
182,12
183,76
184,65
185,77
186,26
187,22
188,196
189,47
190,26
191,63
192,69
193,71
194,30
195,52
196,34
197,44
198,94
199,21
200,33
201,32
202,51
203,8
204,11
205,49
206,151
207,32
208,25
209,11
210,62
211,40
212,84
213,37
214,15
215,15
216,114
217,91
218,34
219,86
220,10
221,81
222,34
223,34
224,95
225,42
226,26
227,80
228,46
229,40
230,38
231,19
232,35
233,204
234,53
235,94
236,62
237,25
238,49
239,200
240,49
241,31
242,105
243,50
244,34
245,16
246,38
247,9
248,49
249,199
250,30
251,38
252,103
253,164
254,53
255,129
256,124
257,94
258,49
259,46
260,169
261,130
262,32
263,47
264,18
265,84
266,102
267,11
268,61
269,41
270,38
271,36
272,52
273,16
274,60
275,30
276,93
277,41
278,34
279,67
280,27
281,34
282,97
283,38
284,19
285,41
286,62
287,95
288,38
289,141
290,49
291,161
292,33
293,18
294,49
295,43
296,9
297,65
298,22
299,28
300,34
301,14
302,18
303,8
304,57
305,17
306,54
307,25
308,78
309,23
310,38
311,51
312,95
313,32
314,88
315,79
316,108
317,20
318,73
319,58
320,116
321,77
322,52
323,125
324,23
325,22
326,64
327,28
328,121
329,72
330,67
331,85
332,66
333,68
334,58
335,47
336,48
337,23
338,38
339,27
340,22
341,117
342,86
343,59
344,78
345,55
346,47
347,107
348,138
349,28
350,40
351,55
352,39
353,48
354,80
355,19
356,180
357,44
358,19
359,45
360,42
361,91
362,15
363,96
364,32
365,107
366,60
367,65
368,44
369,35
370,26
371,66
372,54
373,45
374,171
375,85
376,49
377,35
378,102
379,45
380,65
381,117
382,31
383,60
384,56
385,27
386,177
387,40
388,128
389,118
390,48
391,10
392,85
393,102
394,41
395,28
396,57
397,115
398,127
399,94
400,99
401,127
402,9
403,96
404,53
405,26
406,18
407,44
408,43
409,15
410,45
411,84
412,58
413,37
414,48
415,33
416,76
417,68
418,59
419,167
420,79
421,89
422,107
423,134
424,162
425,91
426,80
427,24
428,16
429,85
430,34
431,64
432,65
433,25
434,21
435,40
436,31
437,52
438,162
439,55
440,71
441,19
442,47
443,139
444,34
445,41
446,103
447,78
448,38
449,12
450,21
451,36
452,21
453,53
454,33
455,8
456,80
457,110
458,49
459,25
460,57
461,57
462,28
463,147
464,159
465,117
466,90
467,126
468,20
469,50
470,143
471,28
472,19
473,83
474,52
475,62
476,11
477,39
478,17
479,19
480,68
481,40
482,19
483,43
484,40
485,60
486,62
487,125
488,97
489,137
490,38
491,164
492,57
493,17
494,55
495,26
496,8
497,21
498,17
499,159
500,24
501,51
502,171
503,46
504,82
505,42
506,34
507,25
508,34
509,26
510,22
511,75
512,79
513,51
514,29
515,34
516,21
517,53
518,31
519,27
520,40
521,74
522,52
523,38
524,70
525,173
526,13
527,18
528,50
529,87
530,19
531,22
532,29
533,104
534,84
535,27
536,35
537,25
538,17
539,62
540,57
541,33
542,25
543,48
544,124
545,23
546,68
547,7
548,2
549,105
550,78
551,59
552,57
553,69
554,181
555,67
556,32
557,157
558,56
559,44
560,35
561,18
562,152
563,24
564,96
565,26
566,32
567,109
568,17
569,39
570,85
571,50
572,33
573,115
574,90
575,71
576,61
577,47
578,55
579,35
580,113
581,53
582,116
583,56
584,117
585,38
586,99
587,27
588,30
589,54
590,62
591,26
592,40
593,25
594,61
595,41
596,55
597,55
598,26
599,37
600,25
601,25
602,49
603,89
604,34
605,106
606,133
607,100
608,115
609,66
610,75
611,111
612,5
613,27
614,41
615,35
616,4
617,94
618,185
619,18
620,36
621,40
622,9
623,45
624,73
625,25
626,81
627,47
628,105
629,21
630,79
631,34
632,137
633,65
634,73
635,47
636,17
637,26
638,154
639,17
640,104
641,21
642,56
643,44
644,62
645,47
646,178
647,44
648,38
649,36
650,70
651,124
652,56
653,39
654,24
655,59
656,67
657,30
658,73
659,34
660,44
661,72
662,35
663,13
664,24
665,70
666,58
667,111
668,28
669,64
670,32
671,45
672,55
673,124
674,78
675,34
676,34
677,164
678,61
679,146
680,79
681,135
682,65
683,25
684,107
685,18
686,58
687,23
688,33
689,42
690,83
691,117
692,76
693,31
694,88
695,27
696,55
697,37
698,34
699,76
700,60
701,218
702,138
703,68
704,47
705,30
706,27
707,148
708,52
709,45
710,37
711,111
712,94
713,88
714,16
715,78
716,170
717,17
718,61
719,99
720,20
721,19
722,97
723,136
724,105
725,88
726,36
727,51
728,20
729,39
730,114
731,28
732,19
733,22
734,50
735,15
736,44
737,27
738,16
739,62
740,58
741,11
742,34
743,26
744,46
745,43
746,35
747,47
748,90
749,32
750,97
751,38
752,26
753,10
754,51
755,72
756,58
757,43
758,32
759,61
760,16
761,113
762,119
763,40
764,53
765,32
766,46
767,99
768,85
769,75
770,39
771,61
772,21
773,58
774,200
775,45
776,59
777,33
778,105
779,136
780,36
781,26
782,19
783,29
784,107
785,28
786,60
787,90
788,48
789,211
790,35
791,118
792,31
793,44
794,28
795,113
796,28
797,20
798,130
799,32
800,63
801,85
802,29
803,78
804,84
805,66
806,54
807,103
808,80
809,31
810,32
811,140
812,90
813,43
814,19
815,27
816,59
817,38
818,288
819,54
820,60
821,51
822,46
823,63
824,14
825,81
826,87
827,55
828,52
829,133
830,122
831,13
832,55
833,21
834,94
835,39
836,46
837,17
838,25
839,71
840,45
841,76
842,18
843,56
844,157
845,54
846,16
847,32
848,103
849,30
850,82
851,41
852,173
853,67
854,32
855,28
856,36
857,43
858,56
859,16
860,30
861,51
862,133
863,25
864,60
865,67
866,66
867,66
868,19
869,52
870,39
871,41
872,25
873,155
874,44
875,60
876,105
877,80
878,96
879,94
880,32
881,18
882,13
883,81
884,49
885,44
886,104
887,24
888,123
889,49
890,112
891,73
892,14
893,36
894,48
895,88
896,65
897,78
898,85
899,61
900,65
901,35
902,14
903,36
904,118
905,29
906,101
907,88
908,22
909,72
910,67
911,119
912,101
913,86
914,44
915,90
916,61
917,27
918,101
919,28
920,30
921,34
922,111
923,8
924,34
925,45
926,8
927,67
928,38
929,22
930,28
931,33
932,45
933,119
934,30
935,39
936,19
937,48
938,17
939,39
940,43
941,11
942,50
943,54
944,30
945,147
946,65
947,73
948,76
949,29
950,40
951,30
952,43
953,71
954,53
955,28
956,10
957,41
958,69
959,134
960,38
961,33
962,26
963,18
964,33
965,70
966,39
967,25
968,39
969,8
970,41
971,17
972,54
973,74
974,82
975,7
976,21
977,37
978,22
979,79
980,88
981,14
982,73
983,27
984,26
985,21
986,80
987,42
988,50
989,121
990,17
991,42
992,32
993,18
994,10
995,38
996,64
997,25
998,56
999,88
1000,37
1001,19
1002,18
1003,63
1004,73
1005,19
1006,77
1007,43
1008,81
1009,33
1010,75
1011,86
1012,75
1013,43
1014,24
1015,60
1016,18
1017,116
1018,56
1019,105
1020,85
1021,12
1022,101
1023,31
1024,39
1025,70
1026,68
1027,59
1028,38
1029,24
1030,32
1031,78
1032,28
1033,59
1034,19
1035,72
1036,28
1037,160
1038,55
1039,37
1040,44
1041,124
1042,68
1043,45
1044,66
1045,44
1046,61
1047,8
1048,59
1049,45
1050,41
1051,67
1052,23
1053,38
1054,22
1055,29
1056,26
1057,16
1058,16
1059,29
1060,129
1061,31
1062,61
1063,87
1064,174
1065,19
1066,78
1067,50
1068,27
1069,53
1070,42
1071,22
1072,128
1073,31
1074,77
1075,25
1076,16
1077,23
1078,163
1079,11
1080,83
1081,57
1082,28
1083,123
1084,21
1085,63
1086,20
1087,34
1088,104
1089,26
1090,80
1091,47
1092,78
1093,38
1094,44
1095,47
1096,62
1097,32
1098,37
1099,41
1100,94
1101,70
1102,46
1103,157
1104,73
1105,110
1106,15
1107,46
1108,76
1109,58
1110,26
1111,83
1112,35
1113,40
1114,55
1115,42
1116,40
1117,159
1118,82
1119,126
1120,29
1121,33
1122,79
1123,34
1124,53
1125,62
1126,73
1127,55
1128,109
1129,36
1130,53
1131,23
1132,48
1133,40
1134,76
1135,95
1136,45
1137,30
1138,106
1139,48
1140,25
1141,40
1142,50
1143,45
1144,28
1145,58
1146,50
1147,29
1148,39
1149,95
1150,38
1151,29
1152,43
1153,13
1154,37
1155,49
1156,53
1157,79
1158,82
1159,18
1160,8
1161,36
1162,55
1163,235
1164,27
1165,61
1166,120
1167,56
1168,17
1169,18
1170,60
1171,89
1172,10
1173,184
1174,72
1175,46
1176,11
1177,37
1178,118
1179,104
1180,24
1181,147
1182,20
1183,76
1184,16
1185,107
1186,44
1187,71
1188,66
1189,61
1190,39
1191,39
1192,10
1193,60
1194,61
1195,47
1196,27
1197,97
1198,12
1199,56
1200,23
1201,15
1202,38
1203,29
1204,44
1205,13
1206,61
1207,45
1208,69
1209,85
1210,30
1211,89
1212,30
1213,106
1214,40
1215,35
1216,76
1217,53
1218,124
1219,30
1220,25
1221,33
1222,78
1223,41
1224,32
1225,87
1226,62
1227,21
1228,28
1229,46
1230,87
1231,27
1232,83
1233,56
1234,80
1235,144
1236,119
1237,33
1238,33
1239,62
1240,16
1241,38
1242,134
1243,20
1244,19
1245,55
1246,90
1247,77
1248,24
1249,38
1250,45
1251,37
1252,69
1253,42
1254,39
1255,35
1256,68
1257,12
1258,56
1259,52
1260,52
1261,66
1262,59
1263,52
1264,13
1265,47
1266,37
1267,30
1268,38
1269,76
1270,35
1271,80
1272,23
1273,29
1274,40
1275,86
1276,35
1277,88
1278,34
1279,101
1280,32
1281,60
1282,34
1283,72
1284,16
1285,81
1286,96
1287,81
1288,95
1289,21
1290,63
1291,132
1292,45
1293,89
1294,166
1295,42
1296,24
1297,43
1298,37
1299,39
1300,91
1301,37
1302,58
1303,88
1304,130
1305,131
1306,33
1307,17
1308,42
1309,43
1310,18
1311,66
1312,26
1313,73
1314,40
1315,27
1316,100
1317,70
1318,120
1319,39
1320,29
1321,18
1322,24
1323,56
1324,21
1325,41
1326,7
1327,65
1328,16
1329,70
1330,92
1331,35
1332,34
1333,65
1334,32
1335,55
1336,21
1337,68
1338,22
1339,72
1340,11
1341,37
1342,142
1343,29
1344,35
1345,120
1346,27
1347,31
1348,87
1349,35
1350,48
1351,25
1352,56
1353,26
1354,35
1355,62
1356,29
1357,71
1358,32
1359,14
1360,25
1361,28
1362,48
1363,14
1364,45
1365,60
1366,36
1367,30
1368,74
1369,76
1370,60
1371,23
1372,68
1373,148
1374,55
1375,36
1376,81
1377,15
1378,49
1379,64
1380,34
1381,24
1382,36
1383,28
1384,71
1385,23
1386,88
1387,11
1388,25
1389,124
1390,30
1391,71
1392,101
1393,68
1394,95
1395,81
1396,169
1397,130
1398,97
1399,16
1400,150
1401,22
1402,15
1403,53
1404,70
1405,15
1406,36
1407,10
1408,49
1409,21
1410,92
1411,56
1412,57
1413,30
1414,28
1415,26
1416,18
1417,74
1418,33
1419,74
1420,95
1421,56
1422,12
1423,71
1424,25
1425,21
1426,48
1427,15
1428,26
1429,60
1430,102
1431,69
1432,65
1433,54
1434,39
1435,31
1436,88
1437,39
1438,24
1439,38
1440,24
1441,50
1442,108
1443,47
1444,32
1445,127
1446,12
1447,109
1448,66
1449,92
1450,28
1451,28
1452,52
1453,37
1454,50
1455,19
1456,106
1457,83
1458,86
1459,37
1460,45
1461,136
1462,40
1463,69
1464,30
1465,42
1466,45
1467,31
1468,34
1469,33
1470,143
1471,250
1472,134
1473,14
1474,34
1475,80
1476,90
1477,44
1478,14
1479,27
1480,65
1481,26
1482,62
1483,42
1484,17
1485,28
1486,77
1487,80
1488,79
1489,116
1490,55
1491,42
1492,31
1493,179
1494,50
1495,40
1496,35
1497,31
1498,125
1499,27
1500,128
1501,72
1502,122
1503,111
1504,14
1505,129
1506,25
1507,51
1508,30
1509,53
1510,38
1511,155
1512,59
1513,59
1514,28
1515,54
1516,68
1517,41
1518,99
1519,38
1520,126
1521,21
1522,27
1523,24
1524,14
1525,27
1526,44
1527,37
1528,97
1529,40
1530,24
1531,44
1532,68
1533,104
1534,45
1535,45
1536,37
1537,72
1538,74
1539,245
1540,27
1541,48
1542,37
1543,43
1544,86
1545,32
1546,26
1547,211
1548,192
1549,61
1550,80
1551,110
1552,32
1553,40
1554,21
1555,33
1556,68
1557,96
1558,36
1559,42
1560,67
1561,32
1562,39
1563,66
1564,50
1565,27
1566,141
1567,34
1568,79
1569,26
1570,21
1571,40
1572,198
1573,79
1574,121
1575,11
1576,67
1577,42
1578,79
1579,58
1580,80
1581,112
1582,26
1583,55
1584,39
1585,45
1586,118
1587,88
1588,65
1589,64
1590,12
1591,68
1592,20
1593,21
1594,20
1595,42
1596,82
1597,13
1598,110
1599,165
1600,54
1601,91
1602,49
1603,12
1604,26
1605,66
1606,24
1607,111
1608,27
1609,77
1610,31
1611,92
1612,40
1613,14
1614,35
1615,60
1616,159
1617,33
1618,37
1619,33
1620,18
1621,27
1622,28
1623,31
1624,85
1625,75
1626,31
1627,104
1628,17
1629,77
1630,98
1631,56
1632,34
1633,29
1634,34
1635,44
1636,77
1637,42
1638,49
1639,23
1640,40
1641,43
1642,30
1643,37
1644,204
1645,28
1646,98
1647,37
1648,45
1649,46
1650,73
1651,45
1652,43
1653,37
1654,50
1655,64
1656,136
1657,42
1658,15
1659,59
1660,85
1661,67
1662,63
1663,83
1664,34
1665,33
1666,110
1667,45
1668,56
1669,63
1670,95
1671,19
1672,85
1673,50
1674,11
1675,29
1676,27
1677,11
1678,86
1679,53
1680,25
1681,26
1682,128
1683,39
1684,21
1685,57
1686,47
1687,60
1688,37
1689,113
1690,84
1691,42
1692,25
1693,117
1694,47
1695,92
1696,10
1697,37
1698,48
1699,71
1700,67
1701,44
1702,45
1703,63
1704,52
1705,114
1706,60
1707,55
1708,29
1709,51
1710,66
1711,23
1712,75
1713,70
1714,49
1715,40
1716,62
1717,38
1718,37
1719,23
1720,93
1721,35
1722,45
1723,68
1724,38
1725,74
1726,64
1727,68
1728,86
1729,94
1730,51
1731,79
1732,39
1733,32
1734,62
1735,219
1736,33
1737,83
1738,75
1739,53
1740,67
1741,110
1742,129
1743,15
1744,87
1745,18
1746,101
1747,54
1748,13
1749,67
1750,28
1751,39
1752,90
1753,28
1754,31
1755,29
1756,87
1757,33
1758,39
1759,69
1760,38
1761,43
1762,48
1763,28
1764,120
1765,31
1766,17
1767,13
1768,92
1769,112
1770,51
1771,34
1772,135
1773,78
1774,51
1775,64
1776,75
1777,77
1778,62
1779,107
1780,95
1781,30
1782,87
1783,37
1784,21
1785,55
1786,42
1787,52
1788,11
1789,39
1790,14
1791,73
1792,60
1793,159
1794,21
1795,161
1796,17
1797,121
1798,55
1799,31
1800,35
1801,96
1802,32
1803,74
1804,17
1805,38
1806,23
1807,163
1808,67
1809,79
1810,38
1811,61
1812,55
1813,93
1814,41
1815,56
1816,59
1817,35
1818,17
1819,19
1820,34
1821,79
1822,19
1823,36
1824,47
1825,20
1826,62
1827,40
1828,52
1829,36
1830,66
1831,147
1832,54
1833,33
1834,103
1835,147
1836,53
1837,35
1838,36
1839,42
1840,26
1841,35
1842,32
1843,36
1844,29
1845,55
1846,82
1847,79
1848,78
1849,33
1850,39
1851,28
1852,70
1853,38
1854,19
1855,81
1856,45
1857,41
1858,119
1859,164
1860,100
1861,33
1862,101
1863,107
1864,37
1865,10
1866,43
1867,115
1868,48
1869,51
1870,23
1871,155
1872,146
1873,19
1874,90
1875,70
1876,61
1877,78
1878,82
1879,83
1880,107
1881,29
1882,74
1883,42
1884,52
1885,24
1886,51
1887,95
1888,26
1889,34
1890,36
1891,41
1892,24
1893,18
1894,24
1895,67
1896,106
1897,113
1898,68
1899,136
1900,14
1901,61
1902,52
1903,16
1904,5
1905,47
1906,29
1907,56
1908,41
1909,30
1910,117
1911,45
1912,56
1913,59
1914,96
1915,156
1916,42
1917,18
1918,27
1919,45
1920,66
1921,80
1922,55
1923,38
1924,46
1925,36
1926,89
1927,99
1928,138
1929,20
1930,59
1931,25
1932,40
1933,52
1934,107
1935,30
1936,31
1937,101
1938,132
1939,145
1940,41
1941,18
1942,98
1943,38
1944,78
1945,71
1946,92
1947,16
1948,41
1949,33
1950,24
1951,75
1952,34
1953,180
1954,53
1955,57
1956,100
1957,60
1958,23
1959,43
1960,135
1961,23
1962,22
1963,9
1964,88
1965,27
1966,134
1967,30
1968,113
1969,51
1970,51
1971,68
1972,47
1973,22
1974,19
1975,85
1976,174
1977,27
1978,11
1979,36
1980,28
1981,19
1982,101
1983,55
1984,44
1985,147
1986,36
1987,191
1988,74
1989,153
1990,73
1991,22
1992,39
1993,22
1994,22
1995,42
1996,47
1997,76
1998,66
1999,30
2000,123
2001,91
2002,28
2003,35
2004,64
2005,186
2006,24
2007,30
2008,20
2009,30
2010,52
2011,150
2012,23
2013,29
2014,48
2015,45
2016,78
2017,25
2018,44
2019,97
2020,47
2021,40
2022,41
2023,124
2024,114
2025,41
2026,76
2027,32
2028,82
2029,44
2030,69
2031,21
2032,63
2033,18
2034,90
2035,27
2036,87
2037,52
2038,50
