class_idx,selection_count
0,1
1,13
2,5
3,3
4,5
5,11
6,6
7,5
8,3
9,2
10,4
11,6
12,3
13,2
14,19
15,9
16,4
17,1
18,3
19,3
20,4
21,2
22,2
23,3
24,6
25,3
26,4
27,3
28,5
29,2
30,3
31,14
32,7
33,4
34,2
35,2
36,5
37,1
38,2
39,3
40,2
41,8
42,1
43,3
44,0
45,3
46,5
47,8
48,2
49,7
50,3
51,38
52,18
53,5
54,3
55,2
56,2
57,2
58,11
59,9
60,0
61,2
62,0
63,7
64,3
65,5
66,2
67,1
68,2
69,37
70,12
71,6
72,1
73,9
74,3
75,0
76,2
77,4
78,14
79,21
80,0
81,4
82,4
83,4
84,7
85,2
86,4
87,2
88,5
89,7
90,19
91,3
92,5
93,2
94,32
95,2
96,5
97,0
98,0
99,1
100,1
101,2
102,8
103,0
104,12
105,5
106,9
107,34
108,53
109,21
110,8
111,58
112,27
113,15
114,6
115,15
116,12
117,11
118,3
119,13
120,13
121,4
122,11
123,5
124,10
125,8
126,24
127,3
128,4
129,2
130,3
131,4
132,4
133,14
134,4
135,6
136,14
137,1
138,11
139,0
140,0
141,2
142,1
143,0
144,1
145,2
146,1
147,8
148,12
149,13
150,7
151,1
152,1
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,3
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,2
170,0
171,2
172,2
173,4
174,0
175,1
176,3
177,1
178,1
179,2
180,1
181,2
182,0
183,0
184,0
185,0
186,1
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,3
202,0
203,0
204,0
205,0
206,1
207,0
208,0
209,0
210,2
211,1
212,0
213,1
214,0
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,1
224,2
225,0
226,0
227,1
228,2
229,1
230,0
231,1
232,0
233,3
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,1
247,0
248,0
249,0
250,0
251,1
252,0
253,0
254,1
255,0
256,0
257,0
258,2
259,0
260,0
261,0
262,0
263,2
264,0
265,0
266,0
267,1
268,4
269,3
270,1
271,0
272,1
273,3
274,1
275,0
276,5
277,1
278,2
279,3
280,7
281,1
282,0
283,1
284,1
285,2
286,4
287,0
288,1
289,1
290,3
291,0
292,0
293,4
294,1
295,12
296,0
297,0
298,5
299,1
300,1
301,15
302,1
303,3
304,18
305,21
306,2
307,1
308,0
309,229
310,57
311,1
312,0
313,45
314,6
315,22
316,1
317,16
318,14
319,2
320,8
321,17
322,6
323,42
324,155
325,75
326,10
327,12
328,48
329,15
330,5
331,12
332,3
333,1
334,11
335,5
336,12
337,3
338,1
339,8
340,6
341,7
342,6
343,22
344,9
345,8
346,4
347,3
348,2
349,9
350,45
351,18
352,14
353,19
354,21
355,14
356,2
357,7
358,9
359,1
360,6
361,1
362,18
363,8
364,15
365,0
366,2
367,3
368,0
369,0
370,1
371,0
372,0
373,1
374,1
375,0
376,1
377,1
378,2
379,8
380,6
381,3
382,0
383,1
384,14
