feature_idx,selection_count
0,23
1,24
2,6
3,6
4,6
5,10
6,32
7,14
8,59
9,10
10,17
11,20
12,14
13,15
14,3
15,10
16,7
17,23
18,50
19,14
20,61
21,29
22,17
23,38
24,29
25,8
26,21
27,8
28,45
29,15
30,33
31,18
32,16
33,53
34,16
35,39
36,7
37,23
38,0
39,21
40,4
41,86
42,84
43,30
44,23
45,14
46,13
47,30
48,24
49,20
50,20
51,7
52,8
53,7
54,13
55,8
56,26
57,6
58,15
59,63
60,79
61,20
62,13
63,5
64,51
65,43
66,30
67,30
68,28
69,13
70,19
71,16
72,17
73,11
74,12
75,30
76,82
77,7
78,18
79,33
80,24
81,12
82,31
83,14
84,5
85,4
86,11
87,76
88,24
89,5
90,20
91,13
92,20
93,23
94,7
95,34
96,15
97,6
98,5
99,31
100,6
101,8
102,70
103,40
104,27
105,6
106,10
107,13
108,35
109,52
110,9
111,7
112,8
113,25
114,18
115,64
116,27
117,23
118,32
119,13
120,30
121,19
122,55
123,31
124,9
125,3
126,10
127,34
128,7
129,2
130,12
131,16
132,19
133,4
134,8
135,18
136,29
137,34
138,54
139,21
140,21
141,43
142,4
143,2
144,18
145,29
146,13
147,72
148,16
149,48
150,18
151,48
152,37
153,0
154,126
155,2
156,32
157,26
158,31
159,31
160,24
161,5
162,19
163,19
164,59
165,10
166,8
167,7
168,37
169,26
170,6
171,22
172,34
173,11
174,10
175,30
176,31
177,8
178,17
179,9
180,47
181,66
182,4
183,39
184,33
185,36
186,13
187,8
188,103
189,18
190,10
191,33
192,28
193,40
194,14
195,27
196,9
197,22
198,55
199,6
200,9
201,9
202,15
203,2
204,1
205,24
206,83
207,6
208,10
209,6
210,24
211,17
212,43
213,19
214,6
215,5
216,66
217,40
218,18
219,42
220,0
221,57
222,16
223,10
224,55
225,22
226,12
227,47
228,16
229,8
230,13
231,10
232,15
233,117
234,27
235,45
236,21
237,8
238,21
239,125
240,20
241,13
242,51
243,31
244,14
245,7
246,14
247,2
248,18
249,134
250,10
251,15
252,71
253,98
254,18
255,69
256,71
257,45
258,17
259,23
260,97
261,85
262,12
263,19
264,8
265,41
266,52
267,5
268,28
269,15
270,14
271,13
272,24
273,6
274,21
275,8
276,48
277,13
278,8
279,20
280,13
281,13
282,41
283,18
284,8
285,15
286,26
287,58
288,15
289,87
290,20
291,95
292,19
293,5
294,15
295,22
296,3
297,34
298,3
299,12
300,9
301,2
302,5
303,2
304,32
305,4
306,26
307,9
308,30
309,5
310,14
311,17
312,48
313,8
314,37
315,37
316,50
317,7
318,32
319,34
320,75
321,34
322,29
323,79
324,9
325,8
326,32
327,6
328,60
329,37
330,28
331,36
332,36
333,42
334,33
335,21
336,21
337,8
338,16
339,8
340,5
341,66
342,44
343,31
344,35
345,18
346,21
347,61
348,72
349,10
350,18
351,20
352,17
353,30
354,40
355,4
356,106
357,13
358,4
359,15
360,21
361,34
362,3
363,43
364,11
365,48
366,22
367,28
368,21
369,11
370,7
371,33
372,27
373,17
374,114
375,47
376,25
377,18
378,63
379,21
380,34
381,55
382,13
383,27
384,27
385,10
386,106
387,17
388,81
389,71
390,25
391,3
392,40
393,65
394,14
395,8
396,22
397,64
398,61
399,69
400,56
401,86
402,3
403,46
404,31
405,10
406,7
407,19
408,14
409,5
410,15
411,43
412,22
413,16
414,25
415,10
416,34
417,35
418,24
419,122
420,45
421,42
422,58
423,84
424,108
425,49
426,32
427,8
428,2
429,40
430,12
431,33
432,30
433,15
434,8
435,19
436,15
437,27
438,107
439,24
440,28
441,7
442,16
443,83
444,14
445,9
446,58
447,42
448,9
449,3
450,6
451,17
452,9
453,20
454,12
455,2
456,31
457,59
458,14
459,6
460,33
461,24
462,10
463,75
464,77
465,85
466,50
467,66
468,8
469,20
470,80
471,15
472,9
473,49
474,24
475,36
476,1
477,17
478,7
479,5
480,18
481,13
482,8
483,13
484,15
485,25
486,27
487,73
488,56
489,77
490,14
491,89
492,24
493,3
494,19
495,11
496,2
497,6
498,6
499,95
500,10
501,15
502,124
503,20
504,43
505,12
506,15
507,6
508,9
509,13
510,4
511,49
512,38
513,20
514,14
515,15
516,7
517,21
518,12
519,12
520,18
521,38
522,21
523,22
524,41
525,111
526,6
527,5
528,22
529,49
530,10
531,13
532,13
533,51
534,51
535,14
536,11
537,11
538,4
539,24
540,23
541,6
542,8
543,20
544,64
545,7
546,29
547,1
548,1
549,54
550,34
551,29
552,29
553,27
554,112
555,37
556,8
557,110
558,27
559,26
560,16
561,5
562,93
563,10
564,63
565,8
566,9
567,63
568,2
569,13
570,42
571,20
572,10
573,50
574,51
575,27
576,33
577,18
578,18
579,15
580,59
581,21
582,65
583,27
584,77
585,15
586,60
587,8
588,11
589,34
590,29
591,12
592,14
593,12
594,28
595,18
596,26
597,20
598,10
599,19
600,15
601,9
602,19
603,32
604,18
605,55
606,64
607,56
608,62
609,31
610,44
611,52
612,2
613,13
614,14
615,10
616,1
617,47
618,123
619,8
620,21
621,17
622,4
623,14
624,38
625,8
626,43
627,21
628,55
629,6
630,39
631,11
632,77
633,18
634,36
635,12
636,8
637,8
638,71
639,8
640,55
641,8
642,31
643,15
644,26
645,21
646,121
647,21
648,11
649,14
650,37
651,60
652,25
653,22
654,5
655,19
656,17
657,16
658,29
659,14
660,12
661,32
662,10
663,3
664,13
665,37
666,19
667,44
668,9
669,30
670,17
671,17
672,19
673,71
674,31
675,15
676,5
677,109
678,38
679,81
680,40
681,67
682,32
683,8
684,64
685,7
686,20
687,7
688,11
689,15
690,41
691,70
692,27
693,10
694,43
695,9
696,21
697,15
698,11
699,37
700,20
701,144
702,77
703,26
704,11
705,16
706,9
707,82
708,24
709,14
710,17
711,63
712,43
713,54
714,5
715,42
716,107
717,7
718,23
719,60
720,5
721,4
722,57
723,78
724,55
725,45
726,12
727,23
728,6
729,8
730,46
731,8
732,6
733,6
734,24
735,3
736,20
737,9
738,9
739,27
740,28
741,2
742,13
743,4
744,15
745,22
746,14
747,13
748,35
749,9
750,55
751,16
752,11
753,1
754,21
755,35
756,26
757,21
758,7
759,19
760,5
761,66
762,76
763,18
764,24
765,7
766,27
767,46
768,44
769,31
770,12
771,26
772,4
773,12
774,149
775,21
776,26
777,8
778,37
779,73
780,17
781,9
782,5
783,11
784,61
785,10
786,22
787,42
788,14
789,116
790,17
791,71
792,10
793,22
794,10
795,69
796,8
797,8
798,65
799,9
800,28
801,40
802,12
803,44
804,50
805,27
806,27
807,52
808,46
809,14
810,9
811,88
812,60
813,17
814,6
815,10
816,25
817,19
818,189
819,24
820,25
821,18
822,19
823,25
824,3
825,38
826,34
827,29
828,22
829,83
830,59
831,5
832,18
833,5
834,49
835,17
836,13
837,3
838,8
839,29
840,14
841,32
842,5
843,28
844,99
845,23
846,6
847,17
848,49
849,16
850,43
851,14
852,110
853,32
854,12
855,13
856,6
857,16
858,30
859,5
860,9
861,21
862,70
863,11
864,39
865,33
866,35
867,34
868,7
869,20
870,18
871,16
872,9
873,82
874,20
875,34
876,51
877,43
878,62
879,65
880,11
881,8
882,2
883,42
884,18
885,18
886,48
887,12
888,66
889,26
890,68
891,37
892,6
893,15
894,25
895,51
896,33
897,43
898,44
899,35
900,26
901,10
902,8
903,10
904,71
905,13
906,52
907,54
908,3
909,38
910,32
911,63
912,53
913,39
914,23
915,37
916,32
917,10
918,58
919,10
920,9
921,17
922,60
923,2
924,19
925,19
926,4
927,24
928,14
929,8
930,13
931,11
932,13
933,71
934,11
935,14
936,11
937,17
938,8
939,16
940,18
941,0
942,16
943,26
944,7
945,100
946,23
947,36
948,35
949,12
950,18
951,14
952,22
953,35
954,19
955,9
956,3
957,23
958,24
959,96
960,17
961,11
962,7
963,10
964,6
965,35
966,16
967,9
968,21
969,4
970,15
971,7
972,22
973,41
974,49
975,3
976,5
977,10
978,12
979,46
980,49
981,6
982,31
983,6
984,8
985,6
986,45
987,24
988,22
989,69
990,1
991,14
992,12
993,7
994,4
995,14
996,30
997,6
998,27
999,47
1000,13
1001,6
1002,9
1003,33
1004,35
1005,8
1006,45
1007,15
1008,36
1009,11
1010,39
1011,52
1012,38
1013,14
1014,9
1015,29
1016,5
1017,73
1018,27
1019,43
1020,41
1021,3
1022,35
1023,15
1024,12
1025,26
1026,30
1027,24
1028,16
1029,3
1030,18
1031,34
1032,13
1033,34
1034,7
1035,38
1036,3
1037,82
1038,20
1039,14
1040,15
1041,53
1042,30
1043,18
1044,29
1045,14
1046,30
1047,1
1048,35
1049,15
1050,20
1051,23
1052,4
1053,14
1054,9
1055,10
1056,11
1057,4
1058,4
1059,14
1060,72
1061,16
1062,36
1063,51
1064,101
1065,4
1066,39
1067,16
1068,7
1069,27
1070,20
1071,7
1072,70
1073,8
1074,48
1075,8
1076,2
1077,6
1078,104
1079,5
1080,42
1081,26
1082,9
1083,91
1084,8
1085,31
1086,6
1087,12
1088,51
1089,10
1090,42
1091,21
1092,48
1093,15
1094,16
1095,21
1096,30
1097,13
1098,11
1099,17
1100,61
1101,27
1102,28
1103,90
1104,36
1105,72
1106,8
1107,19
1108,40
1109,30
1110,9
1111,43
1112,18
1113,15
1114,27
1115,21
1116,15
1117,95
1118,37
1119,82
1120,11
1121,11
1122,37
1123,13
1124,20
1125,33
1126,39
1127,24
1128,62
1129,16
1130,22
1131,8
1132,20
1133,18
1134,33
1135,47
1136,18
1137,9
1138,54
1139,21
1140,5
1141,17
1142,17
1143,21
1144,10
1145,26
1146,22
1147,9
1148,19
1149,45
1150,12
1151,12
1152,22
1153,3
1154,12
1155,21
1156,22
1157,37
1158,37
1159,11
1160,4
1161,19
1162,24
1163,128
1164,12
1165,27
1166,53
1167,29
1168,8
1169,3
1170,24
1171,36
1172,5
1173,100
1174,38
1175,27
1176,4
1177,8
1178,59
1179,61
1180,7
1181,87
1182,4
1183,51
1184,9
1185,60
1186,22
1187,34
1188,32
1189,32
1190,18
1191,16
1192,3
1193,23
1194,26
1195,22
1196,12
1197,65
1198,3
1199,25
1200,9
1201,6
1202,15
1203,8
1204,19
1205,5
1206,27
1207,19
1208,34
1209,49
1210,8
1211,54
1212,11
1213,62
1214,14
1215,16
1216,34
1217,24
1218,59
1219,7
1220,5
1221,13
1222,45
1223,17
1224,11
1225,41
1226,30
1227,7
1228,7
1229,27
1230,46
1231,5
1232,55
1233,26
1234,41
1235,77
1236,76
1237,9
1238,10
1239,30
1240,5
1241,18
1242,65
1243,11
1244,7
1245,18
1246,54
1247,33
1248,9
1249,20
1250,20
1251,15
1252,27
1253,24
1254,16
1255,10
1256,25
1257,2
1258,15
1259,23
1260,20
1261,19
1262,29
1263,19
1264,3
1265,20
1266,17
1267,20
1268,10
1269,35
1270,15
1271,41
1272,6
1273,15
1274,14
1275,52
1276,13
1277,31
1278,16
1279,56
1280,13
1281,35
1282,16
1283,45
1284,6
1285,42
1286,53
1287,23
1288,51
1289,6
1290,32
1291,91
1292,23
1293,34
1294,83
1295,14
1296,7
1297,18
1298,21
1299,15
1300,39
1301,14
1302,34
1303,43
1304,74
1305,75
1306,10
1307,2
1308,20
1309,21
1310,6
1311,28
1312,11
1313,38
1314,14
1315,10
1316,51
1317,39
1318,57
1319,20
1320,10
1321,6
1322,7
1323,22
1324,6
1325,12
1326,0
1327,25
1328,4
1329,27
1330,58
1331,10
1332,15
1333,35
1334,16
1335,22
1336,9
1337,47
1338,10
1339,43
1340,5
1341,13
1342,60
1343,11
1344,8
1345,55
1346,7
1347,8
1348,51
1349,16
1350,21
1351,9
1352,24
1353,12
1354,10
1355,23
1356,11
1357,36
1358,14
1359,0
1360,9
1361,11
1362,23
1363,2
1364,18
1365,25
1366,17
1367,11
1368,39
1369,39
1370,22
1371,5
1372,29
1373,77
1374,16
1375,14
1376,36
1377,6
1378,19
1379,35
1380,15
1381,9
1382,10
1383,10
1384,41
1385,8
1386,44
1387,3
1388,14
1389,63
1390,15
1391,34
1392,50
1393,31
1394,39
1395,36
1396,99
1397,95
1398,57
1399,5
1400,96
1401,9
1402,6
1403,24
1404,38
1405,5
1406,20
1407,4
1408,16
1409,8
1410,38
1411,21
1412,24
1413,9
1414,11
1415,9
1416,5
1417,44
1418,16
1419,34
1420,53
1421,34
1422,4
1423,31
1424,8
1425,5
1426,22
1427,5
1428,7
1429,23
1430,50
1431,37
1432,35
1433,18
1434,17
1435,9
1436,40
1437,20
1438,8
1439,12
1440,9
1441,18
1442,44
1443,19
1444,15
1445,84
1446,2
1447,58
1448,32
1449,43
1450,13
1451,12
1452,19
1453,16
1454,22
1455,5
1456,55
1457,47
1458,43
1459,12
1460,11
1461,88
1462,17
1463,48
1464,13
1465,13
1466,25
1467,17
1468,13
1469,20
1470,83
1471,165
1472,76
1473,2
1474,8
1475,34
1476,39
1477,17
1478,4
1479,7
1480,28
1481,8
1482,36
1483,8
1484,5
1485,9
1486,45
1487,27
1488,26
1489,52
1490,27
1491,17
1492,8
1493,108
1494,20
1495,16
1496,15
1497,9
1498,77
1499,15
1500,86
1501,30
1502,69
1503,58
1504,7
1505,63
1506,14
1507,20
1508,12
1509,21
1510,15
1511,80
1512,27
1513,32
1514,7
1515,17
1516,34
1517,14
1518,39
1519,13
1520,70
1521,5
1522,9
1523,11
1524,5
1525,11
1526,24
1527,16
1528,51
1529,20
1530,7
1531,18
1532,27
1533,44
1534,20
1535,13
1536,12
1537,31
1538,32
1539,129
1540,12
1541,33
1542,21
1543,19
1544,37
1545,10
1546,14
1547,129
1548,116
1549,25
1550,39
1551,54
1552,15
1553,15
1554,9
1555,13
1556,35
1557,54
1558,19
1559,24
1560,42
1561,13
1562,16
1563,22
1564,26
1565,11
1566,75
1567,17
1568,32
1569,14
1570,7
1571,16
1572,106
1573,26
1574,57
1575,5
1576,38
1577,22
1578,31
1579,26
1580,42
1581,59
1582,13
1583,21
1584,10
1585,19
1586,51
1587,62
1588,20
1589,25
1590,4
1591,31
1592,7
1593,9
1594,8
1595,22
1596,48
1597,2
1598,57
1599,100
1600,27
1601,53
1602,18
1603,6
1604,14
1605,37
1606,10
1607,60
1608,12
1609,36
1610,15
1611,45
1612,16
1613,7
1614,9
1615,37
1616,96
1617,11
1618,6
1619,20
1620,8
1621,9
1622,9
1623,10
1624,49
1625,38
1626,10
1627,57
1628,5
1629,28
1630,41
1631,24
1632,11
1633,9
1634,16
1635,25
1636,48
1637,16
1638,20
1639,11
1640,16
1641,23
1642,10
1643,14
1644,135
1645,10
1646,47
1647,12
1648,14
