feature_idx,selection_count
0,13
1,13
2,3
3,2
4,2
5,4
6,18
7,5
8,34
9,5
10,8
11,9
12,3
13,8
14,1
15,5
16,2
17,12
18,31
19,8
20,36
21,12
22,8
23,22
24,20
25,4
26,12
27,5
28,24
29,8
30,15
31,5
32,5
33,31
34,9
35,21
36,6
37,9
38,0
39,11
40,3
41,52
42,47
43,13
44,15
45,8
46,3
47,13
48,14
49,15
50,14
51,4
52,6
53,4
54,8
55,3
56,15
57,1
58,7
59,38
60,52
61,11
62,5
63,3
64,28
65,31
66,14
67,16
68,17
69,5
70,12
71,10
72,9
73,3
74,4
75,15
76,48
77,3
78,9
79,19
80,14
81,5
82,18
83,10
84,1
85,3
86,4
87,47
88,11
89,3
90,11
91,9
92,8
93,15
94,0
95,19
96,11
97,3
98,1
99,18
100,0
101,3
102,44
103,20
104,14
105,2
106,4
107,7
108,21
109,30
110,5
111,5
112,3
113,6
114,10
115,35
116,18
117,10
118,16
119,7
120,19
121,8
122,33
123,15
124,6
125,2
126,4
127,22
128,4
129,0
130,4
131,10
132,9
133,2
134,4
135,9
136,17
137,22
138,36
139,7
140,13
141,25
142,1
143,2
144,6
145,14
146,7
147,39
148,8
149,29
150,9
151,31
152,22
153,0
154,76
155,0
156,20
157,18
158,13
159,20
160,10
161,1
162,14
163,7
164,36
165,5
166,4
167,3
168,15
169,11
170,3
171,8
172,20
173,4
174,4
175,15
176,17
177,3
178,8
179,3
180,22
181,38
182,1
183,17
184,23
185,24
186,7
187,2
188,57
189,12
190,5
191,20
192,15
193,23
194,5
195,12
196,4
197,7
198,35
199,0
200,5
201,4
202,9
203,2
204,1
205,10
206,56
207,3
208,6
209,4
210,6
211,9
212,24
213,9
214,4
215,2
216,41
217,14
218,7
219,15
220,0
221,31
222,9
223,3
224,33
225,14
226,5
227,22
228,5
229,4
230,5
231,3
232,7
233,80
234,18
235,27
236,5
237,4
238,10
239,70
240,7
241,7
242,29
243,15
244,6
245,2
246,8
247,0
248,11
249,96
250,3
251,6
252,55
253,53
254,7
255,36
256,54
257,26
258,9
259,14
260,56
261,57
262,6
263,8
264,2
265,25
266,34
267,1
268,9
269,8
270,6
271,6
272,12
273,3
274,8
275,1
276,23
277,8
278,6
279,11
280,6
281,9
282,16
283,7
284,4
285,7
286,16
287,36
288,4
289,63
290,10
291,58
292,8
293,3
294,8
295,11
296,2
297,20
298,0
299,5
300,4
301,0
302,3
303,1
304,9
305,1
306,15
307,5
308,16
309,4
310,4
311,8
312,33
313,4
314,20
315,20
316,27
317,5
318,18
319,19
320,46
321,16
322,12
323,51
324,2
325,4
326,18
327,1
328,31
329,26
330,17
331,21
332,16
333,26
334,23
335,10
336,10
337,3
338,6
339,4
340,3
341,45
342,24
343,13
344,20
345,9
346,14
347,33
348,40
349,6
350,7
351,7
352,11
353,20
354,18
355,1
356,70
357,5
358,2
359,5
360,10
361,17
362,1
363,18
364,7
365,23
366,10
367,14
368,9
369,6
370,2
371,21
372,13
373,6
374,82
375,23
376,11
377,11
378,42
379,12
380,24
381,28
382,4
383,9
384,11
385,7
386,65
387,9
388,52
389,52
390,11
391,0
392,23
393,44
394,9
395,6
396,7
397,38
398,35
399,40
400,31
401,54
402,3
403,26
404,16
405,5
406,3
407,8
408,9
409,1
410,9
411,25
412,15
413,6
414,14
415,3
416,20
417,15
418,11
419,84
420,23
421,27
422,29
