class_idx,selection_count
0,0
1,253
2,0
3,0
4,0
5,91
6,99
7,0
8,166
9,99
10,151
11,260
12,227
13,50
14,637
15,356
16,50
17,51
18,196
19,50
20,0
21,144
22,287
23,337
24,95
25,92
26,224
27,537
28,5
29,0
30,1
31,538
32,396
33,0
34,0
35,44
36,53
37,151
38,50
39,0
40,0
41,238
42,137
43,0
44,93
45,214
46,431
47,142
48,0
49,134
50,323
51,0
52,375
53,298
54,371
55,225
56,0
57,558
58,261
59,747
60,50
61,50
62,50
63,50
64,133
65,0
66,0
67,152
68,50
69,50
70,787
71,96
72,9
73,122
74,320
75,39
76,642
77,454
78,99
79,485
80,159
81,214
82,371
83,98
84,115
85,132
86,169
87,0
88,49
89,245
90,265
91,389
92,183
93,99
94,743
95,97
96,55
97,0
98,0
99,50
100,117
101,281
102,487
103,50
104,96
105,553
106,0
107,144
108,515
109,240
110,133
111,0
112,249
113,331
114,674
115,136
116,470
117,0
118,48
119,184
120,237
121,94
122,0
123,170
124,114
125,330
126,50
127,99
128,50
129,297
130,101
131,195
132,324
133,702
134,93
135,490
136,227
137,0
138,389
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,1
183,42
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,49
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,50
203,0
204,0
205,0
206,50
207,0
208,0
209,0
210,0
211,50
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,58
222,0
223,50
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,168
273,96
274,0
275,50
276,50
277,0
278,0
279,0
280,89
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,95
294,0
295,445
296,0
297,50
298,215
299,0
300,117
301,564
302,96
303,27
304,622
305,839
306,50
307,0
308,123
309,1406
310,1482
311,0
312,86
313,1820
314,90
315,1190
316,137
317,237
318,476
319,126
320,394
321,312
322,535
323,425
324,1538
325,1361
326,547
327,239
328,853
329,434
330,175
331,83
332,83
333,0
334,375
335,325
336,415
337,0
338,0
339,0
340,50
341,0
342,89
343,186
344,0
345,0
346,269
347,97
348,50
349,94
350,0
351,50
352,191
353,0
354,0
355,0
356,50
357,0
358,0
359,0
360,50
361,90
362,0
363,341
364,545
365,178
366,50
367,0
368,0
369,50
370,0
371,0
372,94
373,0
374,262
375,97
376,132
377,50
378,417
379,827
380,0
381,363
382,50
383,0
384,340
385,0
386,50
387,192
388,50
389,50
390,95
391,50
392,0
393,0
394,0
395,0
396,50
397,100
398,29
399,50
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,8
410,304
411,0
412,142
413,50
414,0
415,0
416,0
417,79
418,0
419,179
420,0
421,0
422,0
423,0
424,0
425,142
426,0
427,0
428,172
429,95
430,0
431,0
432,0
433,0
434,48
435,0
436,50
437,50
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,689
449,17
450,0
451,0
452,130
453,0
454,0
455,113
456,196
457,0
458,50
459,50
460,0
461,0
462,84
463,0
464,0
465,0
466,0
467,50
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,50
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,233
489,539
490,50
491,196
492,0
493,0
494,50
495,0
496,0
497,0
498,0
499,0
500,508
501,0
502,0
503,0
504,0
505,0
506,286
507,0
508,0
509,50
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,56
523,0
524,0
525,97
526,0
527,0
528,0
529,50
530,0
531,0
532,0
533,56
534,0
535,0
536,0
537,89
538,0
539,102
540,0
541,0
542,1
543,0
544,0
545,0
546,0
547,0
548,0
549,56
550,0
551,0
552,0
553,0
554,0
555,0
556,50
557,98
558,95
559,0
560,0
561,0
562,56
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,281
575,0
576,0
577,0
578,0
579,0
580,496
581,0
582,0
583,12
584,373
585,0
586,0
587,0
588,0
589,0
590,0
591,50
592,0
593,0
