feature_idx,selection_count
0,529
1,542
2,502
3,501
4,502
5,500
6,564
7,491
8,612
9,505
10,522
11,519
12,503
13,503
14,468
15,541
16,499
17,573
18,596
19,549
20,623
21,569
22,555
23,574
24,558
25,542
26,536
27,505
28,553
29,503
30,579
31,589
32,523
33,579
34,571
35,530
36,467
37,579
38,536
39,507
40,494
41,653
42,667
43,547
44,560
45,554
46,537
47,637
48,579
49,511
50,511
51,502
52,469
53,461
54,494
55,478
56,533
57,496
58,512
59,632
60,577
61,521
62,531
63,473
64,554
65,577
66,561
67,580
68,519
69,505
70,539
71,506
72,494
73,506
74,499
75,576
76,645
77,484
78,510
79,542
80,555
81,527
82,558
83,531
84,502
85,509
86,507
87,643
88,542
89,482
90,529
91,476
92,551
93,488
94,537
95,558
96,526
97,429
98,510
99,561
100,462
101,525
102,609
103,593
104,556
105,453
106,524
107,486
108,536
109,589
110,492
111,469
112,480
113,588
114,592
115,614
116,553
117,550
118,567
119,494
120,559
121,536
122,638
123,548
124,499
125,478
126,524
127,578
128,478
129,501
130,572
131,537
132,550
133,466
134,508
135,562
136,515
137,538
138,575
139,591
140,529
141,571
142,490
143,467
144,494
145,544
146,539
147,667
148,509
149,583
150,587
151,623
152,533
153,459
154,741
155,501
156,532
157,526
158,589
159,545
160,519
161,536
162,539
163,590
164,623
165,499
166,504
167,461
168,551
169,597
170,491
171,575
172,564
173,476
174,516
175,565
176,567
177,544
178,513
179,511
180,627
181,634
182,430
183,546
184,538
185,594
186,515
187,499
188,697
189,544
190,516
191,529
192,536
193,551
194,496
195,534
196,518
197,529
198,603
199,491
200,521
201,539
202,533
203,448
204,491
205,539
206,660
207,541
208,481
209,481
210,612
211,520
212,582
213,485
214,493
215,507
216,603
217,659
218,507
219,597
220,518
221,528
222,516
223,490
224,608
225,548
226,522
227,604
228,511
229,541
230,552
231,495
232,511
233,754
234,557
235,597
236,599
237,483
238,574
239,766
240,581
241,494
242,561
243,590
244,519
245,502
246,529
247,461
248,548
249,744
250,558
251,516
252,576
253,699
254,596
255,669
256,625
257,584
258,531
259,511
260,691
261,633
262,525
263,553
264,478
265,576
266,636
267,494
268,571
269,579
270,528
271,513
272,524
273,462
274,562
275,537
276,605
277,537
278,487
279,558
280,479
281,549
282,594
283,502
284,504
285,559
286,585
287,593
288,515
289,624
290,560
291,647
292,516
293,481
294,498
295,500
296,480
297,553
298,497
299,477
300,546
301,469
302,494
303,479
304,535
305,481
306,568
307,503
308,578
309,539
310,507
311,515
312,596
313,532
314,583
315,582
316,630
317,475
318,572
319,501
320,612
321,590
322,548
323,617
324,501
325,479
326,611
327,517
328,610
329,545
330,572
331,617
332,577
333,522
334,577
335,528
336,534
337,443
338,473
339,518
340,472
341,613
342,587
343,534
344,569
345,571
346,560
347,644
348,641
349,513
350,531
351,520
352,526
353,568
354,582
355,523
356,699
357,538
358,508
359,519
360,540
361,609
362,469
363,558
364,536
365,634
366,649
367,627
368,519
369,505
370,531
371,534
372,554
373,559
374,697
375,598
376,540
377,543
378,580
379,512
380,551
381,639
382,515
383,592
384,563
385,525
386,676
387,519
388,651
389,664
390,532
391,455
392,611
393,561
394,499
395,469
396,571
397,596
398,658
399,572
400,603
401,609
402,457
403,588
404,553
405,505
406,460
407,547
408,497
409,482
410,561
411,613
412,528
413,472
414,543
