feature_idx,selection_count
0,28
1,29
2,23
3,14
4,8
5,20
6,23
7,25
8,19
9,18
10,11
11,39
12,108
13,10
14,12
15,9
16,26
17,24
18,31
19,27
20,76
21,7
22,18
23,39
24,21
25,17
26,14
27,19
28,7
29,13
30,23
31,17
32,15
33,46
34,33
35,15
36,8
37,40
38,24
39,21
40,16
41,51
42,180
43,22
44,34
45,15
46,29
47,20
48,29
49,20
50,17
51,25
52,16
53,21
54,31
55,21
56,20
57,34
58,18
59,26
60,23
61,9
62,13
63,12
64,58
65,80
66,54
67,80
68,14
69,34
70,18
71,19
72,19
73,55
74,18
75,25
76,41
77,11
78,16
79,17
80,21
81,15
82,21
83,34
84,6
85,26
86,14
87,163
88,80
89,15
90,14
91,16
92,44
93,18
94,25
95,85
96,13
97,27
98,14
99,27
100,7
101,23
102,19
103,101
104,30
105,11
106,32
107,16
108,45
109,27
110,29
111,14
112,27
113,36
114,14
115,15
116,28
117,23
118,61
119,119
120,15
121,51
122,64
123,9
124,6
125,12
126,11
127,61
128,7
129,17
130,18
131,25
132,9
133,6
134,16
135,30
136,20
137,19
138,82
139,25
140,16
141,41
142,20
143,26
144,13
145,8
146,13
147,45
148,22
149,28
150,30
151,34
152,33
153,21
154,41
155,7
156,16
157,11
158,130
159,44
160,28
161,15
162,14
163,12
164,16
165,8
166,14
167,95
168,52
169,12
170,12
171,13
172,62
173,21
174,23
175,13
176,28
177,14
178,62
179,28
180,132
181,57
182,8
183,22
184,9
185,19
186,35
187,5
188,22
189,70
190,5
191,19
192,8
193,26
194,13
195,21
196,14
197,11
198,40
199,37
200,41
201,7
202,31
203,11
204,2
205,14
206,35
207,20
208,8
209,11
210,33
211,65
212,29
213,15
214,19
215,14
216,32
217,21
218,31
219,61
220,2
221,32
222,28
223,8
224,41
225,16
226,6
227,13
228,14
229,18
230,32
231,16
232,29
233,28
234,51
235,20
236,31
237,15
238,10
239,90
240,56
241,4
242,22
243,11
244,36
245,15
246,6
247,22
248,15
249,19
250,9
251,13
252,62
253,31
254,39
255,26
256,38
257,170
258,37
259,11
260,40
261,36
262,23
263,28
264,9
265,37
266,39
267,21
268,9
269,24
270,12
271,13
272,39
273,17
274,10
275,9
276,71
277,17
278,13
279,61
280,14
281,21
282,75
283,9
284,5
285,47
286,18
287,49
288,17
289,30
290,37
291,58
292,21
293,14
294,12
295,11
296,6
297,22
298,3
299,29
300,11
301,17
302,16
303,8
304,12
305,15
306,84
307,20
308,23
309,11
310,7
311,16
312,50
313,15
314,28
315,22
316,18
317,39
318,29
319,19
320,10
321,19
322,20
323,21
324,24
325,18
326,23
327,25
328,91
329,22
330,58
331,58
332,21
333,15
334,8
335,16
336,33
337,13
338,34
339,4
340,16
341,76
342,48
343,27
344,26
345,51
346,28
347,85
348,51
349,13
350,20
351,52
352,34
353,34
354,20
355,10
356,26
357,63
358,22
359,17
360,31
361,62
362,14
363,40
364,14
365,24
366,52
367,18
368,14
369,21
370,27
371,67
372,17
373,66
374,143
375,34
376,22
377,8
378,21
379,4
380,58
381,25
382,16
383,20
384,101
385,18
386,49
387,27
388,139
389,77
390,15
391,25
392,81
393,25
394,20
395,11
396,49
397,48
398,26
399,31
400,79
401,13
402,17
403,11
404,15
405,19
406,14
407,25
408,29
409,3
410,3
411,18
412,27
413,11
414,16
415,17
416,32
417,48
418,34
419,27
420,26
421,12
422,22
423,14
424,27
425,95
426,12
427,28
428,11
429,3
430,37
431,23
432,60
433,7
434,15
435,8
436,23
437,29
438,21
439,35
440,37
441,8
442,19
443,23
444,32
445,15
446,15
447,12
448,35
449,26
450,20
451,24
452,17
453,20
454,15
