feature_idx,selection_count
0,906
1,887
2,901
3,905
4,876
5,902
6,895
7,884
8,916
9,892
10,897
11,901
12,917
13,903
14,883
15,908
16,917
17,929
18,907
19,914
20,888
21,901
22,907
23,925
24,874
25,908
26,907
27,883
28,898
29,886
30,915
31,909
32,898
33,918
34,916
35,914
36,925
37,908
38,935
39,894
40,916
41,927
42,895
43,932
44,914
45,871
46,909
47,903
48,923
49,903
50,889
51,926
52,946
53,881
54,898
55,899
56,919
57,893
58,918
59,907
60,913
61,894
62,925
63,865
64,912
65,932
66,892
67,899
68,916
69,920
70,909
71,899
72,927
73,899
74,910
75,900
76,908
77,888
78,876
79,922
80,877
81,867
82,887
83,918
84,880
85,895
86,904
87,908
88,912
89,922
90,901
91,902
92,902
93,906
94,891
95,935
96,899
97,893
98,892
99,913
100,905
101,904
102,924
103,934
104,914
105,891
106,895
107,895
108,903
109,913
110,894
111,929
112,904
113,894
114,908
115,908
116,902
117,922
118,886
119,907
120,899
121,917
122,933
123,887
124,900
125,914
126,916
127,920
128,901
129,869
130,917
131,884
132,892
133,905
134,896
135,886
136,917
137,930
138,927
139,919
140,932
141,911
142,869
143,902
144,890
145,877
146,909
147,895
148,909
149,911
150,929
151,882
152,902
153,869
154,901
155,894
156,883
157,900
158,898
159,902
160,915
161,908
162,897
163,898
164,906
165,910
166,923
167,913
168,918
169,905
170,872
171,903
172,899
173,895
174,931
175,909
176,916
177,896
178,897
179,911
180,932
181,908
182,887
183,937
184,890
185,899
186,908
187,900
188,896
189,865
190,897
191,902
192,908
193,891
194,867
195,907
196,899
197,904
198,880
199,900
200,933
201,911
202,891
203,903
204,882
205,916
206,923
207,901
208,900
209,892
210,879
211,901
212,914
213,907
214,896
215,893
216,908
217,903
218,891
219,915
220,893
221,869
222,915
223,887
224,907
225,882
226,879
227,866
228,905
229,906
230,914
231,882
232,900
233,902
234,904
235,883
236,893
237,908
238,909
239,839
240,918
241,919
242,895
243,908
244,893
245,912
246,909
247,924
248,895
249,921
250,892
251,900
252,885
253,883
254,893
255,939
256,899
257,910
258,925
259,925
260,856
261,885
262,910
263,911
264,898
265,927
266,902
267,914
268,887
269,895
270,902
271,897
272,912
273,890
274,909
275,898
276,923
277,918
278,901
279,919
280,898
281,917
282,886
283,916
284,909
285,915
286,907
287,941
288,902
289,918
290,901
291,910
292,906
293,888
294,912
295,903
296,861
297,894
298,906
299,903
300,904
301,914
302,898
303,915
304,926
305,872
306,912
307,907
308,905
309,907
310,872
311,903
312,902
313,913
314,898
315,927
316,910
317,898
318,921
319,906
320,873
321,916
322,895
323,896
324,904
325,906
326,893
327,895
328,908
329,904
330,904
331,886
332,916
333,886
334,898
335,907
336,887
337,892
338,910
339,875
340,877
341,900
342,902
343,878
344,925
345,923
346,882
347,914
348,918
349,887
350,897
351,922
352,908
353,918
354,901
355,897
356,922
357,925
358,877
359,898
360,900
361,931
362,887
363,906
364,921
365,893
366,889
367,912
368,902
369,908
370,913
371,871
372,927
373,913
374,921
375,909
376,903
377,847
378,918
379,904
380,893
381,903
382,902
383,904
384,938
385,910
386,897
387,915
388,926
389,913
390,895
391,881
392,918
393,896
394,900
395,910
396,914
397,914
398,891
399,905
400,948
401,865
402,912
403,932
404,903
405,897
406,900
407,904
408,912
409,895
410,904
411,927
412,910
413,901
414,879
415,922
416,910
417,924
418,919
419,892
420,895
421,908
422,902
423,910
424,884
425,896
426,886
427,919
428,880
429,900
430,899
431,869
432,919
433,883
434,908
435,896
436,921
437,876
438,902
439,926
440,905
441,922
442,911
443,900
444,889
445,914
446,912
447,910
448,921
449,904
450,887
451,911
452,897
453,910
454,885
455,888
456,910
457,908
458,921
459,895
460,909
461,882
462,888
463,920
464,858
465,898
466,903
467,884
468,908
469,903
470,899
471,883
472,921
473,869
474,901
475,900
476,925
477,909
478,845
479,906
480,897
481,886
482,931
483,918
484,883
485,901
486,873
487,915
488,893
489,917
490,912
491,927
492,865
493,920
494,914
495,905
496,912
497,921
498,910
499,885
500,907
501,894
502,913
503,875
504,905
505,922
506,902
507,906
508,893
509,883
510,911
511,855
512,918
513,894
514,905
515,892
516,867
517,887
518,906
519,875
520,910
521,904
522,918
523,900
524,898
525,864
526,878
527,899
528,914
529,932
530,899
531,903
532,904
533,890
534,851
535,903
536,918
537,907
538,921
539,890
540,915
541,890
542,882
543,893
544,876
545,897
