feature_idx,selection_count
0,869
1,869
2,852
3,862
4,853
5,861
6,845
7,851
8,873
9,853
10,855
11,860
12,871
13,850
14,849
15,863
16,867
17,880
18,871
19,869
20,885
21,861
22,864
23,879
24,869
25,859
26,840
27,859
28,845
29,859
30,873
31,888
32,864
33,871
34,868
35,859
36,860
37,865
38,874
39,853
40,840
41,879
42,893
43,873
44,872
45,852
46,860
47,879
48,884
49,855
50,842
51,874
52,844
53,824
54,856
55,849
56,861
57,852
58,862
59,892
60,852
61,857
62,852
63,821
64,864
65,885
66,886
67,885
68,867
69,861
70,858
71,855
72,860
73,852
74,859
75,882
76,889
77,849
78,842
79,864
80,846
81,851
82,861
83,869
84,850
85,846
86,874
87,904
88,868
89,866
90,856
91,831
92,873
93,859
94,864
95,904
96,854
97,858
98,841
99,856
100,845
101,856
102,881
103,897
104,877
105,830
106,880
107,828
108,875
109,854
110,857
111,873
112,838
113,869
114,878
115,872
116,866
117,875
118,879
119,880
120,847
121,882
122,900
123,857
124,846
125,864
126,855
127,896
128,852
129,840
130,864
131,859
132,857
133,854
134,858
135,863
136,856
137,862
138,891
139,869
140,861
141,888
142,842
143,850
144,870
145,849
146,874
147,886
148,852
149,865
150,888
151,875
152,862
153,848
154,897
155,872
156,845
157,863
158,886
159,853
160,859
161,868
162,865
163,861
164,880
165,859
166,874
167,878
168,871
169,863
170,839
171,873
172,869
173,844
174,870
175,875
176,887
177,846
178,869
179,880
180,901
181,866
182,830
183,884
184,852
185,872
186,860
187,844
188,875
189,856
190,845
191,844
192,868
193,870
194,838
195,851
196,849
197,853
198,868
199,867
200,875
201,847
202,846
203,850
204,853
205,866
206,876
207,860
208,850
209,842
210,868
211,870
212,863
213,844
214,852
215,848
216,875
217,870
218,855
219,889
220,860
221,864
222,865
223,831
224,870
225,860
226,845
227,871
228,857
229,861
230,869
231,834
232,868
233,878
234,867
235,873
236,875
237,865
238,860
239,883
240,890
241,857
242,844
243,877
244,866
245,864
246,852
247,850
248,873
249,887
250,869
251,841
252,851
253,870
254,882
255,907
256,884
257,899
258,880
259,868
260,847
261,854
262,858
263,877
264,862
265,877
266,876
267,863
268,849
269,858
270,850
271,854
272,867
273,851
274,875
275,855
276,890
277,866
278,862
279,880
280,846
281,855
282,866
283,853
284,851
285,885
286,880
287,885
288,860
289,892
290,867
291,893
292,845
293,848
294,857
295,863
296,844
297,860
298,860
299,857
300,849
301,859
302,860
303,850
304,875
305,828
306,882
307,875
308,866
309,872
310,848
311,846
312,863
313,855
314,871
315,892
316,873
317,847
318,883
319,851
320,844
321,880
322,867
323,879
324,862
325,856
326,869
327,854
328,883
329,852
330,866
331,874
332,872
333,850
334,862
335,867
336,854
337,854
338,858
339,849
340,851
341,891
342,871
343,862
344,877
345,894
346,873
347,875
348,883
349,843
350,863
351,880
352,855
353,864
354,878
355,847
356,885
357,878
358,841
359,875
360,866
361,887
362,838
363,867
364,867
365,876
366,866
367,892
368,856
369,845
370,869
371,863
372,878
373,863
374,904
375,870
376,834
377,831
378,880
379,861
380,866
381,892
382,863
383,861
384,889
385,861
386,876
387,847
388,919
389,876
390,873
391,828
392,879
393,846
394,859
395,849
396,877
397,863
398,865
399,863
400,894
401,849
402,861
403,885
404,863
405,857
406,845
407,869
408,862
409,824
410,860
411,884
412,865
413,855
414,843
415,852
416,870
417,863
418,880
419,863
420,880
421,858
422,879
423,877
424,871
425,896
426,858
427,864
428,852
429,857
430,868
431,861
432,857
433,829
434,863
435,837
436,864
437,846
438,875
439,864
440,872
441,855
442,870
443,891
444,852
445,853
446,880
447,852
448,867
449,860
450,839
451,848
452,845
453,870
454,842
455,848
456,884
457,869
458,873
459,862
460,858
461,875
462,862
463,883
464,879
465,883
466,865
467,872
468,854
469,868
470,877
471,857
472,868
473,877
474,861
475,883
476,876
477,845
478,824
479,857
480,873
481,867
482,863
483,863
484,867
485,861
486,843
487,872
488,857
489,869
490,864
491,905
492,859
493,852
494,881
495,839
496,860
497,863
498,862
499,883
500,843
501,869
502,908
503,834
504,881
505,882
506,860
507,867
508,860
509,832
510,854
511,841
512,870
513,864
514,852
515,873
516,852
517,855
518,874
519,859
520,849
521,853
522,861
523,871
524,880
525,852
526,859
527,858
528,867
529,871
530,839
531,854
532,856
533,873
534,858
535,853
536,871
537,842
538,854
539,855
540,857
541,860
542,832
543,857
544,871
545,840
546,875
547,848
548,851
549,880
550,869
551,858
552,863
553,877
554,878
555,875
556,861
557,896
558,865
559,858
560,856
561,847
562,902
563,873
564,897
565,847
566,882
567,879
568,871
569,860
570,872
571,822
572,868
573,866
574,876
575,872
576,846
577,862
578,853
579,870
580,902
581,881
582,861
583,853
584,886
585,845
586,850
587,862
588,887
589,872
590,853
591,851
592,883
593,836
594,867
595,833
596,864
597,868
598,851
599,854
