index,type,class_idx,feature_idx
68244,weight,33,660
68257,weight,33,673
68293,weight,33,709
68321,weight,33,737
68366,weight,33,782
68453,weight,33,869
68587,weight,33,1003
68614,weight,33,1030
68693,weight,33,1109
68699,weight,33,1115
68868,weight,33,1284
69109,weight,33,1525
69156,weight,33,1572
69255,weight,33,1671
69294,weight,33,1710
69295,weight,33,1711
69545,weight,33,1961
69826,weight,34,194
69956,weight,34,324
70087,weight,34,455
70229,weight,34,597
70293,weight,34,661
70327,weight,34,695
70386,weight,34,754
70643,weight,34,1011
70791,weight,34,1159
70796,weight,34,1164
70846,weight,34,1214
70914,weight,34,1282
71094,weight,34,1462
71203,weight,34,1571
71599,weight,34,1967
71653,weight,34,2021
71674,weight,34,2042
72062,weight,35,382
72349,weight,35,669
73431,weight,35,1751
73700,weight,35,2020
73871,weight,36,143
73966,weight,36,238
74175,weight,36,447
74324,weight,36,596
74707,weight,36,979
75185,weight,36,1457
75225,weight,36,1497
75335,weight,36,1607
75560,weight,36,1832
75622,weight,36,1894
78113,weight,38,289
78165,weight,38,341
78469,weight,38,645
78724,weight,38,900
78736,weight,38,912
78924,weight,38,1100
78935,weight,38,1111
78997,weight,38,1173
79043,weight,38,1219
79164,weight,38,1340
79271,weight,38,1447
79381,weight,38,1557
79468,weight,38,1644
79492,weight,38,1668
79585,weight,38,1761
79601,weight,38,1777
79675,weight,38,1851
82536,weight,40,616
82997,weight,40,1077
83985,weight,41,17
84352,weight,41,384
84496,weight,41,528
84530,weight,41,562
84784,weight,41,816
84967,weight,41,999
85045,weight,41,1077
85123,weight,41,1155
85550,weight,41,1582
85595,weight,41,1627
86196,weight,42,180
86399,weight,42,383
86921,weight,42,905
87748,weight,42,1732
87793,weight,42,1777
87816,weight,42,1800
90138,weight,44,26
90344,weight,44,232
90708,weight,44,596
90836,weight,44,724
90996,weight,44,884
91002,weight,44,890
91062,weight,44,950
91156,weight,44,1044
91183,weight,44,1071
91694,weight,44,1582
92202,weight,45,42
92327,weight,45,167
92358,weight,45,198
92534,weight,45,374
92544,weight,45,384
92546,weight,45,386
92976,weight,45,816
93003,weight,45,843
93315,weight,45,1155
93928,weight,45,1768
93932,weight,45,1772
94150,weight,45,1990
99416,weight,48,1112
100037,weight,48,1733
101251,weight,49,899
101416,weight,49,1064
102889,weight,50,489
103861,weight,50,1461
104936,weight,51,488
105615,weight,51,1167
106503,weight,52,7
106519,weight,52,23
106522,weight,52,26
106525,weight,52,29
106529,weight,52,33
106531,weight,52,35
106538,weight,52,42
106542,weight,52,46
106551,weight,52,55
106563,weight,52,67
106600,weight,52,104
106602,weight,52,106
106604,weight,52,108
106607,weight,52,111
106653,weight,52,157
106658,weight,52,162
106675,weight,52,179
106694,weight,52,198
106718,weight,52,222
106734,weight,52,238
106735,weight,52,239
106743,weight,52,247
106748,weight,52,252
106755,weight,52,259
106772,weight,52,276
106773,weight,52,277
106783,weight,52,287
106797,weight,52,301
106817,weight,52,321
106819,weight,52,323
106826,weight,52,330
106843,weight,52,347
106897,weight,52,401
106904,weight,52,408
106907,weight,52,411
106928,weight,52,432
106930,weight,52,434
106935,weight,52,439
106961,weight,52,465
106976,weight,52,480
106985,weight,52,489
106995,weight,52,499
107008,weight,52,512
107060,weight,52,564
107061,weight,52,565
107062,weight,52,566
107070,weight,52,574
107081,weight,52,585
107109,weight,52,613
107116,weight,52,620
107129,weight,52,633
107134,weight,52,638
107136,weight,52,640
107157,weight,52,661
107164,weight,52,668
107171,weight,52,675
107178,weight,52,682
107191,weight,52,695
107261,weight,52,765
107270,weight,52,774
107281,weight,52,785
107288,weight,52,792
107289,weight,52,793
107307,weight,52,811
107308,weight,52,812
107334,weight,52,838
107355,weight,52,859
107358,weight,52,862
107373,weight,52,877
107381,weight,52,885
107383,weight,52,887
107407,weight,52,911
107410,weight,52,914
107415,weight,52,919
107433,weight,52,937
107434,weight,52,938
107447,weight,52,951
107474,weight,52,978
107484,weight,52,988
107507,weight,52,1011
107511,weight,52,1015
107533,weight,52,1037
107569,weight,52,1073
107579,weight,52,1083
107588,weight,52,1092
107610,weight,52,1114
107611,weight,52,1115
107626,weight,52,1130
107632,weight,52,1136
107657,weight,52,1161
107660,weight,52,1164
107702,weight,52,1206
107740,weight,52,1244
107745,weight,52,1249
107755,weight,52,1259
107768,weight,52,1272
107771,weight,52,1275
107773,weight,52,1277
107788,weight,52,1292
107814,weight,52,1318
107826,weight,52,1330
107868,weight,52,1372
107870,weight,52,1374
107925,weight,52,1429
107957,weight,52,1461
107962,weight,52,1466
107973,weight,52,1477
107991,weight,52,1495
108025,weight,52,1529
108027,weight,52,1531
108036,weight,52,1540
108041,weight,52,1545
108045,weight,52,1549
108048,weight,52,1552
108061,weight,52,1565
108068,weight,52,1572
108081,weight,52,1585
108089,weight,52,1593
108091,weight,52,1595
108152,weight,52,1656
108176,weight,52,1680
108209,weight,52,1713
108242,weight,52,1746
108243,weight,52,1747
108244,weight,52,1748
108247,weight,52,1751
108249,weight,52,1753
108269,weight,52,1773
108275,weight,52,1779
108327,weight,52,1831
108328,weight,52,1832
108329,weight,52,1833
108336,weight,52,1840
108346,weight,52,1850
108354,weight,52,1858
108363,weight,52,1867
108364,weight,52,1868
108376,weight,52,1880
108407,weight,52,1911
108409,weight,52,1913
108431,weight,52,1935
108432,weight,52,1936
108455,weight,52,1959
108456,weight,52,1960
108472,weight,52,1976
108477,weight,52,1981
108498,weight,52,2002
108501,weight,52,2005
108530,weight,52,2034
108543,weight,52,2047
108617,weight,53,73
108622,weight,53,78
108751,weight,53,207
108803,weight,53,259
108820,weight,53,276
108851,weight,53,307
108862,weight,53,318
108968,weight,53,424
109001,weight,53,457
109038,weight,53,494
109082,weight,53,538
109128,weight,53,584
109243,weight,53,699
109260,weight,53,716
109284,weight,53,740
109336,weight,53,792
109422,weight,53,878
109427,weight,53,883
109434,weight,53,890
109439,weight,53,895
109455,weight,53,911
109458,weight,53,914
109481,weight,53,937
109739,weight,53,1195
109788,weight,53,1244
109791,weight,53,1247
109806,weight,53,1262
109812,weight,53,1268
109815,weight,53,1271
109816,weight,53,1272
109863,weight,53,1319
109870,weight,53,1326
109874,weight,53,1330
110255,weight,53,1711
110376,weight,53,1832
110384,weight,53,1840
110399,weight,53,1855
110424,weight,53,1880
110445,weight,53,1901
110485,weight,53,1941
110503,weight,53,1959
110506,weight,53,1962
110591,weight,53,2047
110614,weight,54,22
110625,weight,54,33
111022,weight,54,430
111261,weight,54,669
111408,weight,54,816
111426,weight,54,834
111663,weight,54,1071
111878,weight,54,1286
111884,weight,54,1292
112371,weight,54,1779
113414,weight,55,774
114114,weight,55,1474
115550,weight,56,862
116692,weight,56,2004
116741,weight,57,5
116756,weight,57,20
117051,weight,57,315
117083,weight,57,347
117703,weight,57,967
117962,weight,57,1226
118028,weight,57,1292
118568,weight,57,1832
118625,weight,57,1889
118738,weight,57,2002
118780,weight,57,2044
118792,weight,58,8
118840,weight,58,56
118846,weight,58,62
118905,weight,58,121
119002,weight,58,218
119010,weight,58,226
119043,weight,58,259
119048,weight,58,264
119185,weight,58,401
119263,weight,58,479
119273,weight,58,489
119412,weight,58,628
119422,weight,58,638
119454,weight,58,670
119457,weight,58,673
119524,weight,58,740
119633,weight,58,849
119801,weight,58,1017
119867,weight,58,1083
119925,weight,58,1141
120009,weight,58,1225
120147,weight,58,1363
120181,weight,58,1397
120218,weight,58,1434
120232,weight,58,1448
120498,weight,58,1714
120556,weight,58,1772
120604,weight,58,1820
120609,weight,58,1825
120614,weight,58,1830
120616,weight,58,1832
120701,weight,58,1917
120720,weight,58,1936
120837,weight,59,5
121028,weight,59,196
121185,weight,59,353
121416,weight,59,584
121548,weight,59,716
121584,weight,59,752
121683,weight,59,851
122011,weight,59,1179
122251,weight,59,1419
122384,weight,59,1552
122399,weight,59,1567
122545,weight,59,1713
123296,weight,60,416
123845,weight,60,965
123895,weight,60,1015
124522,weight,60,1642
124770,weight,60,1890
124829,weight,60,1949
125336,weight,61,408
126353,weight,61,1425
131113,weight,64,41
131128,weight,64,56
131151,weight,64,79
131471,weight,64,399
131598,weight,64,526
132277,weight,64,1205
132581,weight,64,1509
132728,weight,64,1656
133153,weight,65,33
133187,weight,65,67
133261,weight,65,141
133332,weight,65,212
133521,weight,65,401
133609,weight,65,489
133643,weight,65,523
133746,weight,65,626
133856,weight,65,736
134650,weight,65,1530
134728,weight,65,1608
134745,weight,65,1625
134826,weight,65,1706
134907,weight,65,1787
134973,weight,65,1853
135059,weight,65,1939
135087,weight,65,1967
135126,weight,65,2006
137370,weight,67,154
137481,weight,67,265
137829,weight,67,613
138858,weight,67,1642
138921,weight,67,1705
139059,weight,67,1843
139933,weight,68,669
140080,weight,68,816
140550,weight,68,1286
140945,weight,68,1681
142325,weight,69,1013
142362,weight,69,1050
142705,weight,69,1393
142874,weight,69,1562
143543,weight,70,183
143627,weight,70,267
143655,weight,70,295
143671,weight,70,311
143982,weight,70,622
144126,weight,70,766
144185,weight,70,825
144199,weight,70,839
144207,weight,70,847
144321,weight,70,961
144516,weight,70,1156
144520,weight,70,1160
144747,weight,70,1387
144842,weight,70,1482
144974,weight,70,1614
145199,weight,70,1839
145238,weight,70,1878
145347,weight,70,1987
145360,weight,70,2000
145860,weight,71,452
146343,weight,71,935
146582,weight,71,1174
146609,weight,71,1201
146642,weight,71,1234
146721,weight,71,1313
147505,weight,72,49
147558,weight,72,102
147814,weight,72,358
148454,weight,72,998
148800,weight,72,1344
148978,weight,72,1522
149166,weight,72,1710
149293,weight,72,1837
149517,weight,73,13
149519,weight,73,15
149554,weight,73,50
149606,weight,73,102
149698,weight,73,194
149706,weight,73,202
149720,weight,73,216
149733,weight,73,229
149771,weight,73,267
149797,weight,73,293
149804,weight,73,300
149825,weight,73,321
149850,weight,73,346
149871,weight,73,367
149874,weight,73,370
149884,weight,73,380
149892,weight,73,388
149897,weight,73,393
150003,weight,73,499
150030,weight,73,526
150047,weight,73,543
150078,weight,73,574
150093,weight,73,589
150125,weight,73,621
150151,weight,73,647
150227,weight,73,723
150228,weight,73,724
150266,weight,73,762
150323,weight,73,819
150383,weight,73,879
150417,weight,73,913
150422,weight,73,918
150449,weight,73,945
150498,weight,73,994
150527,weight,73,1023
150570,weight,73,1066
150594,weight,73,1090
150606,weight,73,1102
150612,weight,73,1108
150665,weight,73,1161
150668,weight,73,1164
150717,weight,73,1213
150730,weight,73,1226
150738,weight,73,1234
150759,weight,73,1255
150772,weight,73,1268
150894,weight,73,1390
150921,weight,73,1417
150947,weight,73,1443
150956,weight,73,1452
150957,weight,73,1453
150968,weight,73,1464
150985,weight,73,1481
151000,weight,73,1496
151061,weight,73,1557
151126,weight,73,1622
151141,weight,73,1637
151189,weight,73,1685
151233,weight,73,1729
151257,weight,73,1753
151267,weight,73,1763
151272,weight,73,1768
151283,weight,73,1779
151302,weight,73,1798
151355,weight,73,1851
151362,weight,73,1858
151370,weight,73,1866
151443,weight,73,1939
151454,weight,73,1950
151466,weight,73,1962
151517,weight,73,2013
151529,weight,73,2025
151578,weight,74,26
151593,weight,74,41
151602,weight,74,50
151649,weight,74,97
151654,weight,74,102
151696,weight,74,144
151768,weight,74,216
151807,weight,74,255
151847,weight,74,295
151919,weight,74,367
151945,weight,74,393
152018,weight,74,466
152077,weight,74,525
152126,weight,74,574
152159,weight,74,607
152164,weight,74,612
152177,weight,74,625
152276,weight,74,724
152371,weight,74,819
152415,weight,74,863
152427,weight,74,875
152479,weight,74,927
152553,weight,74,1001
152617,weight,74,1065
152677,weight,74,1125
152712,weight,74,1160
152778,weight,74,1226
153012,weight,74,1460
153014,weight,74,1462
153114,weight,74,1562
153190,weight,74,1638
153238,weight,74,1686
153416,weight,74,1864
153502,weight,74,1950
153514,weight,74,1962
153588,weight,74,2036
153719,weight,75,119
153850,weight,75,250
