feature_idx,selection_count
0,76
1,14
2,55
3,40
4,87
5,50
6,51
7,76
8,73
9,47
10,45
11,71
12,94
13,105
14,37
15,67
16,98
17,46
18,62
19,53
20,49
21,43
22,67
23,134
24,73
25,58
26,68
27,49
28,58
29,53
30,64
31,66
32,31
33,83
34,41
35,65
36,80
37,62
38,6
39,104
40,85
41,117
42,21
43,82
44,52
45,61
46,50
47,60
48,47
49,75
50,33
51,74
52,476
53,38
54,80
55,57
56,97
57,56
58,160
59,58
60,112
61,50
62,79
63,48
64,77
65,138
66,37
67,89
68,43
69,91
70,64
71,66
72,85
73,113
74,39
75,69
76,48
77,82
78,54
79,50
80,74
81,40
82,86
83,77
84,43
85,97
86,58
87,62
88,74
89,134
90,51
91,41
92,69
93,78
94,63
95,110
96,53
97,121
98,23
99,55
100,56
101,98
102,99
103,129
104,61
105,49
106,40
107,39
108,61
109,57
110,39
111,106
112,46
113,13
114,90
115,52
116,59
117,100
118,80
119,207
120,117
121,75
122,53
123,58
124,35
125,71
126,45
127,125
128,54
129,70
130,50
131,36
132,52
133,56
134,59
135,80
136,94
137,183
138,110
139,53
140,67
141,129
142,28
143,62
144,97
145,46
146,57
147,24
148,85
149,54
150,62
151,53
152,80
153,47
154,58
155,65
156,70
157,87
158,44
159,55
160,64
161,32
162,64
163,31
164,68
165,84
166,117
167,140
168,63
169,34
170,69
171,31
172,78
173,84
174,83
175,73
176,97
177,33
178,91
179,104
180,49
181,59
182,77
183,162
184,53
185,46
186,88
187,86
188,35
189,38
190,53
191,77
192,65
193,44
194,56
195,83
196,67
197,41
198,56
199,28
200,114
201,42
202,56
203,136
204,24
205,35
206,88
207,64
208,56
209,58
210,30
211,59
212,48
213,70
214,37
215,32
216,157
217,14
218,71
219,74
220,15
221,53
222,74
223,51
224,72
225,64
226,59
227,45
228,42
229,71
230,63
231,46
232,25
233,44
234,59
235,77
236,35
237,83
238,73
239,11
240,24
241,62
242,86
243,191
244,65
245,47
246,103
247,126
248,51
249,158
250,38
251,40
252,79
253,28
254,21
255,170
256,132
257,143
258,72
259,86
260,23
261,49
262,38
263,67
264,45
265,117
266,46
267,136
268,58
269,67
270,56
271,61
272,70
273,39
274,58
275,46
276,51
277,61
278,104
279,40
280,72
281,92
282,60
283,40
284,78
285,38
286,92
287,109
288,48
289,85
290,48
291,93
292,83
293,64
294,90
295,72
296,36
297,42
298,49
299,50
300,87
301,39
302,58
303,79
304,71
305,60
306,51
307,85
308,52
309,49
310,62
311,60
312,47
313,52
314,43
315,41
316,89
317,86
318,61
319,91
320,71
321,69
322,81
323,57
324,60
325,80
326,55
327,49
328,31
329,92
330,90
331,26
332,82
333,37
334,67
335,62
336,61
337,46
338,77
339,31
340,38
341,62
342,84
343,78
344,65
345,55
346,146
347,114
348,55
349,55
350,89
351,101
352,68
353,73
354,50
355,19
356,48
357,86
358,20
359,74
360,53
361,49
362,20
363,58
364,113
365,56
366,7
367,38
368,45
369,78
370,40
371,33
372,75
373,53
374,67
375,39
376,73
377,27
378,90
379,98
380,128
381,38
382,84
383,76
384,140
385,48
386,68
387,57
388,151
389,130
390,44
391,34
392,73
393,70
394,82
395,89
396,38
397,59
398,20
399,53
400,101
401,69
402,63
403,47
404,62
405,77
406,45
407,82
408,53
409,83
410,56
411,95
412,81
413,58
414,63
415,54
416,94
417,41
418,75
419,59
420,54
421,134
422,45
423,50
424,56
425,82
426,35
427,74
428,41
429,43
430,85
431,22
432,95
433,84
434,101
435,58
436,69
437,91
438,49
439,122
440,33
441,116
442,12
443,58
444,51
445,80
446,72
447,67
448,73
449,87
450,34
451,106
452,51
453,121
454,46
455,58
456,101
457,41
458,64
459,11
460,55
461,58
462,37
463,84
464,18
465,90
466,58
467,41
468,94
469,51
470,58
471,80
472,67
473,150
474,98
475,109
476,0
477,61
478,23
479,39
480,33
481,46
482,54
483,16
484,61
485,91
486,59
487,82
488,68
489,80
490,115
491,110
492,51
493,72
494,60
495,85
496,76
497,74
498,60
499,97
500,69
501,37
502,61
503,20
504,70
505,74
506,62
507,53
508,51
509,72
510,48
511,80
512,38
513,40
514,76
515,60
516,52
517,47
518,76
519,44
520,72
521,86
522,44
523,95
524,96
525,27
526,102
527,73
528,68
529,69
530,47
531,96
532,62
533,39
534,21
535,64
536,105
537,55
538,82
539,79
540,89
541,43
542,30
543,41
544,36
545,40
546,60
547,30
548,37
549,74
550,71
551,77
552,52
553,33
554,40
555,70
556,19
557,94
558,42
559,27
560,46
561,24
562,46
563,78
564,155
565,65
566,44
567,67
568,4
569,46
570,78
571,18
572,87
573,59
574,67
575,112
576,32
577,105
578,103
579,103
580,60
581,100
582,49
583,66
584,140
585,46
586,90
587,87
588,139
589,137
590,58
591,49
592,120
593,31
594,35
595,58
596,44
597,90
598,50
599,105
600,104
601,80
602,40
603,39
604,62
605,80
606,21
607,40
608,96
609,72
610,91
611,72
612,34
613,87
614,73
615,93
616,75
617,47
618,50
619,45
620,76
621,63
622,53
623,177
624,20
625,65
626,77
627,81
628,73
629,30
630,99
631,77
632,42
633,47
634,42
635,53
636,60
637,59
638,49
639,87
640,89
641,54
642,83
643,84
644,99
645,37
646,404
647,49
648,38
649,57
650,37
651,91
652,42
653,46
654,43
655,46
656,41
657,72
658,47
659,27
660,44
661,58
662,39
663,72
664,57
665,96
666,71
667,77
668,63
669,27
670,62
671,54
672,21
673,139
674,57
675,63
676,33
677,88
678,54
679,30
680,40
681,66
682,40
683,52
684,67
685,87
686,92
687,97
688,69
689,37
690,92
691,86
692,53
693,63
694,53
695,64
696,44
697,77
698,16
699,93
700,47
701,26
702,178
703,82
704,3
705,27
706,54
707,90
708,79
709,13
710,67
711,83
712,69
713,42
714,54
715,33
716,77
717,103
718,39
719,47
720,34
721,38
722,85
723,122
724,96
