class_idx,selection_count
0,2047
1,2048
2,1966
3,2013
4,1987
5,2048
6,2048
7,2041
8,1562
9,1814
10,537
11,2009
12,1575
13,1365
14,1913
15,1703
16,954
17,1072
18,1799
19,1234
20,2021
21,1696
22,1751
23,1633
24,2047
25,2017
26,2039
27,2046
28,2048
29,2048
30,2005
31,2039
32,2048
33,2048
34,2048
35,2048
36,2048
37,2046
38,2048
39,2047
40,1834
41,2048
42,2048
43,1958
44,1920
45,2048
46,2037
47,2048
48,2033
49,2048
50,2048
51,2048
52,2048
53,2047
54,2048
55,2045
56,2048
57,2048
58,2048
59,2048
60,2048
61,2048
62,2048
63,2048
64,2048
65,2048
66,2048
67,2048
68,2048
69,2048
70,2048
71,2046
72,2048
73,2048
74,2048
75,2048
76,2044
77,2048
78,2048
79,2048
80,1559
81,1910
82,1057
83,2029
84,2048
85,1624
86,1016
87,2046
88,2048
89,1596
90,2048
91,1736
92,1951
93,1606
94,1817
95,136
96,2036
97,1909
98,2000
99,1763
100,2022
101,2048
102,2047
103,2045
104,1659
105,2030
106,1878
107,2048
108,2048
109,2048
110,2048
111,2048
112,2048
113,2048
114,2048
115,2048
116,2048
117,2048
118,1964
119,2043
120,2048
121,2048
122,2048
123,2048
124,2044
125,2046
126,2048
127,1889
128,1254
129,1868
130,2048
131,1853
132,1806
133,2045
134,1299
135,1926
136,1875
137,1729
138,2048
139,1793
140,1844
141,1942
142,1962
143,2041
144,1603
145,2038
146,2010
147,1973
148,2027
149,2045
150,2045
151,1044
152,1423
153,2040
154,1854
155,1519
156,1862
157,1713
158,477
159,1461
160,2048
161,1112
162,991
163,2029
164,301
165,352
166,269
167,871
168,382
169,2005
170,1735
171,1174
172,589
173,1421
174,1664
175,1924
176,830
177,2028
178,2029
179,602
180,218
181,1630
182,644
183,1954
184,1366
185,992
186,1759
187,2016
188,1987
189,2015
190,859
191,2031
192,2002
193,1840
194,1695
195,1613
196,1798
197,1366
198,2039
199,1798
200,2048
201,2046
202,1980
203,1861
204,1962
205,181
206,1181
207,1965
208,643
209,1265
210,1636
211,1198
212,1888
213,2003
214,2030
215,1593
216,1649
217,1780
218,1884
219,1657
220,1955
221,2046
222,1966
223,1203
224,1365
225,1181
226,2048
227,437
228,2048
229,2045
230,1957
231,310
232,408
233,2041
234,609
235,1388
236,1386
237,1706
238,229
239,667
240,267
241,104
242,1162
243,2042
244,44
245,1899
246,797
247,823
248,311
249,90
250,168
251,2035
252,1808
253,414
254,2048
255,70
256,1587
257,1929
258,1859
259,1718
260,1975
261,1857
262,1180
263,1218
264,463
265,2042
266,1881
267,1941
268,1728
269,1264
270,1912
271,548
272,2048
273,1865
274,1280
275,1151
276,1894
277,937
278,701
279,1719
280,1625
281,2047
282,2048
283,1926
284,1850
285,1944
286,2033
287,2000
288,2040
289,2048
290,2048
291,2048
292,2048
293,2048
294,1870
295,1648
296,2048
297,2032
298,1850
299,2037
300,2042
301,2048
302,1867
303,2030
304,2048
305,2048
306,1973
307,2046
308,2017
309,2048
310,2048
311,1962
312,1586
313,2048
314,2048
315,2032
316,2048
317,2048
318,2048
319,2048
320,2047
321,2048
322,2048
323,2048
324,2048
325,2048
326,2048
327,2048
328,2048
329,2048
330,2039
331,1949
332,2047
333,2044
334,2048
335,2013
336,2047
337,2048
338,1996
339,1644
340,2048
341,2041
342,629
343,2048
344,2048
345,613
346,1481
347,1900
348,2039
349,1696
350,2041
351,1549
352,1119
353,1906
354,2034
355,2014
356,1495
357,2047
358,1837
359,518
360,1538
361,2048
362,2041
363,2048
364,2036
365,2048
366,2048
367,2048
368,2047
369,1083
370,1097
371,960
372,1971
373,2045
374,1716
375,1866
376,1367
377,1979
378,1905
379,468
380,1482
381,781
382,943
383,1231
384,1137
385,2048
386,2048
387,1541
388,1918
389,2043
390,2048
391,2048
392,2048
393,1994
394,2048
395,2047
396,2048
397,2048
398,2048
399,2048
400,2047
401,2048
402,2010
403,1142
404,1663
405,1909
406,2033
407,1974
408,517
409,2044
410,2048
411,2048
412,2048
413,158
414,2048
415,2048
416,1248
417,2048
418,2048
419,2048
420,896
421,2048
422,1969
423,1953
424,2033
425,2048
426,1268
427,2047
428,2032
429,2047
430,2042
431,2048
432,1725
433,2047
434,2048
435,2048
436,485
437,2046
438,2032
439,2008
440,2006
441,2026
442,2040
443,2048
444,2036
445,1841
446,2048
447,2048
448,2048
449,1937
450,1735
451,2048
452,2048
453,1887
454,111
455,2048
456,1925
457,2048
458,2044
459,2047
460,2048
461,2048
462,2048
463,2048
464,2048
465,2048
466,1929
467,2048
468,2043
469,2048
470,2048
471,1683
472,1797
473,1721
474,2048
475,2048
476,2048
477,1942
478,2047
479,1976
480,1887
