class_idx,selection_count
0,199
1,1427
2,716
3,623
4,836
5,1249
6,838
7,665
8,515
9,471
10,654
11,908
12,545
13,333
14,1196
15,1108
16,682
17,189
18,451
19,704
20,620
21,380
22,333
23,484
24,859
25,501
26,634
27,523
28,779
29,369
30,509
31,1301
32,950
33,667
34,388
35,332
36,773
37,247
38,382
39,542
40,288
41,873
42,200
43,539
44,0
45,438
46,662
47,1075
48,413
49,962
50,526
51,1898
52,1525
53,838
54,512
55,403
56,401
57,384
58,1033
59,1081
60,0
61,377
62,0
63,890
64,562
65,844
66,363
67,200
68,331
69,1886
70,1311
71,782
72,200
73,1120
74,456
75,44
76,337
77,666
78,1275
79,1552
80,20
81,601
82,656
83,771
84,809
85,372
86,606
87,414
88,795
89,878
90,1587
91,504
92,774
93,345
94,1454
95,372
96,763
97,0
98,10
99,200
100,200
101,405
102,854
103,0
104,1357
105,827
106,1141
107,1915
108,1892
109,1572
110,1109
111,1988
112,1758
113,1465
114,841
115,1495
116,1405
117,1296
118,513
119,1254
120,1282
121,659
122,1238
123,802
124,1091
125,1117
126,1656
127,484
128,688
129,294
130,509
131,613
132,644
133,1030
134,482
135,821
136,822
137,200
138,979
139,0
140,0
141,374
142,202
143,0
144,199
145,377
146,195
147,1031
148,1193
149,1340
150,1049
151,200
152,200
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,550
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,382
170,0
171,381
172,366
173,592
174,0
175,200
176,541
177,200
178,200
179,349
180,200
181,335
182,0
183,146
184,0
185,22
186,199
187,27
188,0
189,0
190,0
191,0
192,198
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,468
202,0
203,0
204,0
205,0
206,200
207,0
208,0
209,0
210,388
211,200
212,0
213,200
214,0
215,200
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,200
224,372
225,0
226,0
227,200
228,445
229,201
230,0
231,198
232,2
233,483
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,200
247,0
248,0
249,0
250,0
251,294
252,0
253,0
254,122
255,0
256,0
257,0
258,344
259,0
260,0
261,0
262,0
263,386
264,0
265,14
266,0
267,186
268,639
269,544
270,201
271,0
272,200
273,525
274,200
275,3
276,735
277,200
278,378
279,552
280,814
281,200
282,0
283,201
284,200
285,305
286,647
287,0
288,231
289,201
290,484
291,15
292,0
293,600
294,200
295,1219
296,141
297,9
298,759
299,246
300,199
301,1355
302,200
303,471
304,1279
305,1401
306,363
307,206
308,1
309,1962
310,1901
311,200
312,0
313,1820
314,820
315,1561
316,210
317,1512
318,1393
319,367
320,977
321,1446
322,975
323,1825
324,1923
325,1820
326,1147
327,1259
328,1912
329,1569
330,503
331,1021
332,509
333,201
334,1193
335,746
336,1019
337,501
338,200
339,1017
340,890
341,838
342,777
343,1572
344,1028
345,1041
346,633
347,559
348,343
349,959
350,1847
351,1470
352,1360
353,1408
354,1637
355,1346
356,372
357,1026
358,1084
359,199
360,829
361,200
362,1482
363,1022
364,1391
365,0
366,384
367,533
368,3
369,1
370,198
371,0
372,0
373,200
374,200
375,2
376,204
377,208
378,373
379,871
380,820
381,518
382,0
383,204
384,1437
385,713
386,195
387,437
388,0
389,523
390,828
391,984
392,377
393,140
394,952
395,805
396,788
397,388
398,1759
399,667
400,200
401,1388
402,278
403,1111
404,373
