index,type,class_idx,feature_idx
2060,weight,1,12
2122,weight,1,74
2135,weight,1,87
2151,weight,1,103
2215,weight,1,167
2228,weight,1,180
2287,weight,1,239
2305,weight,1,257
2330,weight,1,282
2366,weight,1,318
2376,weight,1,328
2405,weight,1,357
2422,weight,1,374
2432,weight,1,384
2473,weight,1,425
2480,weight,1,432
2513,weight,1,465
2612,weight,1,564
2640,weight,1,592
2651,weight,1,603
2771,weight,1,723
2814,weight,1,766
2860,weight,1,812
2864,weight,1,816
2884,weight,1,836
2887,weight,1,839
2891,weight,1,843
2921,weight,1,873
2938,weight,1,890
2947,weight,1,899
2960,weight,1,912
2973,weight,1,925
2974,weight,1,926
3019,weight,1,971
3153,weight,1,1105
3179,weight,1,1131
3227,weight,1,1179
3287,weight,1,1239
3307,weight,1,1259
3386,weight,1,1338
3467,weight,1,1419
3502,weight,1,1454
3525,weight,1,1477
3747,weight,1,1699
3766,weight,1,1718
3787,weight,1,1739
3789,weight,1,1741
3843,weight,1,1795
3910,weight,1,1862
3986,weight,1,1938
4001,weight,1,1953
4068,weight,1,2020
10611,weight,5,371
10784,weight,5,544
10818,weight,5,578
10852,weight,5,612
10965,weight,5,725
11004,weight,5,764
11135,weight,5,895
11250,weight,5,1010
11296,weight,5,1056
11369,weight,5,1129
11370,weight,5,1130
11397,weight,5,1157
11433,weight,5,1193
11466,weight,5,1226
11523,weight,5,1283
11632,weight,5,1392
11818,weight,5,1578
12081,weight,5,1841
12177,weight,5,1937
12480,weight,6,192
12598,weight,6,310
12762,weight,6,474
12907,weight,6,619
13093,weight,6,805
13131,weight,6,843
13178,weight,6,890
13225,weight,6,937
13253,weight,6,965
13301,weight,6,1013
13384,weight,6,1096
13393,weight,6,1105
13501,weight,6,1213
13600,weight,6,1312
13707,weight,6,1419
13788,weight,6,1500
13789,weight,6,1501
13898,weight,6,1610
14146,weight,6,1858
14218,weight,6,1930
16450,weight,8,66
16522,weight,8,138
16551,weight,8,167
16564,weight,8,180
16573,weight,8,189
16645,weight,8,261
16712,weight,8,328
16808,weight,8,424
16809,weight,8,425
16889,weight,8,505
16964,weight,8,580
16990,weight,8,606
17014,weight,8,630
17022,weight,8,638
17150,weight,8,766
17157,weight,8,773
17168,weight,8,784
17197,weight,8,813
17206,weight,8,822
17213,weight,8,829
17282,weight,8,898
17334,weight,8,950
17365,weight,8,981
17425,weight,8,1041
17489,weight,8,1105
17501,weight,8,1117
17569,weight,8,1185
17717,weight,8,1333
17755,weight,8,1371
18013,weight,8,1629
18052,weight,8,1668
18083,weight,8,1699
18154,weight,8,1770
18250,weight,8,1866
18264,weight,8,1880
18404,weight,8,2020
18611,weight,9,179
18864,weight,9,432
18898,weight,9,466
19028,weight,9,596
19179,weight,9,747
19248,weight,9,816
19284,weight,9,852
19329,weight,9,897
19421,weight,9,989
19550,weight,9,1118
19586,weight,9,1154
19708,weight,9,1276
19776,weight,9,1344
19967,weight,9,1535
20079,weight,9,1647
20196,weight,9,1764
20221,weight,9,1789
20257,weight,9,1825
20384,weight,9,1952
20478,weight,9,2046
20542,weight,10,62
20678,weight,10,198
20821,weight,10,341
20845,weight,10,365
20851,weight,10,371
20905,weight,10,425
20944,weight,10,464
21118,weight,10,638
21235,weight,10,755
21276,weight,10,796
21307,weight,10,827
21338,weight,10,858
21482,weight,10,1002
21521,weight,10,1041
21535,weight,10,1055
21739,weight,10,1259
21848,weight,10,1368
21921,weight,10,1441
22000,weight,10,1520
22061,weight,10,1581
22089,weight,10,1609
22117,weight,10,1637
22136,weight,10,1656
22180,weight,10,1700
22187,weight,10,1707
22250,weight,10,1770
22310,weight,10,1830
22422,weight,10,1942
22433,weight,10,1953
22455,weight,10,1975
22499,weight,10,2019
22553,weight,11,25
22631,weight,11,103
22695,weight,11,167
22721,weight,11,193
22738,weight,11,210
22739,weight,11,211
22809,weight,11,281
22842,weight,11,314
22858,weight,11,330
22861,weight,11,333
22910,weight,11,382
22912,weight,11,384
22916,weight,11,388
22982,weight,11,454
22993,weight,11,465
23085,weight,11,557
23104,weight,11,576
23116,weight,11,588
23146,weight,11,618
23149,weight,11,621
23162,weight,11,634
23223,weight,11,695
23251,weight,11,723
23308,weight,11,780
23325,weight,11,797
23340,weight,11,812
23371,weight,11,843
23386,weight,11,858
23410,weight,11,882
23423,weight,11,895
23454,weight,11,926
23482,weight,11,954
23520,weight,11,992
23542,weight,11,1014
23579,weight,11,1051
23615,weight,11,1087
23635,weight,11,1107
23669,weight,11,1141
23691,weight,11,1163
23713,weight,11,1185
23754,weight,11,1226
23787,weight,11,1259
23871,weight,11,1343
23945,weight,11,1417
23947,weight,11,1419
24033,weight,11,1505
24048,weight,11,1520
24093,weight,11,1565
24113,weight,11,1585
24167,weight,11,1639
24172,weight,11,1644
24206,weight,11,1678
24281,weight,11,1753
24450,weight,11,1922
24481,weight,11,1953
24568,weight,11,2040
24624,weight,12,48
24743,weight,12,167
24748,weight,12,172
24756,weight,12,180
24795,weight,12,219
24873,weight,12,297
24950,weight,12,374
25138,weight,12,562
25214,weight,12,638
25288,weight,12,712
25367,weight,12,791
25392,weight,12,816
25394,weight,12,818
25397,weight,12,821
25405,weight,12,829
25415,weight,12,839
25451,weight,12,875
25471,weight,12,895
25526,weight,12,950
25550,weight,12,974
25562,weight,12,986
25563,weight,12,987
25628,weight,12,1052
25657,weight,12,1081
25663,weight,12,1087
25704,weight,12,1128
25761,weight,12,1185
25781,weight,12,1205
25802,weight,12,1226
25829,weight,12,1253
25886,weight,12,1310
25947,weight,12,1371
25948,weight,12,1372
25949,weight,12,1373
25987,weight,12,1411
26024,weight,12,1448
26135,weight,12,1559
26185,weight,12,1609
26261,weight,12,1685
26313,weight,12,1737
26322,weight,12,1746
26346,weight,12,1770
26461,weight,12,1885
26474,weight,12,1898
26532,weight,12,1956
26563,weight,12,1987
26564,weight,12,1988
26989,weight,13,365
27078,weight,13,454
27087,weight,13,463
27181,weight,13,557
27227,weight,13,603
27727,weight,13,1103
27787,weight,13,1163
27809,weight,13,1185
28078,weight,13,1454
28231,weight,13,1607
28680,weight,14,8
28684,weight,14,12
28686,weight,14,14
28699,weight,14,27
28709,weight,14,37
28720,weight,14,48
28734,weight,14,62
28738,weight,14,66
28748,weight,14,76
28753,weight,14,81
28759,weight,14,87
28760,weight,14,88
28764,weight,14,92
28790,weight,14,118
28810,weight,14,138
28819,weight,14,147
28823,weight,14,151
28828,weight,14,156
28839,weight,14,167
28871,weight,14,199
28872,weight,14,200
28888,weight,14,216
28905,weight,14,233
28911,weight,14,239
28927,weight,14,255
28929,weight,14,257
28948,weight,14,276
28954,weight,14,282
28971,weight,14,299
28986,weight,14,314
29000,weight,14,328
29004,weight,14,332
29013,weight,14,341
29018,weight,14,346
29029,weight,14,357
29032,weight,14,360
29033,weight,14,361
29038,weight,14,366
29045,weight,14,373
29046,weight,14,374
29059,weight,14,387
29064,weight,14,392
29086,weight,14,414
29090,weight,14,418
29096,weight,14,424
29097,weight,14,425
29109,weight,14,437
29128,weight,14,456
29142,weight,14,470
29163,weight,14,491
29173,weight,14,501
29206,weight,14,534
29216,weight,14,544
29226,weight,14,554
29229,weight,14,557
29230,weight,14,558
29236,weight,14,564
29245,weight,14,573
29246,weight,14,574
29252,weight,14,580
29262,weight,14,590
29267,weight,14,595
29275,weight,14,603
29276,weight,14,604
29289,weight,14,617
29290,weight,14,618
29312,weight,14,640
29327,weight,14,655
29346,weight,14,674
29353,weight,14,681
29361,weight,14,689
29368,weight,14,696
29373,weight,14,701
29379,weight,14,707
29384,weight,14,712
29397,weight,14,725
29412,weight,14,740
29419,weight,14,747
29424,weight,14,752
29434,weight,14,762
29450,weight,14,778
29456,weight,14,784
29463,weight,14,791
29472,weight,14,800
29484,weight,14,812
29487,weight,14,815
29490,weight,14,818
29493,weight,14,821
29498,weight,14,826
29501,weight,14,829
29506,weight,14,834
29508,weight,14,836
29511,weight,14,839
29515,weight,14,843
29534,weight,14,862
29537,weight,14,865
29545,weight,14,873
29547,weight,14,875
29560,weight,14,888
29562,weight,14,890
29567,weight,14,895
29570,weight,14,898
29571,weight,14,899
29578,weight,14,906
29579,weight,14,907
29584,weight,14,912
29586,weight,14,914
29597,weight,14,925
29643,weight,14,971
29661,weight,14,989
29704,weight,14,1032
29713,weight,14,1041
29753,weight,14,1081
29760,weight,14,1088
29766,weight,14,1094
29780,weight,14,1108
29790,weight,14,1118
29798,weight,14,1126
29800,weight,14,1128
29803,weight,14,1131
29835,weight,14,1163
29836,weight,14,1164
29838,weight,14,1166
29843,weight,14,1171
29849,weight,14,1177
29851,weight,14,1179
29853,weight,14,1181
29855,weight,14,1183
29857,weight,14,1185
29859,weight,14,1187
29861,weight,14,1189
29873,weight,14,1201
29879,weight,14,1207
29883,weight,14,1211
29886,weight,14,1214
29898,weight,14,1226
29931,weight,14,1259
29953,weight,14,1281
29965,weight,14,1293
29971,weight,14,1299
29986,weight,14,1314
30003,weight,14,1331
30014,weight,14,1342
30046,weight,14,1374
30051,weight,14,1379
30052,weight,14,1380
30061,weight,14,1389
30068,weight,14,1396
30076,weight,14,1404
30082,weight,14,1410
30091,weight,14,1419
30101,weight,14,1429
30102,weight,14,1430
30126,weight,14,1454
30141,weight,14,1469
30172,weight,14,1500
30175,weight,14,1503
30181,weight,14,1509
30190,weight,14,1518
30192,weight,14,1520
30215,weight,14,1543
30225,weight,14,1553
30250,weight,14,1578
30258,weight,14,1586
30266,weight,14,1594
30277,weight,14,1605
30278,weight,14,1606
30279,weight,14,1607
30288,weight,14,1616
30309,weight,14,1637
30315,weight,14,1643
30316,weight,14,1644
30338,weight,14,1666
30340,weight,14,1668
30357,weight,14,1685
30367,weight,14,1695
30371,weight,14,1699
30379,weight,14,1707
30390,weight,14,1718
30395,weight,14,1723
30397,weight,14,1725
30418,weight,14,1746
30423,weight,14,1751
30425,weight,14,1753
30426,weight,14,1754
30441,weight,14,1769
30447,weight,14,1775
30448,weight,14,1776
30451,weight,14,1779
30461,weight,14,1789
30481,weight,14,1809
30487,weight,14,1815
30488,weight,14,1816
30502,weight,14,1830
30508,weight,14,1836
30511,weight,14,1839
30530,weight,14,1858
30531,weight,14,1859
30538,weight,14,1866
30544,weight,14,1872
30546,weight,14,1874
30550,weight,14,1878
30552,weight,14,1880
30570,weight,14,1898
30571,weight,14,1899
30580,weight,14,1908
30602,weight,14,1930
30614,weight,14,1942
30625,weight,14,1953
30648,weight,14,1976
30649,weight,14,1977
30661,weight,14,1989
30695,weight,14,2023
30717,weight,14,2045
30796,weight,15,76
30832,weight,15,112
30857,weight,15,137
30867,weight,15,147
30874,weight,15,154
30898,weight,15,178
30934,weight,15,214
31051,weight,15,331
31052,weight,15,332
31056,weight,15,336
31115,weight,15,395
31142,weight,15,422
31145,weight,15,425
31183,weight,15,463
31190,weight,15,470
31222,weight,15,502
31300,weight,15,580
31312,weight,15,592
31328,weight,15,608
31337,weight,15,617
31338,weight,15,618
31391,weight,15,671
31393,weight,15,673
31395,weight,15,675
31429,weight,15,709
31443,weight,15,723
31454,weight,15,734
31509,weight,15,789
31556,weight,15,836
31563,weight,15,843
31564,weight,15,844
31572,weight,15,852
31585,weight,15,865
31595,weight,15,875
31596,weight,15,876
31615,weight,15,895
31667,weight,15,947
31691,weight,15,971
31694,weight,15,974
31761,weight,15,1041
31792,weight,15,1072
31807,weight,15,1087
31808,weight,15,1088
31837,weight,15,1117
31899,weight,15,1179
31905,weight,15,1185
31920,weight,15,1200
31950,weight,15,1230
32003,weight,15,1283
32019,weight,15,1299
32091,weight,15,1371
32116,weight,15,1396
32117,weight,15,1397
32121,weight,15,1401
32188,weight,15,1468
32226,weight,15,1506
32251,weight,15,1531
32269,weight,15,1549
32277,weight,15,1557
32327,weight,15,1607
32329,weight,15,1609
32386,weight,15,1666
32393,weight,15,1673
32398,weight,15,1678
32405,weight,15,1685
32481,weight,15,1761
32490,weight,15,1770
32515,weight,15,1795
32552,weight,15,1832
32566,weight,15,1846
32568,weight,15,1848
32579,weight,15,1859
32673,weight,15,1953
32679,weight,15,1959
32707,weight,15,1987
32724,weight,15,2004
32732,weight,15,2012
33164,weight,16,396
33258,weight,16,490
33318,weight,16,550
33604,weight,16,836
33633,weight,16,865
33663,weight,16,895
33784,weight,16,1016
33806,weight,16,1038
34048,weight,16,1280
34529,weight,16,1761
35128,weight,17,312
35318,weight,17,502
35378,weight,17,562
35750,weight,17,934
35753,weight,17,937
35857,weight,17,1041
35871,weight,17,1055
36505,weight,17,1689
36753,weight,17,1937
36769,weight,17,1953
37108,weight,18,244
37238,weight,18,374
37244,weight,18,380
37252,weight,18,388
37410,weight,18,546
37421,weight,18,557
37456,weight,18,592
37467,weight,18,603
37545,weight,18,681
37576,weight,18,712
37626,weight,18,762
37676,weight,18,812
37703,weight,18,839
37707,weight,18,843
37726,weight,18,862
37739,weight,18,875
37759,weight,18,895
37841,weight,18,977
37889,weight,18,1025
37922,weight,18,1058
37928,weight,18,1064
37972,weight,18,1108
37992,weight,18,1128
38034,weight,18,1170
38043,weight,18,1179
38049,weight,18,1185
38053,weight,18,1189
38085,weight,18,1221
38106,weight,18,1242
38163,weight,18,1299
38312,weight,18,1448
38370,weight,18,1506
38421,weight,18,1557
38532,weight,18,1668
38542,weight,18,1678
38601,weight,18,1737
38634,weight,18,1770
38706,weight,18,1842
38762,weight,18,1898
38794,weight,18,1930
38875,weight,18,2011
38876,weight,18,2012
39156,weight,19,244
39458,weight,19,546
39807,weight,19,895
39886,weight,19,974
39953,weight,19,1041
40097,weight,19,1185
40211,weight,19,1299
40405,weight,19,1493
40418,weight,19,1506
40672,weight,19,1760
43095,weight,21,87
43158,weight,21,150
43231,weight,21,223
43233,weight,21,225
43241,weight,21,233
43379,weight,21,371
43620,weight,21,612
43646,weight,21,638
43709,weight,21,701
43869,weight,21,861
43986,weight,21,978
44038,weight,21,1030
44049,weight,21,1041
44072,weight,21,1064
44121,weight,21,1113
44158,weight,21,1150
44174,weight,21,1166
44257,weight,21,1249
44278,weight,21,1270
44348,weight,21,1340
44485,weight,21,1477
44637,weight,21,1629
44714,weight,21,1706
44716,weight,21,1708
44745,weight,21,1737
44753,weight,21,1745
44757,weight,21,1749
44762,weight,21,1754
