feature_idx,selection_count
0,996
1,999
2,997
3,995
4,999
5,996
6,999
7,999
8,997
9,997
10,996
11,992
12,1000
13,997
14,997
15,997
16,995
17,992
18,996
19,1000
20,996
21,1000
22,999
23,994
24,995
25,995
26,1000
27,998
28,991
29,994
30,998
31,998
32,999
33,997
34,999
35,993
36,994
37,999
38,999
39,997
40,999
41,997
42,998
43,999
44,998
45,996
46,996
47,991
48,995
49,996
50,998
51,998
52,927
53,994
54,998
55,998
56,997
57,997
58,995
59,999
60,995
61,995
62,996
63,996
64,998
65,999
66,998
67,997
68,997
69,998
70,998
71,997
72,999
73,995
74,996
75,997
76,998
77,995
78,995
79,999
80,996
81,998
82,993
83,999
84,997
85,1000
86,994
87,998
88,997
89,996
90,999
91,994
92,997
93,998
94,988
95,997
96,999
97,997
98,998
99,996
100,998
101,999
102,993
103,986
104,998
105,996
106,998
107,994
108,1000
109,999
110,997
111,998
112,997
113,1000
114,999
115,1000
116,997
117,999
118,998
119,999
120,998
121,996
122,998
123,998
124,996
125,996
126,998
127,994
128,1000
129,993
130,998
131,996
132,997
133,998
134,997
135,994
136,995
137,996
138,991
139,994
140,998
141,991
142,998
143,998
144,996
145,1000
146,998
147,999
148,994
149,997
150,991
151,995
152,1000
153,998
154,999
155,996
156,999
157,996
158,997
159,996
160,997
161,998
162,999
163,998
164,999
165,998
166,995
167,998
168,998
169,997
170,999
171,997
172,997
173,997
174,997
175,995
176,998
177,993
178,998
179,997
180,995
181,998
182,1000
183,992
184,996
185,998
186,998
187,993
188,998
189,996
190,995
191,999
192,998
193,997
194,993
195,996
196,999
197,998
198,999
199,990
200,997
201,999
202,996
203,997
204,996
205,995
206,997
207,998
208,994
209,999
210,999
211,995
212,998
213,995
214,995
215,999
216,993
217,998
218,999
219,994
220,994
221,997
222,996
223,1000
224,999
225,999
226,998
227,996
228,998
229,994
230,1000
231,997
232,999
233,998
234,995
235,998
236,997
237,997
238,997
239,999
240,996
241,997
242,996
243,991
244,997
245,994
246,997
247,997
248,999
249,994
250,999
251,997
252,981
253,996
254,995
255,992
256,996
257,999
258,1000
259,994
260,1000
261,999
262,998
263,995
264,997
265,994
266,999
267,1000
268,997
269,997
270,999
271,996
272,1000
273,1000
274,998
275,997
276,998
277,999
278,998
279,999
280,998
281,996
282,999
283,1000
284,994
285,997
286,996
287,996
288,996
289,995
290,998
291,999
292,1000
293,998
294,997
295,995
296,999
297,999
298,997
299,995
300,998
301,994
302,998
303,997
304,998
305,999
306,999
307,998
308,999
309,995
310,1000
311,996
312,993
313,999
314,999
315,995
316,994
317,998
318,994
319,995
320,999
321,997
322,996
323,1000
324,1000
325,991
326,999
327,997
328,996
329,997
330,994
331,995
332,995
333,996
334,999
335,994
336,997
337,998
338,998
339,998
340,998
341,999
342,992
343,996
344,995
345,1000
346,999
347,997
348,999
349,998
350,998
351,997
352,999
353,989
354,1000
355,999
356,998
357,996
358,990
359,999
360,999
361,994
362,997
363,998
364,992
365,997
366,998
367,1000
368,997
369,998
370,998
371,997
372,999
373,997
374,999
375,997
376,998
377,995
378,999
379,996
380,996
381,998
382,996
383,997
384,997
385,998
386,1000
387,997
388,990
389,999
390,999
391,994
392,999
393,995
394,993
395,991
396,999
397,995
398,998
399,996
400,978
401,991
402,999
403,994
404,999
405,996
406,997
407,995
408,997
409,988
410,994
411,998
412,998
413,998
414,994
415,998
416,996
417,996
418,997
419,997
420,998
421,996
422,999
423,998
424,998
425,998
426,997
427,998
428,998
429,999
430,997
431,998
432,999
433,997
434,998
435,995
436,995
437,999
438,995
439,997
440,999
441,994
442,1000
443,999
444,997
445,996
446,998
447,996
448,998
449,997
450,996
451,997
452,1000
453,998
454,999
455,995
456,1000
457,999
458,999
459,992
460,998
461,997
462,999
463,998
464,997
465,997
466,999
467,1000
468,998
469,999
470,999
471,999
472,995
473,997
474,998
475,994
476,993
477,993
478,992
479,999
480,999
481,998
482,995
483,998
484,997
485,997
486,996
487,1000
488,997
489,994
490,998
491,995
492,999
493,997
494,997
495,995
496,999
497,1000
498,998
499,999
500,994
501,998
502,995
503,998
504,998
505,993
506,999
507,999
508,998
509,999
510,998
511,999
512,996
513,998
514,995
515,997
516,997
517,999
518,993
519,999
520,997
521,998
522,997
523,998
524,996
525,998
526,996
527,1000
528,998
529,1000
530,995
531,999
532,998
533,996
534,999
535,1000
536,998
537,991
538,997
539,995
540,995
541,996
542,997
543,998
544,1000
545,997
546,997
547,996
548,998
549,996
550,998
551,990
552,1000
553,998
554,995
555,995
556,998
557,998
558,1000
559,995
560,996
561,1000
562,998
563,997
564,997
565,999
566,1000
567,999
568,1000
569,999
570,998
571,995
572,997
573,998
574,997
575,999
576,1000
577,996
578,996
579,998
580,997
581,998
582,997
583,998
584,996
585,999
586,992
587,998
588,996
589,999
590,1000
591,999
592,993
593,998
594,1000
595,987
596,997
597,998
598,999
599,996
600,998
601,992
602,997
603,995
604,997
605,999
606,998
607,1000
608,995
609,997
610,998
611,996
612,993
613,996
614,994
615,996
616,988
617,1000
618,1000
619,999
620,999
621,995
622,999
623,996
624,999
625,996
626,996
627,996
628,996
629,994
630,999
631,993
632,997
633,997
634,996
635,995
636,999
637,998
638,997
639,994
640,997
641,997
642,993
643,997
644,996
645,998
646,915
647,996
648,996
649,999
650,997
651,999
652,993
653,997
654,995
655,999
656,998
657,1000
658,1000
659,996
660,999
661,996
662,995
663,996
664,996
665,994
666,998
667,1000
668,999
669,998
670,999
671,994
672,997
673,998
674,996
675,990
676,997
677,995
678,996
679,1000
680,998
681,999
682,999
683,1000
684,999
685,996
686,993
687,999
688,996
689,996
690,996
691,1000
692,999
693,998
694,998
695,998
696,996
697,996
698,999
699,997
700,999
701,999
702,998
703,999
704,998
705,998
706,995
707,997
708,998
709,998
710,1000
711,997
712,998
713,998
714,992
715,1000
716,998
717,1000
718,1000
719,999
720,997
721,999
722,998
723,996
724,999
725,998
726,999
727,1000
728,998
729,994
730,998
731,995
732,991
733,999
734,993
735,1000
736,989
737,998
738,997
739,998
740,1000
741,996
742,1000
743,999
744,994
745,998
746,998
747,994
748,998
749,999
750,998
751,995
752,996
753,993
754,999
755,997
756,999
757,999
758,999
759,999
760,998
761,993
762,999
763,999
764,999
765,995
766,995
767,994
768,1000
769,995
770,996
771,1000
772,999
773,1000
774,999
775,996
776,992
777,998
778,999
779,999
780,997
781,998
782,996
783,995
784,996
785,999
786,997
787,999
788,1000
789,999
790,999
791,998
792,996
793,994
794,999
795,998
796,989
797,998
798,1000
799,997
800,997
801,998
802,993
803,993
804,993
805,998
806,997
807,991
808,994
809,997
810,999
811,998
812,1000
813,996
814,997
815,993
816,998
817,997
818,997
819,1000
820,1000
821,995
822,989
823,995
824,1000
825,999
826,999
827,999
828,999
829,1000
830,999
831,995
832,996
833,996
834,997
835,999
836,997
837,1000
838,996
839,999
840,995
841,996
842,996
843,996
844,998
845,999
846,997
847,999
848,999
849,996
850,999
851,993
852,999
853,999
854,995
855,999
856,999
857,998
858,997
859,1000
860,996
861,997
862,998
863,998
864,997
865,995
866,998
867,997
868,995
869,997
870,994
871,997
872,995
873,998
874,998
875,996
876,998
877,994
878,998
879,1000
880,996
881,995
882,984
883,997
884,992
885,997
886,997
887,996
888,997
889,993
890,993
891,994
892,995
893,1000
894,995
895,996
896,999
897,997
898,999
899,991
900,1000
901,996
902,999
903,997
904,997
905,999
906,996
907,998
908,997
909,999
910,999
911,1000
912,996
913,999
914,995
915,999
916,997
917,996
918,995
919,997
920,997
921,991
922,996
923,998
924,850
925,997
926,992
927,994
928,997
929,993
930,996
931,998
932,995
933,998
934,994
935,993
936,995
937,998
938,998
939,996
940,998
941,1000
942,997
943,990
944,998
945,976
946,995
947,998
948,997
949,1000
950,997
951,996
952,993
953,995
954,999
955,998
956,993
957,997
958,998
959,994
960,994
961,997
962,999
963,994
964,997
965,995
966,996
967,998
968,998
969,999
970,999
971,998
972,997
973,997
974,998
975,994
976,996
977,999
978,997
979,999
980,999
981,999
982,1000
983,997
984,994
985,995
986,997
987,989
988,999
989,998
990,996
991,994
992,995
993,999
994,994
995,997
996,996
997,994
998,997
999,997
1000,996
1001,996
1002,991
1003,1000
1004,998
1005,999
1006,998
1007,997
1008,996
1009,992
1010,998
1011,995
1012,1000
1013,992
1014,994
1015,996
1016,997
1017,998
1018,998
1019,1000
1020,998
1021,999
1022,999
1023,998
1024,999
1025,999
1026,997
1027,996
1028,1000
1029,992
1030,1000
1031,996
1032,998
1033,995
1034,999
1035,996
1036,997
1037,1000
1038,996
1039,997
1040,999
1041,998
1042,997
1043,1000
1044,996
1045,989
1046,994
1047,991
1048,997
1049,999
1050,997
1051,995
1052,995
1053,997
1054,989
1055,994
1056,995
1057,999
1058,998
1059,999
1060,997
1061,999
1062,997
1063,996
1064,966
1065,997
1066,999
1067,999
1068,998
1069,999
1070,998
1071,999
1072,997
1073,998
1074,998
1075,998
1076,995
1077,998
1078,999
1079,998
1080,997
1081,996
1082,998
1083,983
1084,997
1085,995
1086,1000
1087,999
1088,999
1089,999
1090,995
1091,998
1092,999
1093,996
1094,999
1095,998
1096,997
1097,997
1098,999
1099,999
1100,997
1101,998
1102,998
1103,994
1104,998
1105,995
1106,999
1107,996
1108,996
1109,999
1110,999
1111,995
1112,995
1113,996
1114,999
1115,998
1116,998
1117,1000
1118,996
1119,997
1120,995
1121,995
1122,995
1123,994
1124,999
1125,999
1126,996
1127,998
1128,996
1129,998
1130,1000
1131,999
1132,995
1133,994
1134,1000
1135,994
1136,997
1137,995
1138,999
1139,998
1140,996
1141,991
1142,997
1143,998
1144,996
1145,997
1146,996
1147,996
1148,999
1149,1000
1150,997
1151,998
1152,999
1153,992
1154,998
1155,998
1156,997
1157,996
1158,999
1159,996
1160,996
1161,997
1162,993
1163,998
1164,998
1165,998
1166,997
1167,996
1168,997
1169,1000
1170,996
1171,995
1172,997
1173,997
1174,996
1175,998
1176,994
1177,998
1178,997
1179,989
1180,997
1181,999
1182,998
1183,1000
1184,996
1185,1000
1186,999
1187,997
1188,996
1189,993
1190,997
1191,998
1192,996
1193,992
1194,997
1195,998
1196,992
1197,999
1198,998
1199,997
1200,999
1201,998
1202,994
1203,995
1204,996
1205,998
1206,999
1207,993
1208,997
1209,996
1210,996
1211,992
1212,1000
1213,999
1214,997
1215,996
1216,996
1217,998
1218,997
1219,997
1220,998
1221,994
1222,993
1223,998
1224,998
1225,999
1226,996
1227,996
1228,999
1229,997
1230,998
1231,1000
1232,996
1233,995
1234,996
1235,1000
1236,996
1237,995
1238,994
1239,999
1240,998
1241,995
1242,997
1243,992
1244,998
1245,999
1246,1000
1247,996
1248,997
1249,996
1250,990
1251,997
1252,997
1253,999
1254,999
1255,997
1256,998
1257,992
1258,999
1259,994
1260,995
1261,1000
1262,997
1263,996
1264,996
1265,998
1266,994
1267,998
1268,1000
1269,998
1270,999
1271,999
1272,999
1273,998
1274,997
1275,996
1276,997
1277,996
1278,995
1279,998
1280,994
1281,998
1282,998
1283,996
1284,997
1285,995
1286,998
1287,998
1288,992
1289,998
1290,994
1291,987
1292,994
1293,998
1294,999
1295,999
1296,997
1297,998
1298,1000
1299,997
1300,994
1301,1000
1302,987
1303,997
1304,999
