class_idx,selection_count
0,2029
1,2035
2,2045
3,2048
4,2040
5,2046
6,2048
7,2048
8,2048
9,2039
10,2016
11,2045
12,2041
13,1997
14,2026
15,2026
16,2034
17,2026
18,2045
19,2022
20,1997
21,2042
22,2041
23,2046
24,2027
25,2037
26,2044
27,2041
28,2047
29,2043
30,2047
31,2047
32,2042
33,2048
34,2047
35,2048
36,2047
37,2048
38,2034
39,2043
40,2048
41,2031
42,2044
43,2016
44,2048
45,2034
46,2048
47,2033
48,2044
49,2047
50,2045
51,2037
52,2037
53,2047
54,2046
55,2047
56,2047
57,2045
58,2048
59,2039
60,2044
61,2048
62,2038
63,2042
64,2042
65,2048
66,2010
67,2047
68,2040
69,2042
70,2044
71,2045
72,2047
73,2044
74,2048
75,2047
76,2045
77,2048
78,2007
79,2047
80,2019
81,2038
82,2046
83,2004
84,2018
85,2039
86,2048
87,1946
88,1985
89,2038
90,2017
91,2020
92,2018
93,2046
94,2006
95,2007
96,2044
97,2037
98,2020
99,2044
100,2035
101,2047
102,2023
103,2014
104,2042
105,2036
106,2042
107,2047
108,2044
109,2046
110,2045
111,1971
112,2043
113,2045
114,2041
115,2048
116,2042
117,2036
118,2047
119,2048
120,2046
121,2048
122,2048
123,2041
124,2042
125,2048
126,2045
127,2041
128,2047
129,2033
130,2025
131,2048
132,2046
133,2038
134,2046
135,2031
136,2026
137,2044
138,2029
139,2027
140,2041
141,2023
142,2043
143,2029
144,2035
145,2006
146,2042
147,2044
148,2038
149,2031
150,2044
151,2046
152,1973
153,2041
154,2043
155,2043
156,2038
157,2041
158,2037
159,2048
160,2040
161,2023
162,2046
163,2004
164,2037
165,2005
166,2041
167,2021
168,2026
169,2048
170,2047
171,2045
172,2044
173,2044
174,2025
175,2029
176,2046
177,2047
178,2022
179,2048
180,2048
181,2041
182,2046
183,2043
184,2048
185,2045
186,2043
187,2045
188,2030
189,2045
190,2029
191,2035
192,2047
193,2046
194,2038
195,2043
196,2046
197,2043
198,2044
199,2047
200,2045
201,2048
202,2041
203,2037
204,2045
205,2044
206,2017
207,2046
208,2048
209,2037
210,2037
211,2040
212,2029
213,2038
214,2034
215,2044
216,2027
217,2042
218,2040
219,2035
220,2012
221,2034
222,2038
223,2045
224,2048
225,2047
226,2041
227,2044
228,2038
229,2045
230,2047
231,2044
232,2047
233,2047
234,2044
235,2018
236,2041
237,2047
238,2045
239,2044
240,2039
241,2043
242,2036
243,2041
244,2031
245,2041
246,2038
247,2025
248,2043
249,2048
250,2046
251,2032
252,2023
253,2034
254,2041
255,2039
256,2043
257,2044
258,2033
259,2043
260,2004
261,2032
262,2029
263,2048
264,2044
265,2048
266,2047
267,2042
268,2023
269,2045
270,2046
271,2045
272,2036
273,2023
274,2029
275,2046
276,2042
277,2046
278,2048
279,2035
280,2044
281,2047
282,2045
283,2044
284,2043
285,2047
286,2023
287,2046
288,2041
289,2046
290,2043
291,2042
292,2047
293,2044
294,2041
295,2033
296,2037
297,2020
298,2047
299,2044
300,2048
301,2048
302,2032
303,2047
304,2048
305,2046
306,2044
307,2044
308,2045
309,2046
310,2040
311,2048
312,2048
313,2046
314,2040
315,2048
316,2046
317,2044
318,2034
319,2048
320,2048
321,2038
322,2018
323,2016
324,2042
325,2008
326,2035
327,2046
328,2047
329,2047
330,2019
331,2045
332,2037
333,2040
334,2042
335,2044
336,2046
337,2042
338,2026
339,2040
340,2002
341,2042
342,2042
343,2047
344,2043
345,2045
346,2046
347,2041
348,2047
349,2048
350,2040
351,2034
352,2045
353,2044
354,2044
355,2034
356,2014
357,2048
358,2048
359,2048
360,2044
361,2035
362,2039
363,2016
364,2037
365,2040
366,2042
367,2043
368,2046
369,2043
370,2045
371,2028
372,2046
373,2043
374,2040
375,2046
376,2039
377,2040
378,2046
379,2046
380,2044
381,2048
382,2047
383,2046
384,2046
385,2048
386,2047
387,2009
388,2027
389,2026
390,2037
391,2048
392,1978
393,2048
394,2044
395,2048
396,2022
397,2047
398,2036
399,2046
400,2048
401,2048
402,2048
403,2047
404,2044
405,2037
406,2046
407,2009
408,2048
409,2045
410,2048
411,2045
412,2048
413,2045
414,2047
415,2048
416,2047
417,2037
418,2046
419,2045
420,2045
421,2048
422,2047
423,2047
424,2048
425,2046
426,2012
427,2044
428,2048
429,2048
430,2029
431,2047
432,2048
433,2048
434,2046
435,2048
436,2048
437,2047
438,2044
439,2017
440,2048
441,2048
442,2048
443,2048
444,2047
445,2048
446,2047
447,2048
448,2045
449,2045
450,2046
451,2035
452,2048
453,2046
454,2048
455,2048
456,2046
457,2044
458,2039
459,2044
460,2047
461,2041
462,2044
463,2047
464,2045
465,2037
466,2041
467,2048
468,2047
469,2048
470,2042
471,2048
472,2038
473,2047
474,2048
475,2042
476,2047
477,2047
478,2048
479,1978
480,2047
481,2040
482,2047
483,2047
484,2047
485,2048
486,2047
487,2035
488,2048
489,2047
490,2045
491,2048
492,2048
493,2039
494,2047
495,2047
496,2047
497,2048
498,2048
499,2037
500,2047
501,2046
502,2048
503,2045
504,2048
505,2047
506,2048
507,2045
508,2043
509,2048
510,2047
511,2048
512,2043
513,2047
514,2032
515,2047
516,2045
517,2045
518,2034
519,2047
520,2047
521,2039
522,2048
523,2047
524,2045
525,2047
526,2048
527,2048
528,2048
529,2048
530,2042
531,2033
532,2047
533,2042
534,2044
535,2048
536,2047
537,2048
538,2048
539,2047
540,2037
541,2048
542,2046
543,2048
544,2048
545,2036
546,2045
547,2048
548,2048
