class_idx,selection_count
0,93
1,15
2,71
3,21
4,28
5,132
6,58
7,0
8,4
9,2
10,0
11,0
12,0
13,2
14,2
15,0
16,0
17,0
18,0
19,0
20,0
21,6
22,0
23,4
24,2
25,67
26,116
27,6
28,32
29,15
30,16
31,10
32,52
33,31
34,17
35,4
36,10
37,0
38,17
39,0
40,2
41,10
42,6
43,0
44,10
45,12
46,0
47,0
48,2
49,2
50,2
51,2
52,150
53,43
54,10
55,2
56,2
57,11
58,33
59,12
60,6
61,2
62,0
63,0
64,8
65,18
66,0
67,6
68,4
69,4
70,19
71,6
72,8
73,72
74,36
75,6
76,31
77,36
78,28
79,63
80,0
81,0
82,0
83,4
84,6
85,0
86,0
87,0
88,0
89,0
90,0
91,4
92,0
93,0
94,2
95,0
96,0
97,0
98,0
99,0
100,2
101,0
102,10
103,5
104,24
105,40
106,22
107,24
108,28
109,35
110,43
111,56
112,42
113,12
114,41
115,43
116,56
117,2
118,7
119,89
120,19
121,7
122,6
123,9
124,30
125,45
126,65
127,2
128,0
129,0
130,0
131,4
132,0
133,2
134,2
135,0
136,0
137,0
138,0
139,0
140,0
141,2
142,2
143,0
144,0
145,2
146,2
147,84
148,82
149,14
150,98
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,2
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,2
170,0
171,3
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,6
180,2
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,2
197,2
198,0
199,6
200,0
201,0
202,0
203,0
204,0
205,2
206,2
207,0
208,0
209,0
210,4
211,0
212,0
213,0
214,0
215,0
216,2
217,0
218,0
219,0
220,0
221,0
222,0
223,2
224,2
225,4
226,2
227,0
228,0
229,0
230,0
231,0
232,0
233,7
234,0
235,0
236,0
237,2
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,2
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,2
267,0
268,8
269,0
270,0
271,5
272,0
273,10
274,22
275,0
276,1
277,2
278,10
279,0
280,11
281,0
282,0
283,2
284,0
285,4
286,21
287,46
288,0
289,0
290,0
291,2
292,2
293,3
294,0
295,17
296,0
297,4
298,9
299,2
300,3
301,6
302,2
303,80
304,31
305,29
306,8
307,11
308,6
309,77
310,32
311,21
312,33
313,44
314,32
315,34
316,6
317,26
318,46
319,11
320,10
321,2
322,6
323,0
324,23
325,22
326,4
327,38
328,101
329,88
330,2
331,4
332,0
333,0
334,15
335,4
336,19
337,6
338,4
339,0
340,2
341,32
342,44
343,9
344,19
345,0
346,2
347,4
348,4
349,6
350,13
351,24
352,75
353,43
354,0
355,0
356,8
357,14
358,0
359,0
360,33
361,0
362,2
363,18
364,18
365,0
366,0
367,2
368,0
369,0
370,2
371,0
372,5
373,2
374,10
375,4
376,2
377,8
378,10
379,32
380,14
381,10
382,8
383,4
384,35
385,0
386,0
387,0
388,0
389,72
390,115
391,10
392,0
393,4
394,14
395,48
396,2
397,115
398,2
399,0
400,0
401,7
402,2
403,2
404,0
405,2
406,5
407,0
408,0
409,0
410,0
411,2
412,7
413,2
414,0
415,79
416,0
417,2
418,7
419,4
420,6
421,0
422,11
423,2
424,0
425,15
426,0
427,2
428,2
429,3
430,0
431,0
432,18
433,0
434,2
435,9
436,0
437,12
438,2
439,4
440,2
441,14
442,19
443,2
444,4
445,0
446,8
447,2
448,4
449,2
450,2
451,12
452,4
453,4
454,0
455,15
456,20
457,6
458,0
459,2
460,6
461,2
462,12
463,6
464,4
465,2
466,0
467,0
468,0
469,2
470,17
471,0
472,0
473,72
474,0
475,0
476,4
477,14
478,0
479,4
480,0
481,0
482,2
483,2
484,0
485,0
486,2
487,5
488,16
489,0
490,0
491,2
492,2
493,0
494,2
495,0
496,2
497,10
498,0
499,4
500,0
501,0
502,24
503,0
504,2
505,0
506,16
507,23
508,2
509,0
510,0
511,0
512,27
513,4
514,8
515,2
516,2
517,0
518,4
519,4
520,0
521,4
522,4
523,9
524,2
525,2
526,2
527,14
528,6
529,2
530,0
531,2
532,5
533,4
534,10
535,2
536,0
537,2
538,2
539,11
540,2
541,4
542,2
543,2
544,3
545,8
546,4
547,0
548,0
549,8
550,10
551,6
552,2
553,7
554,0
555,0
556,2
557,0
558,4
559,47
560,0
561,0
562,8
563,8
564,0
565,0
566,6
567,6
568,2
569,0
570,0
571,6
572,4
573,0
574,9
575,0
576,0
577,8
578,3
579,2
580,3
581,4
582,0
583,5
584,26
585,29
586,0
587,2
588,0
589,5
590,5
591,2
592,8
593,8
594,0
595,6
596,0
597,4
598,0
599,31
600,14
601,6
602,0
603,0
604,4
605,2
606,25
607,2
608,0
609,0
610,0
611,8
612,0
613,0
614,0
615,0
616,12
617,0
618,6
619,4
620,2
621,2
622,2
623,20
624,0
625,0
626,45
627,0
628,0
629,1
630,33
631,7
632,4
633,16
634,4
635,12
636,4
637,2
638,2
639,6
640,1
641,4
642,4
643,3
644,14
645,6
646,14
647,0
648,14
649,17
650,14
651,0
652,4
653,2
654,0
655,0
656,0
657,2
658,21
659,6
660,2
661,0
662,20
663,0
664,0
665,0
666,7
667,0
668,0
669,4
670,0
671,27
672,13
673,11
674,12
675,0
676,0
677,8
678,4
679,2
680,0
681,0
682,4
683,31
684,6
685,0
686,20
687,2
688,2
689,0
690,2
691,2
692,4
693,4
694,0
695,2
696,19
697,0
698,11
699,7
700,6
701,7
702,10
703,16
704,0
705,0
706,0
707,0
708,2
709,4
710,21
711,10
712,23
713,12
714,6
715,0
716,5
717,0
718,6
719,0
720,6
721,0
722,0
723,23
724,2
725,0
726,8
727,2
728,2
729,0
730,6
731,0
732,4
733,20
734,0
735,4
736,0
737,10
738,135
739,0
740,0
741,2
742,5
743,2
744,0
745,2
746,0
747,4
748,0
749,15
750,0
751,0
752,2
753,2
754,4
755,11
756,0
757,0
758,6
