class_idx,selection_count
0,4
1,7
2,0
3,0
4,0
5,29
6,14
7,2
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,2
27,2
28,4
29,5
30,0
31,0
32,6
33,4
34,10
35,2
36,4
37,0
38,2
39,4
40,0
41,2
42,6
43,0
44,0
45,8
46,2
47,0
48,0
49,2
50,4
51,3
52,8
53,2
54,6
55,3
56,6
57,2
58,8
59,2
60,2
61,1
62,11
63,6
64,2
65,6
66,9
67,4
68,10
69,27
70,18
71,0
72,0
73,7
74,0
75,11
76,0
77,6
78,38
79,0
80,0
81,0
82,0
83,0
84,2
85,0
86,0
87,0
88,2
89,0
90,2
91,0
92,0
93,0
94,0
95,0
96,2
97,2
98,0
99,0
100,0
101,0
102,2
103,0
104,0
105,0
106,0
107,16
108,14
109,40
110,8
111,25
112,6
113,2
114,2
115,11
116,20
117,7
118,0
119,0
120,18
121,4
122,2
123,4
124,2
125,0
126,8
127,0
128,0
129,0
130,4
131,0
132,0
133,2
134,0
135,0
136,0
137,0
138,4
139,0
140,0
141,0
142,2
143,2
144,0
145,0
146,2
147,0
148,2
149,0
150,2
151,0
152,0
153,4
154,0
155,0
156,0
157,0
158,0
159,0
160,4
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,2
170,0
171,0
172,0
173,0
174,2
175,0
176,0
177,2
178,2
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,2
190,0
191,2
192,2
193,0
194,0
195,0
196,0
197,0
198,2
199,0
200,0
201,4
202,0
203,0
204,0
205,0
206,0
207,2
208,0
209,0
210,0
211,0
212,0
213,0
214,2
215,0
216,0
217,0
218,0
219,0
220,0
221,4
222,2
223,0
224,0
225,0
226,4
227,0
228,21
229,2
230,2
231,0
232,0
233,2
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,1
244,0
245,2
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,3
255,0
256,0
257,2
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,4
266,0
267,0
268,0
269,0
270,0
271,0
272,7
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,2
287,0
288,2
289,2
290,0
291,8
292,23
293,0
294,0
295,0
296,2
297,2
298,0
299,0
300,3
301,2
302,0
303,2
304,20
305,36
306,0
307,2
308,0
309,21
310,27
311,0
312,0
313,28
314,8
315,0
316,4
317,8
318,8
319,4
320,2
321,0
322,0
323,2
324,11
325,5
326,0
327,0
328,11
329,12
330,4
331,2
332,2
333,0
334,4
335,2
336,2
337,6
338,0
339,0
340,56
341,4
342,0
343,4
344,2
345,0
346,0
347,2
348,0
349,0
350,4
351,0
352,0
353,0
354,2
355,0
356,0
357,6
358,2
359,0
360,0
361,2
362,2
363,16
364,0
365,2
366,4
367,2
368,4
369,0
370,0
371,0
372,0
373,3
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,1
386,11
387,0
388,0
389,0
390,4
391,2
392,6
393,0
394,4
395,0
396,2
397,6
398,10
399,2
400,6
401,5
402,2
403,0
404,0
405,0
406,0
407,2
408,0
409,0
