class_idx,selection_count
0,432
1,2045
2,387
3,11
4,145
5,1821
6,1940
7,758
8,1993
9,2009
10,1926
11,2047
12,2047
13,1504
14,2048
15,2047
16,1729
17,1794
18,2041
19,1820
20,367
21,1956
22,2043
23,2047
24,2005
25,1964
26,2041
27,2048
28,1018
29,727
30,1273
31,2048
32,2047
33,77
34,42
35,1204
36,1539
37,1992
38,1663
39,876
40,774
41,2024
42,1991
43,437
44,1826
45,2045
46,2045
47,2041
48,736
49,2018
50,2048
51,714
52,2048
53,2040
54,2046
55,2035
56,277
57,2048
58,2040
59,2048
60,1278
61,1671
62,1786
63,1435
64,2032
65,573
66,114
67,1959
68,1351
69,1910
70,2048
71,1952
72,1114
73,1930
74,2039
75,1614
76,2048
77,2048
78,1966
79,2048
80,2031
81,2043
82,2044
83,1838
84,2028
85,2002
86,2016
87,2
88,1492
89,2048
90,2047
91,2042
92,2047
93,1996
94,2048
95,1909
96,1823
97,7
98,0
99,1555
100,2042
101,2042
102,2048
103,1777
104,2012
105,2048
106,119
107,2022
108,2047
109,2044
110,2033
111,595
112,2037
113,2048
114,2048
115,2005
116,2048
117,911
118,1514
119,2046
120,2043
121,1732
122,0
123,2006
124,1851
125,2048
126,1843
127,1982
128,1477
129,2048
130,2039
131,1983
132,2048
133,2048
134,1836
135,2048
136,2041
137,447
138,2048
139,545
140,196
141,374
142,364
143,483
144,810
145,12
146,244
147,9
148,0
149,53
150,3
151,0
152,0
153,387
154,0
155,0
156,0
157,0
158,0
159,9
160,0
161,1
162,0
163,0
164,3
165,0
166,6
167,0
168,22
169,0
170,0
171,52
172,5
173,1
174,0
175,0
176,1
177,0
178,23
179,85
180,1
181,4
182,732
183,1208
184,26
185,0
186,42
187,0
188,0
189,134
190,0
191,1267
192,63
193,0
194,0
195,1
196,1
197,65
198,0
199,33
200,0
201,19
202,1331
203,37
204,0
205,34
206,1449
207,0
208,2
209,192
210,55
211,1846
212,27
213,34
214,29
215,0
216,0
217,34
218,12
219,0
220,0
221,1796
222,0
223,1362
224,15
225,139
226,8
227,25
228,654
229,0
230,6
231,0
232,1
233,52
234,13
235,0
236,10
237,2
238,1
239,24
240,37
241,0
242,0
243,0
244,0
245,2
246,0
247,0
248,0
249,0
250,0
251,255
252,0
253,0
254,130
255,3
256,71
257,0
258,2
259,0
260,0
261,0
262,113
263,88
264,33
265,0
266,15
267,24
268,0
269,43
270,5
271,19
272,1940
273,1874
274,166
275,1701
276,1346
277,288
278,183
279,36
280,1867
281,0
282,10
283,0
284,0
285,0
286,119
287,171
288,304
289,755
290,7
291,249
292,69
293,1921
294,311
295,2047
296,0
297,1841
298,2009
299,443
300,1989
301,2048
302,1903
303,1735
304,2047
305,2048
306,1663
307,308
308,1946
309,2048
310,2048
311,1103
312,1726
313,2048
314,1924
315,2048
316,2044
317,2031
318,2048
319,1970
320,2047
321,2048
322,2048
323,2048
324,2048
325,2048
326,2048
327,2048
328,2048
329,2048
330,2004
331,1595
332,1798
333,96
334,2048
335,2047
336,2047
337,218
338,0
339,4
340,1904
341,9
342,1807
343,2024
344,43
345,261
346,2041
347,1947
348,1267
349,1719
350,342
351,1516
352,1947
353,68
354,5
355,0
356,1681
357,107
358,95
359,0
360,1632
361,1880
362,289
363,2047
364,2048
365,2025
366,1614
367,18
368,3
369,1757
370,3
371,1
372,1884
373,512
374,2035
375,1889
376,2025
377,1647
378,2043
379,2048
380,56
381,2039
382,1265
383,111
384,2040
385,6
386,1426
387,2046
388,1974
389,1253
390,1959
391,1769
392,17
393,169
394,2
395,311
396,1691
397,1976
398,1159
399,1614
400,410
401,0
402,0
403,0
404,0
405,18
406,0
407,0
408,0
409,847
410,2048
411,0
412,1988
413,1552
414,90
415,176
416,0
417,1703
418,0
419,2024
420,0
421,5
422,0
423,0
424,0
425,1995
426,23
427,42
428,2029
429,1777
430,22
431,0
432,0
433,0
434,1275
435,0
436,1842
437,1462
438,0
439,0
440,0
441,0
442,261
443,1
444,326
445,158
446,51
447,172
448,2048
449,1139
450,0
451,0
452,1968
453,0
454,1
455,1918
456,2032
457,42
458,1695
459,1773
460,29
461,0
462,1553
463,695
464,0
465,0
466,0
467,1739
468,45
469,26
470,209
471,11
472,186
473,0
474,363
475,1626
476,0
477,0
478,9
479,53
480,0
481,12
482,0
483,164
484,0
485,0
486,0
487,0
488,2043
489,2048
490,1486
491,2047
492,0
493,0
494,1437
495,0
496,43
497,141
498,2
499,61
500,2048
501,349
502,361
503,1
504,2
505,0
506,2046
507,0
508,3
509,1347
510,0
511,0
512,6
513,0
514,0
515,100
516,0
517,13
518,0
519,0
520,0
521,0
522,1849
523,0
524,0
525,1781
526,0
527,0
528,0
529,1237
530,0
531,0
532,0
533,1794
534,65
535,0
536,51
537,1719
538,31
539,1965
540,17
541,0
542,613
543,0
544,0
545,0
546,0
547,0
548,0
549,1751
550,0
551,6
552,181
553,0
554,1
555,0
556,1213
557,1888
558,1961
559,48
560,4
561,4
562,1525
563,2
564,0
565,1
566,0
567,1
568,123
569,3
570,5
571,63
572,0
573,0
574,2046
575,516
576,1
577,0
578,1
579,0
580,2048
581,1
582,17
583,755
584,2047
585,0
586,0
587,1
588,67
589,0
590,0
591,1530
592,0
593,0
594,58
595,1536
596,1647
597,2
598,0
599,2048
600,1451
601,4
602,16
603,60
604,3
605,0
606,0
607,1925
608,6
609,321
610,0
611,1321
612,161
613,0
614,158
615,21
616,2045
617,0
618,0
619,2
620,0
621,1811
622,2
623,29
624,4
625,0
626,54
627,279
628,0
629,0
630,84
631,1738
632,3
633,1288
634,1910
635,18
636,0
637,1627
638,6
639,5
640,499
641,0
642,83
643,1754
644,1963
645,2046
646,2046
647,0
648,0
649,2048
650,0
651,0
652,1727
653,1850
654,0
655,0
656,111
657,0
658,1986
659,58
660,2027
661,0
662,0
663,1707
664,0
665,61
666,1978
667,1606
668,1
669,180
670,2
671,1979
672,1791
673,0
674,464
675,0
676,46
677,2041
678,4
679,2039
680,0
681,0
682,2043
683,52
684,264
685,0
686,0
687,0
688,0
689,0
690,1937
691,0
692,1981
693,114
694,4
695,1751
696,371
697,0
698,23
699,0
700,2035
701,2017
702,0
703,2047
704,1
705,0
706,1491
707,0
708,32
709,0
710,1814
711,32
712,1432
713,0
714,2012
715,1
716,2048
717,0
718,8
719,59
720,1539
721,299
722,1361
723,2048
724,8
725,0
726,23
727,1897
728,2048
729,0
730,2046
731,0
732,0
733,2046
734,0
735,2031
736,0
737,0
738,2048
739,0
740,0
741,1280
742,0
743,34
744,0
745,0
746,0
747,15
748,1
749,2048
750,3
751,0
752,27
753,542
754,0
755,22
756,1537
757,170
758,2025
759,0
760,0
761,0
762,0
763,13
764,626
765,0
766,1425
767,2029
768,175
769,2048
770,1870
771,39
772,1974
773,0
774,1307
775,74
776,0
777,1718
778,0
779,2
780,0
781,2
782,0
783,1732
784,26
785,0
786,0
787,5
788,1590
789,0
790,0
791,26
792,1974
793,1921
794,56
795,94
796,1598
797,16
798,541
799,0
800,0
801,1460
802,1936
803,113
804,0
805,2035
806,1573
807,1581
808,0
809,6
810,0
811,0
812,0
813,0
814,0
815,2048
816,185
817,0
818,0
819,0
820,86
821,1933
822,0
823,0
824,1853
825,2048
826,2
827,0
828,1
829,49
830,20
831,0
832,12
833,0
834,78
835,862
836,0
837,0
838,7
839,1731
840,1544
841,4
842,1
843,2048
844,1
845,2044
846,0
847,17
848,0
849,0
850,48
851,0
852,1993
