index,type,class_idx,feature_idx
11888,weight,5,1648
11894,weight,5,1654
11929,weight,5,1689
11975,weight,5,1735
11984,weight,5,1744
11996,weight,5,1756
12002,weight,5,1762
12014,weight,5,1774
12015,weight,5,1775
12016,weight,5,1776
12035,weight,5,1795
12036,weight,5,1796
12037,weight,5,1797
12053,weight,5,1813
12072,weight,5,1832
12111,weight,5,1871
12114,weight,5,1874
12121,weight,5,1881
12177,weight,5,1937
12179,weight,5,1939
12193,weight,5,1953
12250,weight,5,2010
12315,weight,6,27
12359,weight,6,71
12378,weight,6,90
12402,weight,6,114
12469,weight,6,181
12480,weight,6,192
12557,weight,6,269
12572,weight,6,284
12608,weight,6,320
12651,weight,6,363
12670,weight,6,382
12723,weight,6,435
12735,weight,6,447
12751,weight,6,463
12794,weight,6,506
12877,weight,6,589
12922,weight,6,634
12931,weight,6,643
13005,weight,6,717
13031,weight,6,743
13142,weight,6,854
13168,weight,6,880
13260,weight,6,972
13279,weight,6,991
13336,weight,6,1048
13352,weight,6,1064
13354,weight,6,1066
13522,weight,6,1234
13542,weight,6,1254
13555,weight,6,1267
13580,weight,6,1292
13625,weight,6,1337
13645,weight,6,1357
13681,weight,6,1393
13798,weight,6,1510
13857,weight,6,1569
13900,weight,6,1612
13934,weight,6,1646
13950,weight,6,1662
13966,weight,6,1678
13974,weight,6,1686
14018,weight,6,1730
14062,weight,6,1774
14063,weight,6,1775
14125,weight,6,1837
14161,weight,6,1873
14166,weight,6,1878
14171,weight,6,1883
14192,weight,6,1904
14234,weight,6,1946
14246,weight,6,1958
14304,weight,6,2016
14325,weight,6,2037
14459,weight,7,123
14488,weight,7,152
14490,weight,7,154
14578,weight,7,242
14612,weight,7,276
14641,weight,7,305
14758,weight,7,422
14761,weight,7,425
14841,weight,7,505
14911,weight,7,575
14953,weight,7,617
14985,weight,7,649
14987,weight,7,651
15107,weight,7,771
15155,weight,7,819
15185,weight,7,849
15234,weight,7,898
15247,weight,7,911
15318,weight,7,982
15361,weight,7,1025
15377,weight,7,1041
15407,weight,7,1071
15550,weight,7,1214
15620,weight,7,1284
15644,weight,7,1308
15645,weight,7,1309
15652,weight,7,1316
15680,weight,7,1344
15705,weight,7,1369
15829,weight,7,1493
15873,weight,7,1537
15973,weight,7,1637
16004,weight,7,1668
16029,weight,7,1693
16035,weight,7,1699
16036,weight,7,1700
16054,weight,7,1718
16066,weight,7,1730
16160,weight,7,1824
16174,weight,7,1838
16216,weight,7,1880
16256,weight,7,1920
16313,weight,7,1977
16413,weight,8,29
16442,weight,8,58
16527,weight,8,143
16548,weight,8,164
16600,weight,8,216
16784,weight,8,400
16802,weight,8,418
16935,weight,8,551
16943,weight,8,559
17014,weight,8,630
17035,weight,8,651
17059,weight,8,675
17294,weight,8,910
17317,weight,8,933
17420,weight,8,1036
17647,weight,8,1263
17668,weight,8,1284
17848,weight,8,1464
17903,weight,8,1519
17916,weight,8,1532
18017,weight,8,1633
18025,weight,8,1641
18035,weight,8,1651
18159,weight,8,1775
18164,weight,8,1780
18177,weight,8,1793
18240,weight,8,1856
18248,weight,8,1864
18260,weight,8,1876
18354,weight,8,1970
18475,weight,9,43
18583,weight,9,151
18764,weight,9,332
18825,weight,9,393
18913,weight,9,481
19148,weight,9,716
19179,weight,9,747
19330,weight,9,898
19473,weight,9,1041
19496,weight,9,1064
19511,weight,9,1079
19527,weight,9,1095
19535,weight,9,1103
19598,weight,9,1166
19857,weight,9,1425
19863,weight,9,1431
19874,weight,9,1442
19950,weight,9,1518
19998,weight,9,1566
20048,weight,9,1616
20096,weight,9,1664
20169,weight,9,1737
20211,weight,9,1779
20244,weight,9,1812
20452,weight,9,2020
20532,weight,10,52
20563,weight,10,83
20574,weight,10,94
20617,weight,10,137
20747,weight,10,267
20849,weight,10,369
20856,weight,10,376
20889,weight,10,409
21066,weight,10,586
21117,weight,10,637
21225,weight,10,745
21284,weight,10,804
21354,weight,10,874
21404,weight,10,924
21544,weight,10,1064
21566,weight,10,1086
21650,weight,10,1170
21697,weight,10,1217
21744,weight,10,1264
21813,weight,10,1333
21817,weight,10,1337
21856,weight,10,1376
21900,weight,10,1420
21967,weight,10,1487
21998,weight,10,1518
22002,weight,10,1522
22028,weight,10,1548
22096,weight,10,1616
22221,weight,10,1741
22307,weight,10,1827
22316,weight,10,1836
22342,weight,10,1862
22346,weight,10,1866
22375,weight,10,1895
22421,weight,10,1941
22440,weight,10,1960
22444,weight,10,1964
22450,weight,10,1970
22483,weight,10,2003
22564,weight,11,36
22568,weight,11,40
22589,weight,11,61
22599,weight,11,71
22628,weight,11,100
22694,weight,11,166
22710,weight,11,182
22720,weight,11,192
22843,weight,11,315
22847,weight,11,319
22878,weight,11,350
23000,weight,11,472
23037,weight,11,509
23087,weight,11,559
23088,weight,11,560
23101,weight,11,573
23111,weight,11,583
23112,weight,11,584
23114,weight,11,586
23144,weight,11,616
23179,weight,11,651
23277,weight,11,749
23297,weight,11,769
23405,weight,11,877
23437,weight,11,909
23452,weight,11,924
23462,weight,11,934
23468,weight,11,940
23592,weight,11,1064
23607,weight,11,1079
23641,weight,11,1113
23669,weight,11,1141
23685,weight,11,1157
23700,weight,11,1172
23738,weight,11,1210
23741,weight,11,1213
23816,weight,11,1288
23870,weight,11,1342
23912,weight,11,1384
23919,weight,11,1391
23941,weight,11,1413
24008,weight,11,1480
24031,weight,11,1503
24053,weight,11,1525
24058,weight,11,1530
24092,weight,11,1564
24166,weight,11,1638
24253,weight,11,1725
24262,weight,11,1734
24287,weight,11,1759
24353,weight,11,1825
24368,weight,11,1840
24397,weight,11,1869
24409,weight,11,1881
24431,weight,11,1903
24466,weight,11,1938
24483,weight,11,1955
24498,weight,11,1970
24500,weight,11,1972
24531,weight,11,2003
24592,weight,12,16
24687,weight,12,111
24799,weight,12,223
24811,weight,12,235
24832,weight,12,256
25001,weight,12,425
25021,weight,12,445
25039,weight,12,463
25100,weight,12,524
25186,weight,12,610
25372,weight,12,796
25400,weight,12,824
25574,weight,12,998
25619,weight,12,1043
25640,weight,12,1064
25786,weight,12,1210
25803,weight,12,1227
25805,weight,12,1229
26058,weight,12,1482
26100,weight,12,1524
26209,weight,12,1633
26242,weight,12,1666
26261,weight,12,1685
26273,weight,12,1697
26410,weight,12,1834
26548,weight,12,1972
26574,weight,12,1998
26604,weight,12,2028
26605,weight,12,2029
26608,weight,12,2032
26652,weight,13,28
26816,weight,13,192
26967,weight,13,343
27025,weight,13,401
27065,weight,13,441
27210,weight,13,586
27321,weight,13,697
27377,weight,13,753
27470,weight,13,846
27475,weight,13,851
27677,weight,13,1053
27694,weight,13,1070
27756,weight,13,1132
27880,weight,13,1256
27988,weight,13,1364
28379,weight,13,1755
28518,weight,13,1894
28520,weight,13,1896
28525,weight,13,1901
28560,weight,13,1936
28680,weight,14,8
28709,weight,14,37
28738,weight,14,66
28748,weight,14,76
28759,weight,14,87
28764,weight,14,92
28771,weight,14,99
28790,weight,14,118
28791,weight,14,119
28815,weight,14,143
28823,weight,14,151
28826,weight,14,154
28836,weight,14,164
28850,weight,14,178
28905,weight,14,233
28927,weight,14,255
28929,weight,14,257
28958,weight,14,286
28962,weight,14,290
29000,weight,14,328
29008,weight,14,336
29014,weight,14,342
29018,weight,14,346
29029,weight,14,357
29033,weight,14,361
29054,weight,14,382
29060,weight,14,388
29097,weight,14,425
29130,weight,14,458
29142,weight,14,470
29206,weight,14,534
29209,weight,14,537
29252,weight,14,580
29290,weight,14,618
29302,weight,14,630
29304,weight,14,632
29313,weight,14,641
29318,weight,14,646
29323,weight,14,651
29346,weight,14,674
29353,weight,14,681
29367,weight,14,695
29368,weight,14,696
29373,weight,14,701
29394,weight,14,722
29395,weight,14,723
29397,weight,14,725
29406,weight,14,734
29412,weight,14,740
29424,weight,14,752
29452,weight,14,780
29463,weight,14,791
29484,weight,14,812
29490,weight,14,818
29493,weight,14,821
29501,weight,14,829
29506,weight,14,834
29508,weight,14,836
29515,weight,14,843
29534,weight,14,862
29562,weight,14,890
29567,weight,14,895
29571,weight,14,899
29578,weight,14,906
29586,weight,14,914
29643,weight,14,971
29660,weight,14,988
29661,weight,14,989
29663,weight,14,991
29683,weight,14,1011
29685,weight,14,1013
29713,weight,14,1041
29736,weight,14,1064
29739,weight,14,1067
29753,weight,14,1081
29760,weight,14,1088
29777,weight,14,1105
29780,weight,14,1108
29783,weight,14,1111
29813,weight,14,1141
29835,weight,14,1163
29838,weight,14,1166
29857,weight,14,1185
29859,weight,14,1187
29879,weight,14,1207
29880,weight,14,1208
29931,weight,14,1259
29971,weight,14,1299
29975,weight,14,1303
29980,weight,14,1308
29984,weight,14,1312
29996,weight,14,1324
30009,weight,14,1337
30014,weight,14,1342
30040,weight,14,1368
30103,weight,14,1431
30125,weight,14,1453
30133,weight,14,1461
30172,weight,14,1500
30178,weight,14,1506
30211,weight,14,1539
30238,weight,14,1566
30277,weight,14,1605
30279,weight,14,1607
30281,weight,14,1609
30309,weight,14,1637
30316,weight,14,1644
30340,weight,14,1668
30350,weight,14,1678
30357,weight,14,1685
30395,weight,14,1723
30400,weight,14,1728
30418,weight,14,1746
30421,weight,14,1749
30432,weight,14,1760
30442,weight,14,1770
30448,weight,14,1776
30451,weight,14,1779
30461,weight,14,1789
30467,weight,14,1795
30481,weight,14,1809
30485,weight,14,1813
30502,weight,14,1830
30506,weight,14,1834
30520,weight,14,1848
30544,weight,14,1872
30550,weight,14,1878
30553,weight,14,1881
30567,weight,14,1895
30571,weight,14,1899
30579,weight,14,1907
30584,weight,14,1912
30591,weight,14,1919
30592,weight,14,1920
30611,weight,14,1939
30614,weight,14,1942
30625,weight,14,1953
30641,weight,14,1969
30661,weight,14,1989
30680,weight,14,2008
30683,weight,14,2011
30690,weight,14,2018
30695,weight,14,2023
30704,weight,14,2032
30724,weight,15,4
30784,weight,15,64
30852,weight,15,132
30867,weight,15,147
30898,weight,15,178
30908,weight,15,188
30953,weight,15,233
30980,weight,15,260
31002,weight,15,282
31026,weight,15,306
31051,weight,15,331
31062,weight,15,342
31077,weight,15,357
31108,weight,15,388
31121,weight,15,401
31145,weight,15,425
31176,weight,15,456
31193,weight,15,473
31265,weight,15,545
31299,weight,15,579
31304,weight,15,584
31306,weight,15,586
31328,weight,15,608
31366,weight,15,646
31400,weight,15,680
31416,weight,15,696
31443,weight,15,723
31444,weight,15,724
31509,weight,15,789
31532,weight,15,812
31563,weight,15,843
31595,weight,15,875
31596,weight,15,876
31616,weight,15,896
31624,weight,15,904
31658,weight,15,938
31694,weight,15,974
31704,weight,15,984
31776,weight,15,1056
31784,weight,15,1064
31828,weight,15,1108
31846,weight,15,1126
31848,weight,15,1128
31852,weight,15,1132
31883,weight,15,1163
31925,weight,15,1205
31959,weight,15,1239
32003,weight,15,1283
32006,weight,15,1286
32032,weight,15,1312
32064,weight,15,1344
32067,weight,15,1347
32111,weight,15,1391
32158,weight,15,1438
32223,weight,15,1503
32225,weight,15,1505
32226,weight,15,1506
32228,weight,15,1508
32249,weight,15,1529
32259,weight,15,1539
32301,weight,15,1581
32329,weight,15,1609
32364,weight,15,1644
32388,weight,15,1668
32398,weight,15,1678
32469,weight,15,1749
32490,weight,15,1770
32496,weight,15,1776
32499,weight,15,1779
32509,weight,15,1789
32532,weight,15,1812
32533,weight,15,1813
32551,weight,15,1831
32552,weight,15,1832
32559,weight,15,1839
32598,weight,15,1878
32615,weight,15,1895
32650,weight,15,1930
32690,weight,15,1970
32693,weight,15,1973
32695,weight,15,1975
32738,weight,15,2018
32809,weight,16,41
32851,weight,16,83
33052,weight,16,284
33071,weight,16,303
33088,weight,16,320
33148,weight,16,380
33157,weight,16,389
33197,weight,16,429
33198,weight,16,430
33206,weight,16,438
33384,weight,16,616
33405,weight,16,637
33448,weight,16,680
33460,weight,16,692
33498,weight,16,730
33530,weight,16,762
33592,weight,16,824
33611,weight,16,843
33612,weight,16,844
33629,weight,16,861
33646,weight,16,878
33669,weight,16,901
33769,weight,16,1001
33795,weight,16,1027
33796,weight,16,1028
33840,weight,16,1072
33960,weight,16,1192
33966,weight,16,1198
33971,weight,16,1203
34136,weight,16,1368
34194,weight,16,1426
34232,weight,16,1464
34233,weight,16,1465
34309,weight,16,1541
34361,weight,16,1593
34461,weight,16,1693
34463,weight,16,1695
34527,weight,16,1759
34581,weight,16,1813
34619,weight,16,1851
34988,weight,17,172
35857,weight,17,1041
35973,weight,17,1157
36001,weight,17,1185
36043,weight,17,1227
36247,weight,17,1431
36299,weight,17,1483
36448,weight,17,1632
36515,weight,17,1699
36576,weight,17,1760
36957,weight,18,93
37111,weight,18,247
37335,weight,18,471
37338,weight,18,474
37341,weight,18,477
37462,weight,18,598
37477,weight,18,613
37510,weight,18,646
37731,weight,18,867
37832,weight,18,968
37858,weight,18,994
37864,weight,18,1000
37928,weight,18,1064
37980,weight,18,1116
38191,weight,18,1327
38201,weight,18,1337
38280,weight,18,1416
38296,weight,18,1432
38319,weight,18,1455
38382,weight,18,1518
38426,weight,18,1562
38598,weight,18,1734
38690,weight,18,1826
38759,weight,18,1895
38812,weight,18,1948
38889,weight,18,2025
39014,weight,19,102
39045,weight,19,133
39076,weight,19,164
39085,weight,19,173
39163,weight,19,251
39294,weight,19,382
39341,weight,19,429
39419,weight,19,507
39558,weight,19,646
39627,weight,19,715
39695,weight,19,783
39702,weight,19,790
39712,weight,19,800
39754,weight,19,842
39796,weight,19,884
39809,weight,19,897
39836,weight,19,924
39875,weight,19,963
39885,weight,19,973
39900,weight,19,988
39976,weight,19,1064
40070,weight,19,1158
40098,weight,19,1186
40153,weight,19,1241
40180,weight,19,1268
40244,weight,19,1332
40248,weight,19,1336
40249,weight,19,1337
40263,weight,19,1351
40274,weight,19,1362
40454,weight,19,1542
40618,weight,19,1706
40642,weight,19,1730
40662,weight,19,1750
40678,weight,19,1766
40755,weight,19,1843
40807,weight,19,1895
40812,weight,19,1900
40865,weight,19,1953
40918,weight,19,2006
40930,weight,19,2018
40984,weight,20,24
41014,weight,20,54
41163,weight,20,203
41207,weight,20,247
41238,weight,20,278
41254,weight,20,294
41271,weight,20,311
41367,weight,20,407
41416,weight,20,456
41597,weight,20,637
41598,weight,20,638
41613,weight,20,653
41629,weight,20,669
41636,weight,20,676
41654,weight,20,694
41705,weight,20,745
41772,weight,20,812
41800,weight,20,840
41803,weight,20,843
41846,weight,20,886
42054,weight,20,1094
42061,weight,20,1101
42090,weight,20,1130
42105,weight,20,1145
42200,weight,20,1240
42243,weight,20,1283
42278,weight,20,1318
42314,weight,20,1354
42452,weight,20,1492
42474,weight,20,1514
42485,weight,20,1525
42592,weight,20,1632
42621,weight,20,1661
42635,weight,20,1675
42640,weight,20,1680
42799,weight,20,1839
42815,weight,20,1855
42836,weight,20,1876
43510,weight,21,502
43532,weight,21,524
43685,weight,21,677
43709,weight,21,701
43724,weight,21,716
43739,weight,21,731
43953,weight,21,945
44108,weight,21,1100
44222,weight,21,1214
44364,weight,21,1356
44379,weight,21,1371
44437,weight,21,1429
44513,weight,21,1505
44526,weight,21,1518
44601,weight,21,1593
44607,weight,21,1599
44624,weight,21,1616
44697,weight,21,1689
44803,weight,21,1795
44850,weight,21,1842
45215,weight,22,159
45299,weight,22,243
45338,weight,22,282
45362,weight,22,306
45397,weight,22,341
45481,weight,22,425
45694,weight,22,638
45804,weight,22,748
45949,weight,22,893
46191,weight,22,1135
46238,weight,22,1182
46352,weight,22,1296
46358,weight,22,1302
46518,weight,22,1462
46568,weight,22,1512
46629,weight,22,1573
46666,weight,22,1610
46817,weight,22,1761
46861,weight,22,1805
46914,weight,22,1858
47236,weight,23,132
47352,weight,23,248
47567,weight,23,463
47639,weight,23,535
47693,weight,23,589
47755,weight,23,651
47801,weight,23,697
47847,weight,23,743
47923,weight,23,819
47945,weight,23,841
48031,weight,23,927
48106,weight,23,1002
48170,weight,23,1066
48401,weight,23,1297
48475,weight,23,1371
48496,weight,23,1392
48612,weight,23,1508
48632,weight,23,1528
48664,weight,23,1560
48704,weight,23,1600
48749,weight,23,1645
48750,weight,23,1646
48859,weight,23,1755
48880,weight,23,1776
48908,weight,23,1804
48946,weight,23,1842
49058,weight,23,1954
49110,weight,23,2006
49179,weight,24,27
49183,weight,24,31
49232,weight,24,80
49246,weight,24,94
49260,weight,24,108
49355,weight,24,203
49372,weight,24,220
49408,weight,24,256
49592,weight,24,440
49619,weight,24,467
49642,weight,24,490
49658,weight,24,506
49712,weight,24,560
49751,weight,24,599
49782,weight,24,630
49798,weight,24,646
49838,weight,24,686
49853,weight,24,701
49860,weight,24,708
49871,weight,24,719
49976,weight,24,824
49995,weight,24,843
50010,weight,24,858
50076,weight,24,924
50203,weight,24,1051
50216,weight,24,1064
50255,weight,24,1103
50280,weight,24,1128
50345,weight,24,1193
50475,weight,24,1323
50504,weight,24,1352
50513,weight,24,1361
50558,weight,24,1406
50582,weight,24,1430
50599,weight,24,1447
50627,weight,24,1475
50647,weight,24,1495
50738,weight,24,1586
50815,weight,24,1663
50925,weight,24,1773
50965,weight,24,1813
50989,weight,24,1837
51000,weight,24,1848
51004,weight,24,1852
51018,weight,24,1866
51047,weight,24,1895
51090,weight,24,1938
51145,weight,24,1993
51170,weight,24,2018
51267,weight,25,67
51372,weight,25,172
51402,weight,25,202
51495,weight,25,295
51584,weight,25,384
51705,weight,25,505
51746,weight,25,546
51801,weight,25,601
51832,weight,25,632
51979,weight,25,779
52016,weight,25,816
52030,weight,25,830
52036,weight,25,836
52052,weight,25,852
52306,weight,25,1106
52328,weight,25,1128
52354,weight,25,1154
52476,weight,25,1276
52486,weight,25,1286
52583,weight,25,1383
52598,weight,25,1398
52619,weight,25,1419
52733,weight,25,1533
52755,weight,25,1555
52919,weight,25,1719
52951,weight,25,1751
52963,weight,25,1763
53008,weight,25,1808
53085,weight,25,1885
53119,weight,25,1919
53268,weight,26,20
53331,weight,26,83
53335,weight,26,87
53415,weight,26,167
53487,weight,26,239
53634,weight,26,386
53714,weight,26,466
53721,weight,26,473
53791,weight,26,543
53797,weight,26,549
53810,weight,26,562
53822,weight,26,574
53950,weight,26,702
53972,weight,26,724
54231,weight,26,983
54234,weight,26,986
54263,weight,26,1015
54354,weight,26,1106
54366,weight,26,1118
54393,weight,26,1145
54415,weight,26,1167
54443,weight,26,1195
54502,weight,26,1254
54600,weight,26,1352
54623,weight,26,1375
54631,weight,26,1383
54695,weight,26,1447
54786,weight,26,1538
54805,weight,26,1557
54847,weight,26,1599
54857,weight,26,1609
54937,weight,26,1689
54997,weight,26,1749
55018,weight,26,1770
55139,weight,26,1891
55237,weight,26,1989
55383,weight,27,87
55411,weight,27,115
55446,weight,27,150
55497,weight,27,201
55591,weight,27,295
55761,weight,27,465
55930,weight,27,634
56062,weight,27,766
56107,weight,27,811
56114,weight,27,818
56121,weight,27,825
56135,weight,27,839
56139,weight,27,843
56337,weight,27,1041
56370,weight,27,1074
56383,weight,27,1087
56402,weight,27,1106
56422,weight,27,1126
56456,weight,27,1160
56530,weight,27,1234
56545,weight,27,1249
56558,weight,27,1262
56773,weight,27,1477
56964,weight,27,1668
57025,weight,27,1729
57033,weight,27,1737
57042,weight,27,1746
57108,weight,27,1812
57233,weight,27,1937
57235,weight,27,1939
57530,weight,28,186
57680,weight,28,336
57727,weight,28,383
57809,weight,28,465
57849,weight,28,505
57907,weight,28,563
57918,weight,28,574
57933,weight,28,589
57987,weight,28,643
58034,weight,28,690
58126,weight,28,782
58165,weight,28,821
58183,weight,28,839
58190,weight,28,846
58200,weight,28,856
58266,weight,28,922
58269,weight,28,925
58277,weight,28,933
58321,weight,28,977
58345,weight,28,1001
58368,weight,28,1024
58375,weight,28,1031
58419,weight,28,1075
58472,weight,28,1128
58476,weight,28,1132
58558,weight,28,1214
58570,weight,28,1226
58719,weight,28,1375
58722,weight,28,1378
58723,weight,28,1379
58736,weight,28,1392
58770,weight,28,1426
58797,weight,28,1453
58806,weight,28,1462
58850,weight,28,1506
58852,weight,28,1508
58918,weight,28,1574
58935,weight,28,1591
58988,weight,28,1644
59011,weight,28,1667
59087,weight,28,1743
59112,weight,28,1768
59128,weight,28,1784
59166,weight,28,1822
59196,weight,28,1852
59226,weight,28,1882
59235,weight,28,1891
59313,weight,28,1969
59348,weight,28,2004
59368,weight,28,2024
59446,weight,29,54
