class_idx,selection_count
0,2046
1,1987
2,2046
3,2041
4,2039
5,2048
6,2048
7,0
8,1288
9,1106
10,1
11,11
12,19
13,1017
14,999
15,22
16,7
17,19
18,0
19,0
20,0
21,1648
22,0
23,1427
24,1097
25,2047
26,2048
27,1854
28,2045
29,2004
30,2014
31,1947
32,2048
33,2046
34,1975
35,1393
36,1903
37,14
38,2020
39,91
40,1005
41,1935
42,1752
43,2
44,1900
45,1902
46,55
47,376
48,1153
49,1061
50,1118
51,1001
52,2048
53,2037
54,1817
55,1062
56,1018
57,1918
58,2047
59,1890
60,1594
61,1018
62,99
63,802
64,1791
65,2034
66,219
67,1744
68,1252
69,1635
70,2030
71,1788
72,1756
73,2048
74,2040
75,1880
76,2047
77,2047
78,2041
79,2048
80,1
81,31
82,4
83,1460
84,1663
85,102
86,6
87,60
88,1
89,168
90,116
91,1449
92,16
93,77
94,1073
95,186
96,0
97,0
98,394
99,0
100,1013
101,4
102,1900
103,1498
104,2034
105,2045
106,2003
107,2047
108,2026
109,2048
110,2046
111,2048
112,2048
113,1975
114,2048
115,2046
116,2048
117,1393
118,1865
119,2048
120,2023
121,1695
122,1677
123,1839
124,2047
125,2048
126,2048
127,1032
128,41
129,205
130,2
131,1295
132,0
133,1009
134,703
135,448
136,63
137,13
138,304
139,0
140,34
141,946
142,1007
143,0
144,214
145,1122
146,748
147,2048
148,2043
149,1992
150,2045
151,2
152,0
153,0
154,0
155,0
156,0
157,0
158,111
159,970
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,965
170,0
171,1425
172,39
173,35
174,0
175,0
176,0
177,1
178,0
179,1637
180,912
181,0
182,0
183,6
184,0
185,0
186,0
187,0
188,0
189,1
190,0
191,0
192,41
193,0
194,0
195,12
196,997
197,995
198,4
199,1572
200,0
201,0
202,0
203,0
204,0
205,992
206,686
207,0
208,0
209,0
210,1412
211,0
212,151
213,18
214,0
215,0
216,991
217,3
218,0
219,0
220,0
221,0
222,0
223,1004
224,990
225,1326
226,951
227,0
228,154
229,0
230,0
231,0
232,0
233,1816
234,0
235,0
236,0
237,885
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,957
246,0
247,0
248,0
249,0
250,0
251,0
252,26
253,0
254,4
255,0
256,0
257,0
258,0
259,0
260,1
261,0
262,5
263,0
264,0
265,180
266,738
267,0
268,1689
269,9
270,263
271,1534
272,376
273,1703
274,2012
275,327
276,932
277,969
278,1845
279,12
280,1919
281,2
282,0
283,642
284,32
285,1430
286,2017
287,2013
288,0
289,0
290,0
291,1018
292,794
293,1135
294,292
295,1989
296,24
297,1357
298,1810
299,985
300,1554
301,1677
302,877
303,2048
304,2033
305,2006
306,1832
307,1945
308,1753
309,2048
310,2047
311,2009
312,2032
313,2045
314,2035
315,2045
316,1805
317,2043
318,2044
319,1865
320,1846
321,1241
322,1795
323,306
324,2021
325,2007
326,1506
327,2042
328,2048
329,2048
330,1034
331,1345
332,183
333,22
334,2006
335,1545
336,1963
337,1785
338,1452
339,82
340,1001
341,2010
342,2037
343,1911
344,2030
345,1
346,1014
347,1417
348,1395
349,1388
350,1979
351,2019
352,2046
353,2041
354,422
355,678
356,1592
357,1953
358,341
359,1
360,2036
361,179
362,1044
363,2020
364,2014
365,30
366,2
367,998
368,18
369,0
370,781
371,0
372,1790
373,944
374,1760
375,1238
376,1035
377,1812
378,1891
379,2021
380,1918
381,1750
382,1750
383,974
384,2029
385,2
386,0
387,22
388,217
389,2045
390,2048
391,1951
392,764
393,1302
394,1968
395,2044
396,1090
397,2048
398,657
399,28
400,0
401,1862
402,1066
403,790
404,0
405,1062
406,1418
407,0
408,1
409,340
410,198
411,984
412,1501
413,999
414,0
415,2033
416,0
417,987
418,1917
419,1403
420,1734
421,53
422,1767
423,1088
424,0
425,1956
426,6
427,999
428,992
429,1256
430,0
431,131
432,1937
433,2
434,1002
435,1783
436,0
437,1954
438,1121
439,1347
440,950
441,1996
442,1927
443,1010
444,1482
445,0
446,1891
447,600
448,1517
449,1113
450,977
451,1918
452,1280
453,1482
454,0
455,2009
456,2005
457,1632
458,0
459,1042
460,1678
461,858
462,1900
463,1629
464,1488
465,1000
466,143
467,0
468,0
469,999
470,2017
471,0
472,4
473,2048
474,0
475,76
476,1470
477,1960
478,0
479,1444
480,49
481,35
482,952
483,1071
484,59
485,9
486,979
487,1644
488,2028
489,22
490,43
491,1024
492,985
493,598
494,680
495,136
496,884
497,1903
498,9
499,1537
500,413
501,37
502,2019
503,245
504,1050
505,200
506,2015
507,2032
508,930
509,454
510,1
511,1
512,2037
513,1458
514,1782
515,758
516,1095
517,84
518,1470
519,1340
520,37
521,1483
522,1320
523,1733
524,1018
525,1007
526,981
527,1806
528,1637
529,941
530,91
531,941
532,1457
533,1529
534,1687
535,938
536,0
537,890
538,690
539,1948
540,1071
541,1476
542,540
543,956
544,1429
545,1825
546,1304
547,169
548,536
549,1768
550,1873
551,1683
552,931
553,1600
554,41
555,0
556,731
557,104
558,1212
559,2017
560,74
561,43
562,1835
563,1867
564,0
565,0
566,1774
567,1477
568,995
569,0
570,0
571,1650
572,1503
573,113
574,1904
575,0
576,2
577,1640
578,1027
579,948
580,1188
581,1349
582,0
583,1547
584,2045
585,2022
586,0
587,675
588,5
589,1401
590,1626
591,987
592,1898
593,1707
594,254
595,1600
596,16
597,1516
598,14
599,2042
600,1947
601,1653
602,115
603,0
604,1530
605,695
606,2024
607,1156
608,9
609,0
610,6
611,1752
612,6
613,192
614,0
615,0
616,1972
617,0
618,1611
619,1492
620,994
621,913
622,991
623,2030
624,0
625,1
626,2048
627,0
628,6
629,405
630,2036
631,1689
632,1601
633,2009
634,1530
635,1973
636,1349
637,1065
638,894
639,1772
640,977
641,1367
642,1377
643,1152
644,1989
645,1592
646,1925
647,6
648,1881
649,2030
650,1904
651,264
652,1460
653,1071
654,0
655,5
656,0
657,863
658,1989
659,1556
660,823
661,15
662,2033
663,230
664,1
665,21
666,1887
667,0
668,0
669,1303
670,40
671,2024
672,1963
673,1860
674,1954
675,2
676,359
677,1787
678,1395
679,1269
680,154
681,0
682,1678
683,2009
684,1765
685,147
686,1920
687,1108
688,1002
689,7
690,984
691,1094
692,1509
693,1384
694,204
695,1070
696,2036
697,0
698,1810
699,1871
700,1605
701,1873
702,1662
703,2007
704,0
705,0
706,0
707,0
708,782
709,1390
710,2041
711,1918
712,2038
713,1889
714,1680
715,289
716,1658
717,0
718,1563
719,0
720,1615
721,11
722,0
723,2016
724,999
725,15
726,1857
727,996
728,908
729,529
730,1668
731,2
732,1426
733,1999
734,0
735,1253
736,0
737,1872
738,2048
739,9
740,12
741,801
742,1661
743,938
744,82
745,987
746,1
747,1476
748,8
749,2017
750,423
751,0
752,1007
753,960
754,1420
755,1951
756,0
757,0
758,1814
759,826
760,2026
761,1433
762,0
763,0
764,1601
765,2046
766,1593
767,1969
768,2
769,1961
770,421
771,1790
772,1539
773,831
774,2044
775,5
776,1482
777,2017
778,1018
779,0
780,19
781,0
782,0
783,1929
784,2033
785,963
786,1748
787,1898
788,1877
789,996
790,1679
791,354
792,1827
793,914
794,1860
795,1553
796,260
797,1846
798,14
799,1062
800,0
801,923
802,1192
803,5
804,1843
805,999
806,1371
807,1560
808,0
809,2023
810,1000
811,1668
812,1003
813,1958
814,120
815,1974
816,1078
817,2
818,2009
819,1371
820,0
821,381
822,282
823,1984
824,1360
825,2048
826,23
827,1854
828,1957
829,503
830,1991
831,908
832,2033
833,1406
834,999
835,621
836,999
837,5
838,1355
839,1028
840,1660
841,0
842,0
843,2005
844,2039
845,1987
846,1011
847,44
848,982
849,8
850,1003
851,0
852,1528
853,2029
854,50
855,1531
856,0
857,1414
858,1889
859,1314
860,0
861,1006
862,1461
863,990
864,0
865,999
866,0
867,1369
868,1629
869,0
870,1118
871,935
872,1802
873,1268
874,868
875,1795
876,7
877,1273
878,1684
879,1822
880,5
881,68
882,1915
883,1646
884,1092
