class_idx,selection_count
0,1408
1,1764
2,21
3,85
4,35
5,2037
6,1979
7,1008
8,0
9,68
10,0
11,360
12,5
13,5
14,70
15,6
16,6
17,2
18,72
19,18
20,114
21,16
22,11
23,0
24,227
25,167
26,918
27,1038
28,1388
29,1499
30,88
31,229
32,1594
33,1184
34,1921
35,1118
36,1015
37,108
38,1000
39,1226
40,0
41,1158
42,1458
43,33
44,25
45,1762
46,785
47,554
48,308
49,1014
50,1476
51,1118
52,1808
53,1039
54,1478
55,954
56,1617
57,970
58,1798
59,984
60,1026
61,983
62,1786
63,1669
64,1175
65,1536
66,1784
67,1440
68,1754
69,2042
70,2022
71,85
72,159
73,1474
74,192
75,1926
76,58
77,1561
78,2032
79,379
80,83
81,74
82,0
83,99
84,798
85,6
86,0
87,482
88,1040
89,8
90,1201
91,10
92,81
93,0
94,1
95,2
96,975
97,726
98,255
99,3
100,364
101,288
102,1074
103,149
104,53
105,120
106,0
107,2012
108,1978
109,2040
110,1858
111,2046
112,1754
113,1001
114,939
115,1966
116,2041
117,1836
118,0
119,102
120,1935
121,1245
122,1149
123,1491
124,971
125,9
126,1776
127,53
128,8
129,1
130,1511
131,35
132,11
133,1090
134,0
135,26
136,46
137,6
138,1396
139,3
140,55
141,42
142,961
143,897
144,6
145,22
146,992
147,24
148,984
149,154
150,972
151,0
152,2
153,1461
154,0
155,0
156,11
157,0
158,0
159,0
160,1402
161,1
162,2
163,5
164,0
165,0
166,0
167,0
168,0
169,902
170,2
171,1
172,0
173,0
174,993
175,221
176,0
177,763
178,983
179,0
180,0
181,1
182,0
183,115
184,0
185,0
186,2
187,24
188,175
189,763
190,2
191,985
192,941
193,1
194,0
195,3
196,0
197,0
198,405
199,0
200,606
201,1255
202,2
203,1
204,1
205,0
206,0
207,999
208,0
209,0
210,3
211,0
212,0
213,333
214,1005
215,0
216,58
217,2
218,39
219,0
220,8
221,1313
222,677
223,1
224,1
225,1
226,1337
227,0
228,1966
229,935
230,998
231,0
232,0
233,1028
234,0
235,3
236,0
237,3
238,0
239,0
240,0
241,0
242,0
243,569
244,0
245,928
246,0
247,0
248,0
249,0
250,0
251,11
252,153
253,0
254,1162
255,0
256,9
257,950
258,7
259,23
260,73
261,0
262,0
263,21
264,0
265,1212
266,45
267,54
268,0
269,3
270,10
271,0
272,1686
273,0
274,0
275,0
276,22
277,0
278,0
279,0
280,2
281,57
282,1012
283,34
284,0
285,0
286,1002
287,8
288,616
289,1169
290,586
291,1805
292,1850
293,250
294,10
295,0
296,1050
297,927
298,6
299,59
300,1257
301,1035
302,7
303,978
304,1774
305,2020
306,40
307,1024
308,111
309,1968
310,2025
311,3
312,0
313,2027
314,1704
315,50
316,1309
317,1662
318,1841
319,1408
320,1013
321,172
322,268
323,1177
324,1912
325,1618
326,191
327,139
328,2009
329,1982
330,1497
331,1074
332,1125
333,198
334,1354
335,977
336,752
337,1646
338,232
339,16
340,2025
341,1334
342,0
343,1433
344,1001
345,0
346,0
347,997
348,470
349,2
350,1412
351,10
352,0
353,13
354,997
355,93
356,0
357,1600
358,972
359,0
360,0
361,1003
362,1014
363,1989
364,358
365,1011
366,1533
367,668
368,1390
369,0
370,0
371,0
372,8
373,1318
374,2
375,69
376,10
377,54
378,18
379,0
380,2
381,0
382,0
383,1
384,4
385,822
386,1696
387,16
388,14
389,98
390,1358
391,1012
392,1615
393,5
394,1478
395,126
396,836
397,1766
398,1869
399,1017
400,1726
401,1597
402,913
403,0
404,10
405,68
406,105
407,862
408,0
409,51
410,1753
411,2044
412,1065
413,0
414,1004
415,1545
416,0
417,1820
418,1617
419,2037
420,0
421,1855
422,300
423,221
424,578
425,95
426,0
427,1329
428,974
429,1406
430,1010
431,963
432,30
433,1315
434,2046
435,1655
436,0
437,1044
438,945
439,21
440,297
441,29
442,533
443,2047
444,6
445,0
446,1992
447,1449
448,1430
449,8
450,7
451,991
452,1249
453,90
454,0
455,2003
456,0
457,2031
458,991
459,63
460,1532
461,1718
462,1456
463,998
464,2033
465,861
466,188
467,1775
468,986
469,1465
470,1599
471,6
472,11
473,67
474,2040
475,32
476,1040
477,1
478,277
479,0
480,10
481,10
482,188
483,52
484,24
485,29
486,6
487,982
488,2028
489,2046
490,2044
491,0
492,1769
493,1448
494,1072
495,8
496,126
497,661
498,188
499,0
500,2048
501,2003
502,462
503,2
504,914
505,1436
506,2046
507,1436
508,861
509,1926
510,0
511,0
512,0
513,215
514,1054
515,1446
516,1
517,11
518,2
519,1615
520,1061
521,9
522,1453
523,4
524,1825
525,1847
526,0
527,0
528,929
529,176
530,1805
531,196
532,1301
533,2048
534,852
535,1496
536,0
537,0
538,1891
539,2048
540,22
541,1336
542,17
543,167
544,1567
545,1306
546,0
547,0
548,2
549,2048
550,2
551,1940
552,2010
553,984
554,999
555,0
556,2035
557,1533
558,920
559,60
560,5
561,0
562,2028
563,1139
564,1338
565,54
566,798
567,61
568,1494
569,0
570,325
571,0
572,14
573,1439
574,2024
575,0
576,2
577,805
578,1803
579,941
580,1859
581,953
582,904
583,790
584,1990
585,999
586,0
587,1
588,2021
589,634
590,382
591,2048
592,0
593,1001
594,118
595,44
596,74
597,164
598,8
599,2048
600,1858
601,2014
602,0
603,0
604,15
605,12
606,49
607,1148
608,2013
609,0
610,1896
611,2014
612,1
613,1029
614,31
615,1177
616,2043
617,846
618,1530
619,2034
620,1033
621,983
622,138
623,50
624,3
625,0
626,298
627,0
628,1
629,1045
630,810
631,991
632,1880
633,1673
634,1863
635,67
636,2042
637,30
638,748
639,945
640,2048
641,648
642,1270
643,2045
644,2007
645,29
646,2048
647,0
648,931
649,2036
650,1734
651,10
652,982
653,1023
654,0
655,14
656,0
657,0
658,2007
659,1412
660,0
661,24
662,1332
663,995
664,2
665,8
666,1537
667,999
668,260
669,2019
670,3
671,1843
672,757
673,863
674,1046
675,0
676,1425
677,2048
678,0
679,1588
680,3
681,0
682,95
683,458
684,1665
685,0
686,433
687,1425
688,1730
689,1784
690,0
691,0
692,1722
693,0
694,1825
695,1940
696,1588
697,1937
698,839
699,1329
700,2041
701,1735
702,0
703,1768
704,1378
705,0
706,5
707,258
708,1023
709,2030
710,1690
711,898
712,1953
713,16
714,1532
715,1480
716,1974
717,0
718,18
719,1020
720,1019
721,2048
722,9
723,2027
724,0
725,913
726,2
727,1298
728,2024
729,1448
730,48
731,1018
732,0
733,4
734,0
735,2047
736,59
737,1406
738,1430
739,114
740,0
741,2047
742,0
743,1879
744,0
745,402
746,1054
747,1083
748,2023
749,1941
750,2045
751,7
752,1796
753,2047
754,1453
755,371
756,37
757,0
758,946
759,5
760,31
761,1187
762,1353
763,16
764,0
765,8
766,3
767,1636
768,255
769,1843
770,1033
771,21
772,1938
773,1880
774,1575
775,2023
776,8
777,1422
778,2
779,449
780,1
781,4
782,119
783,2037
784,369
785,1857
786,0
787,1924
788,166
789,2003
790,1974
791,1607
792,1954
793,2009
794,2048
795,94
796,1490
797,1593
798,308
799,1202
800,983
801,883
802,32
803,1406
804,0
805,1226
806,1859
807,2022
808,862
809,1380
810,1586
811,1496
812,15
813,1144
814,18
815,2047
816,1713
817,0
818,999
819,0
820,1
821,74
822,993
823,931
824,2047
825,2047
826,0
827,457
828,2048
829,999
830,3
831,1601
832,55
833,166
834,1524
835,1036
836,999
837,5
838,1694
839,32
840,1982
841,1907
842,2007
843,22
844,1901
845,1444
846,73
847,0
848,44
849,67
850,1352
851,0
852,1788
853,2000
854,2037
855,1948
856,76
857,296
858,2047
859,0
860,833
861,111
862,79
863,612
864,0
865,827
866,0
867,0
868,2042
869,1929
870,1494
871,0
872,3
873,1007
874,16
875,0
876,9
877,319
878,1724
879,2024
880,5
881,910
882,61
883,1846
884,2035
885,2048
886,0
887,1840
888,376
889,105
890,952
891,2040
892,1967
893,2048
894,2036
895,0
896,1496
897,219
898,1767
899,783
900,106
901,3
902,1600
903,2039
904,2048
905,2048
906,2046
907,702
908,702
909,1416
910,1673
911,2048
912,1439
913,1996
914,0
915,1328
916,2007
917,1650
918,1984
919,52
920,997
921,1070
922,1074
923,0
924,1082
925,6
926,1232
927,1942
928,1934
929,1882
930,2047
931,1818
932,2016
933,8
934,1388
935,1822
936,2048
937,1964
938,2023
939,765
940,1299
941,1758
942,1301
943,81
944,1452
945,1633
946,1658
947,1438
948,647
949,1887
950,1826
951,1393
952,2025
953,1865
954,1728
955,1993
956,2030
957,2016
958,2014
959,1793
960,1491
961,2041
962,1905
963,1953
964,1640
965,1727
966,10
967,934
968,1749
969,1895
970,1019
971,2038
972,2046
973,2044
974,2029
975,1002
976,1365
977,1996
978,1546
979,2040
980,2047
981,244
982,999
983,1040
984,1051
985,1198
986,1269
987,1615
988,743
989,1812
990,2015
991,1996
992,1245
993,825
