feature_idx,selection_count
0,5
1,3
2,4
3,2
4,5
5,2
6,2
7,0
8,47
9,5
10,9
11,15
12,28
13,6
14,0
15,4
16,0
17,15
18,9
19,7
20,15
21,12
22,4
23,12
24,8
25,2
26,2
27,3
28,8
29,16
30,4
31,3
32,2
33,1
34,3
35,3
36,3
37,22
38,0
39,5
40,7
41,19
42,72
43,8
44,6
45,7
46,0
47,0
48,2
49,3
50,7
51,7
52,1
53,29
54,16
55,8
56,18
57,1
58,13
59,5
60,1
61,4
62,0
63,5
64,9
65,16
66,1
67,32
68,1
69,2
70,0
71,3
72,12
73,29
74,3
75,13
76,29
77,0
78,1
79,0
80,8
81,7
82,24
83,17
84,0
85,0
86,2
87,44
88,38
89,10
90,11
91,4
92,4
93,8
94,6
95,39
96,2
97,11
98,7
99,18
100,1
101,3
102,2
103,28
104,2
105,3
106,1
107,11
108,4
109,4
110,2
111,0
112,8
113,23
114,1
115,1
116,20
117,9
118,28
119,29
120,7
121,21
122,24
123,13
124,2
125,6
126,0
127,31
128,0
129,4
130,2
131,10
132,20
133,2
134,13
135,15
136,19
137,2
138,17
139,4
140,11
141,24
142,13
143,1
144,13
145,0
146,0
147,2
148,15
149,15
150,13
151,1
152,25
153,10
154,6
155,0
156,0
157,2
158,27
159,13
160,11
161,3
162,1
163,0
164,7
165,1
166,1
167,17
168,6
169,0
170,1
171,0
172,22
173,8
174,3
175,2
176,16
177,8
178,9
179,19
180,12
181,13
182,11
183,10
184,2
185,2
186,9
187,5
188,15
189,16
190,10
191,4
192,5
193,3
194,16
195,18
196,2
197,2
198,4
199,10
200,9
201,0
202,17
203,3
204,1
205,0
206,3
207,33
208,3
209,0
210,17
211,28
212,7
213,8
214,4
215,1
216,0
217,2
218,14
219,20
220,0
221,2
222,4
223,5
224,3
225,17
226,5
227,1
228,10
229,2
230,5
231,7
232,0
233,9
234,21
235,16
236,9
237,0
238,2
239,6
240,1
241,1
242,10
243,4
244,14
245,3
246,0
247,17
248,3
249,8
250,1
251,0
252,46
253,14
254,3
255,4
256,8
257,123
258,2
259,11
260,12
261,6
262,13
263,13
264,7
265,32
266,6
267,6
268,4
269,8
270,2
271,0
272,6
273,3
274,1
275,1
276,15
277,4
278,3
279,6
280,2
281,19
282,64
283,14
284,3
285,2
286,1
287,17
288,9
289,8
290,14
291,5
292,5
293,5
294,0
295,14
296,1
297,6
298,2
299,4
300,0
301,0
302,5
303,6
304,2
305,3
306,19
307,9
308,6
309,15
310,0
311,4
312,7
313,3
314,6
315,9
316,15
317,26
318,10
319,15
320,4
321,3
322,6
323,7
324,8
325,6
326,2
327,7
328,10
329,13
330,6
331,40
332,0
333,13
334,1
335,5
336,14
337,3
338,12
339,1
340,6
341,9
342,13
343,3
344,1
345,2
346,3
347,36
348,8
349,7
350,9
351,13
352,33
353,7
354,2
355,4
356,6
357,29
358,9
359,11
360,2
361,2
362,4
363,1
364,4
365,6
366,1
367,2
368,4
369,12
370,2
371,7
372,4
