class_idx,selection_count
0,2017
1,2048
2,1764
3,605
4,1681
5,2048
6,2048
7,2046
8,2048
9,2048
10,2048
11,2048
12,2048
13,2041
14,2048
15,2048
16,2048
17,2048
18,2048
19,2047
20,2022
21,2048
22,2048
23,2048
24,2048
25,2048
26,2048
27,2048
28,2047
29,2047
30,2046
31,2048
32,2048
33,1519
34,1512
35,2048
36,2047
37,2048
38,2042
39,2048
40,2046
41,2048
42,2048
43,2025
44,2047
45,2048
46,2048
47,2048
48,2036
49,2048
50,2048
51,2039
52,2048
53,2048
54,2048
55,2048
56,1958
57,2048
58,2048
59,2048
60,2041
61,2047
62,2039
63,2011
64,2048
65,2036
66,1585
67,2048
68,1991
69,2048
70,2048
71,2048
72,2048
73,2048
74,2048
75,2048
76,2048
77,2048
78,2048
79,2048
80,2045
81,2048
82,2048
83,2041
84,2048
85,2048
86,2047
87,415
88,2048
89,2048
90,2048
91,2048
92,2048
93,2048
94,2048
95,2047
96,2048
97,1298
98,41
99,1997
100,2048
101,2048
102,2048
103,2044
104,2048
105,2048
106,1790
107,2048
108,2048
109,2048
110,2048
111,2040
112,2048
113,2048
114,2048
115,2048
116,2048
117,2048
118,2047
119,2048
120,2048
121,2047
122,990
123,2048
124,2048
125,2048
126,2048
127,2048
128,2034
129,2048
130,2048
131,2048
132,2048
133,2048
134,2048
135,2048
136,2048
137,1939
138,2048
139,1996
140,1774
141,1926
142,1918
143,2009
144,2036
145,1861
146,2022
147,1430
148,85
149,1441
150,872
151,70
152,50
153,1652
154,17
155,511
156,173
157,13
158,101
159,817
160,51
161,163
162,566
163,72
164,550
165,18
166,716
167,66
168,733
169,26
170,198
171,1310
172,719
173,490
174,206
175,23
176,327
177,67
178,1291
179,1208
180,98
181,1041
182,2024
183,2040
184,1776
185,782
186,1426
187,856
188,528
189,1987
190,0
191,2044
192,1048
193,78
194,214
195,633
196,702
197,1799
198,206
199,838
200,25
201,1034
202,1812
203,1443
204,33
205,898
206,2006
207,26
208,815
209,1465
210,1226
211,2034
212,1173
213,1027
214,1328
215,311
216,502
217,948
218,922
219,525
220,272
221,2046
222,632
223,1805
224,802
225,1413
226,276
227,665
228,1869
229,59
230,195
231,9
232,218
233,1640
234,446
235,1230
236,449
237,365
238,274
239,931
240,1281
241,362
242,755
243,0
244,0
245,370
246,10
247,38
248,223
249,493
250,558
251,1716
252,19
253,70
254,1548
255,538
256,1261
257,549
258,555
259,611
260,21
261,142
262,1474
263,1046
264,482
265,818
266,614
267,1722
268,403
269,1094
270,733
271,1001
272,2047
273,2029
274,1840
275,2023
276,2041
277,1912
278,1541
279,1802
280,2038
281,122
282,528
283,490
284,568
285,6
286,1647
287,1590
288,1846
289,1994
290,691
291,1825
292,1241
293,2048
294,1931
295,2048
296,826
297,2047
298,2048
299,1996
300,2048
301,2048
302,2048
303,2048
304,2048
305,2048
306,2048
307,2048
308,2048
309,2048
310,2048
311,2048
312,2048
313,2048
314,2048
315,2048
316,2048
317,2048
318,2048
319,2048
320,2048
321,2048
322,2048
323,2048
324,2048
325,2048
326,2048
327,2048
328,2048
329,2048
330,2048
331,2035
332,2034
333,1180
334,2048
335,2048
336,2048
337,1918
338,149
339,1066
340,2048
341,1204
342,2023
343,2048
344,1669
345,1512
346,2048
347,2047
348,1920
349,2039
350,2019
351,2031
352,2046
353,1643
354,955
355,606
356,2000
357,1779
358,1451
359,0
360,1994
361,2047
362,1954
363,2048
364,2048
365,2048
366,2003
367,959
368,942
369,2022
370,1046
371,584
372,2047
373,2001
374,2048
375,2048
376,2048
377,2028
378,2048
379,2048
380,1682
381,2048
382,2030
383,1735
384,2048
385,966
386,1988
387,2048
388,2047
389,2044
390,2048
391,2048
392,1932
393,2001
394,1021
395,2042
396,2048
397,2048
398,2046
399,1967
400,1951
401,298
402,41
403,62
404,29
405,912
406,176
407,1
408,0
409,1931
410,2048
411,295
412,2048
413,2008
414,1393
415,1824
416,151
417,2048
418,684
419,2048
420,154
421,1234
422,1
423,198
424,41
425,2048
426,1758
427,1914
428,2048
429,2045
430,1818
431,1
432,329
433,174
434,2009
435,440
436,2041
437,2038
438,50
439,64
440,499
441,147
442,1913
443,612
444,1970
445,1581
446,1592
447,1748
448,2048
449,2047
450,260
451,879
452,2048
453,127
454,318
455,2048
456,2048
457,909
458,2048
459,2042
460,1408
461,143
462,2048
463,2037
464,9
465,731
466,1
467,2043
468,1263
469,1790
470,1938
471,1199
472,1933
473,63
474,1993
475,2013
476,58
477,12
478,256
479,1524
480,68
481,1154
482,0
483,1788
484,37
485,0
486,6
487,1282
488,2048
489,2048
490,2038
491,2048
492,3
493,36
494,2019
495,0
496,1280
497,1665
498,382
499,1415
500,2048
501,2011
502,1973
503,650
504,625
505,298
506,2048
507,3
508,472
509,1898
510,10
511,72
512,1243
513,7
514,170
515,1718
516,0
517,970
518,135
519,1163
520,0
521,132
522,2048
523,856
524,189
525,2048
526,0
527,0
528,6
529,2024
530,10
531,0
532,7
533,2048
534,892
535,52
536,833
537,2039
538,1344
539,2048
540,865
541,255
542,1886
543,76
544,1057
545,114
546,170
547,0
548,0
549,2048
550,0
551,646
552,1907
553,0
554,477
555,281
556,1974
557,2048
558,2046
559,1256
560,702
561,411
562,2046
563,280
564,41
565,1442
566,0
567,479
568,1701
569,1310
570,1263
571,1463
572,941
573,16
574,2048
575,1974
576,177
577,372
578,745
579,0
580,2048
581,531
582,1780
583,1913
584,2048
585,85
586,663
587,485
588,1603
589,426
590,5
591,2048
592,0
593,633
594,1089
595,2046
596,2045
597,1136
598,0
599,2048
600,2043
601,765
602,803
603,1549
604,929
605,115
606,118
607,2046
608,1154
609,1942
610,692
611,2048
612,1556
613,0
614,1483
615,1477
616,2048
617,5
618,1159
619,661
620,20
621,2047
622,309
623,1595
624,620
625,14
626,1637
627,1764
628,5
629,257
630,1058
631,2035
632,275
633,1970
634,2045
635,1579
636,434
637,2048
638,605
639,470
640,1926
641,1043
642,911
643,2042
644,2048
645,2048
646,2048
647,12
648,0
649,2048
650,591
651,0
652,2041
653,2048
654,43
655,74
656,1857
657,1
658,2048
659,1065
660,2048
661,95
662,72
663,1989
664,144
665,1338
666,2048
667,2027
668,671
669,1849
670,1021
671,2048
672,2048
673,0
674,1980
675,980
676,1197
677,2048
678,528
