feature_idx,selection_count
0,972
1,987
2,978
3,980
4,974
5,985
6,969
7,958
8,992
9,984
10,971
11,976
12,987
13,968
14,966
15,978
16,972
17,988
18,992
19,985
20,996
21,975
22,986
23,995
24,978
25,975
26,976
27,973
28,979
29,990
30,975
31,991
32,983
33,989
34,989
35,996
36,982
37,977
38,992
39,968
40,960
41,993
42,997
43,990
44,980
45,977
46,988
47,985
48,988
49,970
50,962
51,975
52,961
53,965
54,967
55,974
56,976
57,972
58,977
59,993
60,972
61,991
62,978
63,940
64,981
65,993
66,985
67,986
68,974
69,987
70,982
71,960
72,981
73,978
74,979
75,990
76,990
77,974
78,972
79,977
80,981
81,979
82,977
83,968
84,968
85,978
86,977
87,997
88,984
89,977
90,974
91,982
92,984
93,978
94,991
95,995
96,978
97,978
98,980
99,977
100,961
101,967
102,995
103,998
104,990
105,954
106,986
107,974
108,989
109,973
110,976
111,992
112,973
113,988
114,970
115,991
116,984
117,986
118,988
119,991
120,976
121,991
122,995
123,980
124,980
125,971
126,961
127,997
128,967
129,973
130,980
131,969
132,979
133,968
134,971
135,974
136,980
137,982
138,985
139,993
140,988
141,988
142,971
143,978
144,974
145,984
146,977
147,991
148,977
149,990
150,992
151,991
152,986
153,965
154,997
155,969
156,966
157,978
158,997
159,973
160,983
161,974
162,983
163,986
164,984
165,977
166,987
167,993
168,981
169,983
170,962
171,986
172,982
173,971
174,975
175,981
176,996
177,976
178,990
179,988
180,996
181,995
182,955
183,989
184,980
185,976
186,967
187,969
188,973
189,979
190,965
191,969
192,980
193,987
194,961
195,967
196,965
197,981
198,988
199,980
200,985
201,971
202,972
203,973
204,967
205,981
206,989
207,973
208,967
209,971
210,981
211,987
212,983
213,979
214,964
215,978
216,974
217,985
218,970
219,982
220,972
221,972
222,984
223,964
224,992
225,979
226,974
227,991
228,976
229,967
230,979
231,962
232,985
233,992
234,995
235,970
236,994
237,993
238,977
239,993
240,996
241,984
242,975
243,991
244,979
245,974
246,972
247,974
248,988
249,996
250,980
251,977
252,976
253,984
254,995
255,997
256,995
257,996
258,987
259,992
260,980
261,983
262,979
263,982
264,973
265,989
266,984
267,990
268,971
269,967
270,976
271,966
272,970
273,953
274,982
275,973
276,993
277,979
278,974
279,988
280,973
281,982
282,967
283,973
284,969
285,991
286,987
287,985
288,982
289,990
290,982
291,993
292,975
293,978
294,972
295,969
296,975
297,973
298,976
299,976
300,975
301,987
302,956
303,980
304,991
305,949
306,991
307,975
308,988
309,983
310,956
311,962
312,990
313,967
314,977
315,990
316,976
317,978
318,981
319,976
320,967
321,984
322,986
323,989
324,977
325,972
326,984
327,967
328,992
329,986
330,969
331,985
332,984
333,980
334,971
335,978
336,983
337,966
338,966
339,978
340,983
341,995
342,983
343,973
344,993
345,994
346,985
347,992
348,987
349,971
350,979
351,983
352,971
353,973
354,982
355,971
356,989
357,990
358,960
359,990
360,977
361,989
362,976
363,982
364,970
365,989
366,992
367,991
368,984
369,978
370,975
371,989
372,988
373,987
374,999
375,989
376,975
377,972
378,981
379,979
380,989
381,986
382,966
383,978
384,998
385,980
386,984
387,971
388,997
389,995
390,979
391,974
392,992
393,972
394,972
395,965
396,992
397,987
398,986
399,989
400,993
401,983
402,972
403,989
404,983
405,964
406,972
407,972
408,970
409,959
410,981
411,994
412,981
413,970
414,971
415,974
416,974
417,988
418,988
419,973
420,987
421,970
422,992
423,983
424,978
425,994
426,977
427,981
428,977
429,978
430,988
431,985
432,988
433,960
434,986
435,962
436,984
437,948
438,980
439,983
440,986
441,979
442,982
443,992
444,971
445,985
446,986
447,969
448,977
449,972
450,964
451,990
452,955
453,980
454,979
455,970
456,997
457,990
458,977
459,997
460,981
461,984
462,973
463,982
464,984
465,989
466,982
467,983
468,972
469,983
470,992
471,986
472,984
473,991
474,981
475,979
476,991
477,978
478,967
479,979
480,990
481,970
482,980
483,991
484,984
485,977
486,966
487,985
488,976
489,989
490,980
491,999
492,954
493,985
494,993
495,980
496,970
497,985
498,978
499,989
500,976
501,983
502,995
503,990
504,990
505,987
506,990
507,982
508,984
509,972
510,976
511,967
512,983
513,977
514,971
515,979
516,964
517,981
518,989
519,981
520,971
521,976
522,979
523,971
524,980
525,981
526,996
527,977
528,980
529,979
530,975
531,982
532,969
533,994
534,982
535,977
536,968
537,973
538,985
539,979
540,984
541,978
542,973
543,964
544,983
545,979
546,988
547,966
548,976
549,988
550,992
551,978
552,983
553,995
554,984
555,986
556,982
557,998
558,986
559,977
560,985
561,973
562,997
563,983
564,997
565,971
566,979
567,992
568,982
569,979
570,994
571,965
572,979
573,969
574,987
575,989
576,961
577,981
578,980
579,985
580,998
581,984
582,982
583,968
584,992
585,970
586,985
587,974
588,999
589,989
590,959
591,969
592,997
593,975
594,985
595,982
596,982
597,977
598,976
599,980
600,973
601,988
602,986
603,998
604,975
605,992
606,992
607,975
608,996
609,965
610,971
611,994
612,985
613,978
614,982
615,980
616,969
617,993
618,990
619,972
620,982
621,987
622,971
623,994
624,974
625,983
626,983
627,983
628,986
629,989
630,973
631,990
632,977
633,978
634,987
635,993
636,962
637,983
638,995
639,976
640,993
641,985
642,976
643,972
644,975
645,970
646,987
647,973
648,964
649,978
650,987
651,977
652,985
653,966
654,985
655,984
656,994
657,980
658,987
659,957
660,987
661,989
662,975
663,980
664,962
665,980
666,997
667,992
668,970
669,976
670,972
671,978
672,973
673,979
674,979
675,988
676,975
677,985
678,983
679,981
680,984
681,998
682,980
683,960
684,972
685,980
686,974
687,979
688,978
689,948
690,983
691,983
692,978
693,974
694,970
695,983
696,972
697,974
698,990
699,967
700,945
701,994
702,992
703,972
704,981
705,973
706,961
707,996
708,976
709,977
710,986
711,989
712,989
713,982
714,977
715,967
716,997
717,978
718,984
719,983
720,959
721,979
722,996
723,997
724,990
725,981
726,981
727,985
728,971
729,992
730,980
731,965
732,977
733,972
734,982
735,979
736,972
737,982
738,956
739,988
740,991
741,981
742,976
743,953
744,978
745,983
746,978
747,985
748,984
749,965
750,983
751,976
752,971
753,968
754,975
755,975
756,982
757,975
758,984
759,974
760,975
761,965
762,997
763,968
764,976
765,983
766,990
767,969
768,969
769,985
770,993
771,981
772,991
773,993
774,983
775,990
776,976
777,992
778,993
779,986
780,969
781,974
782,983
783,982
784,981
785,971
786,981
787,994
788,976
789,994
790,971
791,985
792,976
793,981
794,973
795,976
796,978
797,980
798,970
799,978
800,970
801,983
802,980
803,972
804,970
805,983
806,980
807,987
808,979
809,963
810,937
811,969
812,997
813,966
814,980
815,973
816,998
817,976
818,999
819,971
820,991
821,976
822,984
823,977
824,971
825,994
826,988
827,996
828,977
829,997
830,978
831,981
832,989
833,949
834,979
835,957
836,991
837,974
838,971
839,995
840,981
841,980
842,954
843,998
844,972
845,982
846,979
847,971
848,976
849,975
850,982
851,984
852,995
853,978
854,980
855,970
856,978
857,982
858,975
859,981
860,952
861,981
862,984
863,981
864,971
865,992
866,986
867,982
868,975
869,984
870,990
871,982
872,975
873,997
874,996
875,991
876,985
877,985
878,987
879,991
880,961
881,982
882,970
883,989
884,963
885,970
886,991
887,975
888,976
889,986
890,999
891,984
892,987
893,981
894,974
895,978
896,977
897,976
898,989
899,994
900,981
901,965
902,975
903,987
904,967
905,976
906,995
907,988
908,968
909,980
910,983
911,987
912,996
913,979
914,987
915,992
916,969
917,981
918,996
919,974
920,980
921,973
922,985
923,952
924,961
925,984
926,976
927,984
928,989
929,974
930,982
931,981
932,979
933,977
