class_idx,selection_count
0,44
1,14
2,129
3,104
4,111
5,99
6,60
7,102
8,108
9,17
10,470
11,415
12,208
13,168
14,79
15,121
16,262
17,133
18,262
19,165
20,270
21,504
22,198
23,146
24,127
25,2
26,18
27,2
28,16
29,10
30,5
31,4
32,73
33,245
34,116
35,254
36,213
37,111
38,25
39,9
40,4
41,74
42,32
43,62
44,76
45,4
46,0
47,15
48,7
49,2
50,6
51,41
52,96
53,141
54,187
55,69
56,203
57,201
58,158
59,80
60,196
61,143
62,310
63,258
64,69
65,24
66,68
67,221
68,391
69,12
70,16
71,0
72,2
73,56
74,2
75,6
76,4
77,2
78,27
79,15
80,198
81,97
82,72
83,185
84,7
85,79
86,149
87,24
88,11
89,15
90,94
91,128
92,87
93,51
94,84
95,180
96,45
97,284
98,643
99,501
100,105
101,82
102,12
103,61
104,141
105,22
106,27
107,20
108,24
109,8
110,2
111,46
112,48
113,30
114,14
115,16
116,28
117,34
118,36
119,12
120,18
121,21
122,41
123,8
124,21
125,14
126,44
127,60
128,249
129,74
130,10
131,112
132,240
133,283
134,99
135,156
136,92
137,317
138,81
139,218
140,252
141,202
142,472
143,128
144,128
145,265
146,560
147,362
148,344
149,221
150,499
151,9
152,3
153,0
154,0
155,0
156,0
157,4
158,47
159,9
160,49
161,2
162,4
163,14
164,8
165,22
166,8
167,26
168,4
169,41
170,25
171,26
172,21
173,74
174,2
175,8
176,111
177,38
178,14
179,22
180,8
181,15
182,0
183,18
184,2
185,0
186,10
187,2
188,4
189,0
190,12
191,2
192,0
193,2
194,2
195,0
196,0
197,10
198,10
199,8
200,0
201,0
202,0
203,12
204,0
205,12
206,38
207,4
208,12
209,4
210,33
211,9
212,10
213,4
214,4
215,9
216,21
217,10
218,9
219,0
220,14
221,2
222,23
223,9
224,12
225,16
226,4
227,40
228,74
229,0
230,0
231,8
232,10
233,12
234,0
235,2
236,33
237,27
238,0
239,0
240,0
241,6
242,2
243,4
244,6
245,13
246,84
247,2
248,2
249,2
250,10
251,6
252,4
253,10
254,4
255,8
256,10
257,2
258,0
259,2
260,7
261,4
262,2
263,0
264,6
265,2
266,4
267,10
268,93
269,8
270,32
271,16
272,38
273,16
274,87
275,62
276,132
277,65
278,80
279,16
280,62
281,68
282,42
283,6
284,5
285,116
286,75
287,305
288,56
289,25
290,102
291,151
292,166
293,74
294,211
295,74
296,96
297,12
298,42
299,16
300,11
301,16
302,4
303,6
304,10
305,19
306,0
307,0
308,86
309,169
310,43
311,57
312,14
313,33
314,19
315,19
316,13
317,38
318,29
319,17
320,6
321,377
322,175
323,221
324,261
325,78
326,291
327,10
328,25
329,6
330,69
331,150
332,12
333,6
334,21
335,501
336,129
337,28
338,3
339,917
340,178
341,180
342,177
343,175
344,68
345,479
346,252
347,328
348,302
349,290
350,501
351,663
352,393
353,448
354,347
355,334
356,35
357,62
358,13
359,6
360,136
361,43
362,24
363,21
364,49
365,14
366,241
367,186
368,12
369,44
370,60
371,82
372,134
373,150
374,76
375,20
376,11
377,146
378,4
379,31
380,49
381,26
382,9
383,12
384,60
385,24
386,37
387,8
388,4
389,78
390,25
391,98
392,32
393,6
394,30
395,79
396,2
397,15
398,11
399,35
400,54
401,12
402,0
403,224
404,372
405,128
406,37
407,10
408,79
409,14
410,16
411,22
412,6
413,531
414,7
415,136
416,24
417,47
418,25
419,12
420,4
421,18
422,4
423,48
424,14
425,61
426,5
427,22
428,23
429,198
430,24
431,8
432,11
433,20
434,11
435,6
436,62
437,27
438,29
439,72
440,278
441,294
442,125
443,4
444,14
445,10
446,64
447,73
448,30
449,226
450,16
451,15
452,12
453,4
454,39
455,33
456,43
457,53
458,0
459,28
460,34
461,27
462,10
463,21
464,16
465,108
466,13
467,62
468,20
469,45
470,65
471,79
472,368
473,94
474,70
475,6
476,36
477,43
478,8
479,26
480,3
481,2
482,13
483,204
484,163
485,16
486,8
487,18
488,23
489,20
490,17
491,33
492,2
493,10
494,16
495,10
496,8
497,95
498,10
499,10
500,8
501,54
502,13
503,75
504,4
505,10
506,30
507,9
508,0
509,66
510,221
511,9
512,33
513,4
514,12
515,17
516,22
517,45
518,18
519,10
520,61
521,37
522,98
523,15
524,11
525,35
526,12
527,7
528,0
529,16
530,2
531,8
532,45
533,27
534,11
535,67
536,188
537,53
538,16
539,6
540,173
541,19
542,12
543,8
544,45
545,8
546,4
547,2
548,15
549,4
550,38
551,81
552,4
553,6
554,161
555,76
556,18
557,40
558,6
559,118
560,23
561,34
562,22
563,18
564,30
565,4
566,0
567,64
568,109
569,35
570,10
571,3
572,35
573,16
574,79
575,18
576,123
577,21
578,25
579,0
580,54
581,3
582,275
583,20
584,88
585,22
586,17
587,17
588,52
589,16
590,8
591,23
592,27
593,8
594,2
595,17
596,9
597,38
598,13
599,17
600,34
601,41
602,25
603,428
604,19
605,2
606,25
607,8
608,23
609,14
610,36
611,10
612,34
613,25
614,14
615,24
616,15
617,40
618,27
619,0
620,2
621,37
622,2
623,32
624,54
625,110
626,14
627,77
628,245
629,8
630,8
631,35
632,8
633,51
634,98
635,17
636,10
637,4
638,6
639,14
640,6
641,64
642,13
643,8
644,10
645,64
646,56
647,12
648,12
649,13
650,34
651,28
652,142
653,26
654,70
655,43
656,37
657,103
658,6
659,23
660,68
661,9
662,34
663,156
664,2
665,17
666,35
667,22
668,21
669,1
670,16
671,27
