class_idx,selection_count
0,10
1,18
2,0
3,0
4,0
5,70
6,32
7,5
8,0
9,0
10,0
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,5
27,5
28,10
29,11
30,0
31,0
32,15
33,10
34,25
35,6
36,8
37,0
38,5
39,9
40,0
41,5
42,14
43,0
44,0
45,17
46,5
47,1
48,0
49,5
50,10
51,6
52,23
53,5
54,14
55,9
56,15
57,5
58,20
59,5
60,5
61,4
62,25
63,15
64,5
65,14
66,23
67,10
68,22
69,63
70,44
71,0
72,0
73,16
74,0
75,28
76,0
77,15
78,88
79,0
80,0
81,0
82,0
83,0
84,4
85,0
86,0
87,0
88,5
89,0
90,5
91,0
92,0
93,0
94,0
95,0
96,5
97,5
98,0
99,0
100,0
101,0
102,5
103,0
104,0
105,0
106,0
107,39
108,35
109,90
110,19
111,66
112,15
113,5
114,5
115,28
116,52
117,17
118,0
119,0
120,46
121,10
122,5
123,10
124,5
125,0
126,20
127,0
128,0
129,0
130,11
131,0
132,0
133,5
134,0
135,0
136,0
137,0
138,7
139,0
140,0
141,0
142,5
143,5
144,0
145,0
146,5
147,0
148,5
149,0
150,5
151,0
152,0
153,10
154,0
155,0
156,0
157,0
158,0
159,0
160,10
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,5
170,0
171,0
172,0
173,0
174,5
175,0
176,0
177,5
178,5
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,5
190,0
191,5
192,5
193,0
194,0
195,0
196,0
197,0
198,4
199,0
200,1
201,10
202,0
203,0
204,0
205,0
206,0
207,5
208,0
209,0
210,0
211,0
212,0
213,0
214,5
215,0
216,0
217,0
218,0
219,0
220,0
221,10
222,5
223,0
224,0
225,0
226,10
227,0
228,50
229,5
230,5
231,0
232,0
233,5
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,3
244,0
245,5
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,7
255,0
256,0
257,5
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,10
266,0
267,0
268,0
269,0
270,0
271,0
272,19
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,1
283,0
284,0
285,0
286,5
287,0
288,5
289,5
290,0
291,22
292,50
293,0
294,0
295,0
296,5
297,5
298,0
299,0
300,7
301,5
302,0
303,5
304,42
305,74
306,0
307,5
308,0
309,58
310,59
311,0
312,0
313,61
314,19
315,0
316,10
317,19
318,20
319,10
320,5
321,0
322,0
323,5
324,27
325,11
326,0
327,0
328,29
329,30
330,10
331,7
332,5
333,0
334,10
335,5
336,5
337,15
338,0
339,0
340,113
341,10
342,0
343,9
344,5
345,0
346,0
347,5
348,0
349,0
350,10
351,0
352,0
353,0
354,5
355,0
356,0
357,15
358,5
359,0
360,0
361,5
362,5
363,40
364,0
365,5
366,10
367,5
368,10
369,0
370,0
371,0
372,0
373,9
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,2
386,26
387,0
388,0
389,0
390,9
391,5
392,15
393,0
394,10
395,0
396,4
397,16
398,26
399,5
400,14
401,13
402,5
403,0
404,0
405,0
406,0
407,5
408,0
409,0
410,15
411,88
412,10
413,0
414,5
415,25
416,0
417,27
418,15
419,50
420,0
421,31
422,0
423,0
424,4
425,0
426,0
427,11
428,5
429,10
