topk,overall_auroc,overall_fpr95,selected_params_count,selected_params_percentage,avg_params_per_sample,avg_params_per_sample_pct,avg_gradient_magnitude,avg_gradient_magnitude_std,ssb_hard_auroc,ssb_hard_fpr95,ssb_hard_selected_count,ssb_hard_selected_percentage,ssb_hard_avg_gradient,ninco_auroc,ninco_fpr95,ninco_selected_count,ninco_selected_percentage,ninco_avg_gradient,inaturalist_auroc,inaturalist_fpr95,inaturalist_selected_count,inaturalist_selected_percentage,inaturalist_avg_gradient,textures_auroc,textures_fpr95,textures_selected_count,textures_selected_percentage,textures_avg_gradient,openimage_o_auroc,openimage_o_fpr95,openimage_o_selected_count,openimage_o_selected_percentage,openimage_o_avg_gradient
1,83.8357131499948,53.87288888888888,12584.8,0.6141922889214251,1,4.880429477794046e-05,1.280420822213204,0.27947729799926335,74.58569353741495,73.06222222222222,35501,1.7326012689116643,0.8418637094449024,82.30870121524825,54.81555555555555,5081,0.24797462176671548,1.0860814948876698,90.61212144444445,37.66,5812,0.2836505612493899,1.5961136400699616,84.98059388458226,57.57555555555556,4078,0.19902391410444117,1.5113643949682063,86.69145566828406,46.25111111111111,12452,0.6077110785749146,1.36668087169528
10,83.78463601762908,54.092000000000006,89414.6,4.363816495851634,10,0.0004880429477794046,1.051617944397046,0.22884052999336266,74.5130943537415,73.14444444444445,240023,11.714153245485601,0.6888688638502237,82.33719755816371,54.96,42789,2.088286969253294,0.9030393064022064,90.73673622222222,37.708888888888886,35510,1.7330405075646655,1.329704213142395,84.62562360034453,58.095555555555556,31854,1.5546120058565154,1.210927508094094,86.71052835367348,46.55111111111111,96897,4.728989751098096,1.1255498304963112
100,86.43504393423117,46.36577777777778,25507.0,1.2448511469009274,100,0.004880429477794046,0.014805059279518917,0.0033716772450908005,77.375128707483,72.08222222222223,52770,2.575402635431918,0.019771619794928297,82.55011887887207,57.19555555555556,21402,1.0445095168374818,0.0175847706074516,98.09500100000001,7.28888888888889,8910,0.4348462664714495,0.013224682118743659,85.01651679586564,49.535555555555554,15218,0.7427037579306979,0.01050951179455627,89.13845428893511,45.72666666666667,29235,1.4267935578330893,0.012934712081914768
1000,86.43743733081406,46.352,172429.0,8.415275744265495,1000,0.04880429477794046,0.01611795954026778,0.0035130358197916585,77.37985222222223,72.07333333333334,332790,16.241581259150806,0.02035505577389683,82.55474872899775,57.13777777777778,151403,7.389116642264519,0.019064282532781363,98.09551844444444,7.28888888888889,64247,3.135529526598341,0.01594627588056028,85.01625904392763,49.535555555555554,110792,5.407125427037579,0.010324996811422434,89.14080821447827,45.724444444444444,202913,9.903025866276232,0.01489918670267798
10000,86.43748102205646,46.35377777777778,683339.8,33.34991703269888,10000,0.4880429477794046,0.010729317415996507,0.0020329640105170707,77.37992988662131,72.07333333333334,1127844,55.04363103953148,0.01256048386650426,82.55484644024872,57.144444444444446,649991,31.722352367008295,0.01214844019462665,98.09552433333334,7.28888888888889,306492,14.958125915080528,0.011307354271411895,85.01624526270456,49.535555555555554,516744,25.219326500732066,0.006861252329227599,89.14085918737442,45.72666666666667,815628,39.806149341142024,0.01076905641821213
100000,86.4374821954988,46.35377777777778,1471808.8,71.83059053196682,100000,4.880429477794046,0.0038455243798102535,0.0004848881085706356,77.37993020408163,72.07333333333334,1835852,89.59746217667156,0.0037371243126880452,82.55485267713709,57.144444444444446,1508407,73.61673987310884,0.00427966572654744,98.09552433333333,7.28888888888889,981987,47.925183016105414,0.004213496460579336,85.01625150732127,49.535555555555554,1369065,66.81625183016105,0.002951250792565671,89.14085225562067,45.72666666666667,1663733,81.19731576378722,0.0040460846066707745
2049000,86.43748145033848,46.35377777777778,2049000.0,100.0,2049000,100.0,0.000392490476501383,3.963270618967575e-05,77.37992984126984,72.07333333333334,2049000,100.0,0.00033188930609291987,82.55482149269528,57.144444444444446,2049000,100.0,0.00041308301539781195,98.09552422222222,7.28888888888889,2049000,100.0,0.0004258015746017918,85.01627131782945,49.535555555555554,2049000,100.0,0.00035960980246520853,89.14086037767555,45.72666666666667,2049000,100.0,0.00043206868394918274
